Mx,My,Mz,M_mag,km,label
13.31299,70.33203,26.24512,76.24064841326707,0,Open
13.28735,70.39795,26.30493,76.31758890668586,0,Open
13.32275,70.42969,26.33423,76.3631362029579,0,Open
13.3374,70.42847,26.30737,76.35530984560144,0,Open
13.35449,70.41382,26.39893,76.37638349187137,0,Open
13.34595,70.41138,26.50024,76.40771907971406,0,Open
13.35327,70.54443,26.54907,76.54854369341523,0,Open
13.26782,70.78979,26.58813,76.77342035296721,0,Open
13.13965,71.14014,26.71021,77.11682851094307,0,Open
12.88086,71.60645,26.89941,77.569185210947,0,Open
12.52441,72.18506,27.05811,78.10048047114563,0,Open
12.20093,72.64526,27.35352,78.57742391885152,0,Open
11.95801,73.02734,27.50488,78.9462146936134,0,Open
11.83472,73.27148,27.65381,79.20545174661211,0,Open
11.79443,73.38867,27.61475,79.2942613368477,0,Open
11.77856,73.43506,27.64526,79.34546561300651,0,Open
11.87012,73.31665,27.64771,79.25040557802211,0,Open
11.99707,73.07739,27.55981,79.01757870900056,0,Open
12.19482,72.67212,27.55615,78.67205388795503,0,Open
12.49023,72.27905,27.43164,78.31195175351588,0,Open
12.81616,71.73462,27.27539,77.80781813765311,0,Open
13.2019,71.26343,26.99707,77.34085859078499,0,Open
13.49487,70.9021,26.86523,77.01272546585922,0,Open
13.59619,70.63965,26.71875,76.73791850318264,0,Open
13.70728,70.52734,26.57593,76.60466870784639,0,Open
13.73535,70.48462,26.60156,76.57926932662978,0,Open
13.69873,70.5249,26.57349,76.60004630809958,0,Open
13.66943,70.47974,26.64307,76.57741341947637,0,Open
13.62793,70.44189,26.56616,76.50843875026206,0,Open
13.56201,70.35767,26.54175,76.41069516848736,0,Open
13.55713,70.29541,26.54175,76.35250443808312,0,Open
13.55103,70.26123,26.43433,76.28266289087384,0,Open
13.53271,70.18555,26.41357,76.20250880969407,0,Open
13.57056,70.19287,26.46851,76.23503865789405,0,Open
13.54736,70.21362,26.56128,76.28227180487221,0,Open
13.52417,70.21851,26.42822,76.23642917383657,0,Open
13.49731,70.28564,26.43066,76.29435336564103,0,Open
13.51318,70.37598,26.44043,76.38377401816238,0,Open
13.5144,70.4834,26.51245,76.50789951320387,0,Open
13.55591,70.5188,26.53809,76.55673758864205,0,Open
13.56323,70.58594,26.56372,76.62876322866563,0,Open
13.51074,70.67383,26.61865,76.71950775414946,0,Open
13.49854,70.73486,26.60889,76.77020273767225,0,Open
13.47656,70.802,26.65894,76.84555911278933,0,Open
13.47412,70.84106,26.71265,76.89976177934818,0,Open
13.49731,70.87158,26.71265,76.93194329376452,0,Open
13.52783,70.93872,26.71021,76.99830840993457,0,Open
13.42896,71.11938,26.71509,77.14920098078852,0,Open
13.24463,71.4502,26.77856,77.44444834557542,0,Open
12.92725,71.97388,26.9043,77.91787056450464,0,Open
12.49512,72.55127,27.26563,78.50623785231464,0,Open
11.58447,73.41309,27.84302,79.36570727492699,0,Open
11.19385,73.97339,28.20557,79.95573078234918,0,Open
10.95825,74.34814,28.24829,80.28508611470875,0,Open
10.84473,74.48975,28.34106,80.43349243790799,0,Open
10.77881,74.57764,28.44727,80.54349324084845,1,Closed
10.70068,74.53125,28.49121,80.50565710736731,1,Closed
10.74585,74.33228,28.42529,80.30416087479527,0,Open
10.93384,73.95508,28.36914,79.96068295913685,0,Open
11.18774,73.48999,28.35815,79.56210673386045,0,Open
11.58569,72.92725,27.98462,78.9667712514764,0,Open
12.48901,71.97266,27.43408,78.02991672238348,0,Open
12.90527,71.3916,27.14355,77.46017590307551,0,Open
13.15063,70.94604,26.97388,77.03161599845156,0,Open
13.24829,70.76172,26.82861,76.82781084877142,0,Open
13.2666,70.66406,26.74438,76.7116282764745,0,Open
13.31543,70.53833,26.78345,76.61794743515581,0,Open
13.32153,70.55664,26.80176,76.6422660725014,0,Open
13.31055,70.58838,26.70776,76.63677039479482,0,Open
13.38013,70.52734,26.65161,76.57311461527864,0,Open
13.4314,70.57495,26.58325,76.60218831094187,0,Open
13.41919,70.61035,26.5979,76.63774834759043,0,Open
13.41309,70.60913,26.55151,76.61946819174027,0,Open
13.35083,70.65552,26.56982,76.65769695856835,0,Open
13.39478,70.70679,26.604,76.72446219656739,0,Open
13.34717,70.67139,26.70898,76.72002296781069,0,Open
13.3374,70.71899,26.77368,76.78471023662524,0,Open
13.31299,70.70068,26.73096,76.74872036538525,0,Open
13.30444,70.62744,26.74438,76.68445257189754,0,Open
13.31543,70.59204,26.75293,76.65674171937782,0,Open
13.28125,70.55176,26.91772,76.67141638615071,0,Open
13.30933,70.52856,27.07764,76.71124186644418,0,Open
13.31909,70.55542,27.06787,76.734184273643,0,Open
13.37158,70.53101,27.07642,76.72388834862907,0,Open
13.30688,70.52124,26.97754,76.6688072877334,0,Open
13.38135,70.50781,26.82251,76.61500402348551,0,Open
13.38379,70.56274,26.75293,76.64166865782998,0,Open
13.43262,70.65063,26.84326,76.76266935750022,0,Open
13.36792,70.89478,26.92993,77.0064428874604,0,Open
13.1958,71.23413,26.75049,77.22706215917448,0,Open
12.99683,71.63696,26.84814,77.59893201294784,0,Open
12.7063,72.18262,26.94824,78.08961729226235,0,Open
12.3877,72.71484,27.2168,78.62351600987836,0,Open
12.05688,73.25317,27.54395,79.18373855777334,0,Open
11.9165,73.56689,27.8186,79.54850584694913,0,Open
11.84814,73.76343,27.90527,79.7503988742213,0,Open
11.8457,73.78174,27.83447,79.74223150939847,0,Open
11.79077,73.64014,27.82593,79.60009332141138,0,Open
11.84692,73.38135,27.8418,79.3746676752029,0,Open
11.97144,73.02856,27.86621,79.07598631134044,0,Open
12.18262,72.62207,27.76978,78.699059475941,0,Open
12.44751,72.03857,27.61353,78.14731672876492,0,Open
12.70386,71.45386,27.36938,77.5636843463718,0,Open
12.98096,70.91187,27.12646,77.02495349917518,0,Open
13.06641,70.56274,26.94214,76.6531816324365,0,Open
13.07373,70.36987,26.98364,76.49155409311149,0,Open
13.0249,70.29419,26.89941,76.38389507032356,0,Open
13.0542,70.29907,26.87866,76.38608344391339,0,Open
13.06152,70.36865,26.76392,76.4111092793404,0,Open
13.0188,70.47852,26.875,76.54395181743885,0,Open
12.93823,70.52856,26.87866,76.57765950068008,0,Open
12.97852,70.57739,26.89087,76.6337318023819,0,Open
12.99561,70.60303,27.02881,76.70873675448645,0,Open
13.04565,70.60913,27.03247,76.72413347559097,0,Open
13.09692,70.66895,27.0166,76.78233184235094,0,Open
13.11279,70.6543,26.97998,76.7586782772769,0,Open
13.20068,70.62622,27.06421,76.77755119092365,0,Open
13.23486,70.59692,27.10938,76.77242419443586,0,Open
13.26416,70.5481,27.02637,76.70330520578955,0,Open
13.32397,70.49561,27.03857,76.66970375238122,0,Open
13.39966,70.48096,26.99585,76.6543705724579,0,Open
13.40576,70.42603,26.91895,76.57786868176079,0,Open
13.36914,70.43823,26.74927,76.52320952106884,0,Open
13.33618,70.48096,26.75781,76.55977935907404,0,Open
13.3252,70.4187,26.64185,76.46007086154512,0,Open
13.31177,70.45044,26.64185,76.48696547875984,0,Open
13.28003,70.54932,26.64673,76.57423828518439,0,Open
13.15674,70.81299,26.5686,76.76893815943855,0,Open
12.94189,71.18164,26.62598,77.09254958050163,0,Open
12.73804,71.58691,26.69678,77.45748129624472,0,Open
12.52563,71.90796,26.81763,77.76137471184136,0,Open
12.4646,72.07275,26.85547,77.91703160826522,0,Open
12.50244,72.14111,27.04468,78.05168463452983,0,Open
12.50244,72.1228,26.98853,78.01531924791759,0,Open
12.51953,72.04712,27.1106,77.99045303160702,0,Open
12.55615,72.00928,27.12769,77.96733209285156,0,Open
12.57935,71.9397,27.1228,77.90511383954522,0,Open
12.68677,71.698,27.08984,77.68794480650456,0,Open
12.86133,71.33667,27.22778,77.43181710244309,0,Open
13.0188,70.95215,27.24121,77.10888577412204,0,Open
13.25684,70.55908,27.1521,76.75652487992144,0,Open
13.28125,70.39185,27.23022,76.63477689165279,0,Open
13.28613,70.33813,27.00073,76.50498809101731,0,Open
13.31543,70.3125,27.13135,76.53272819622596,0,Open
13.24707,70.39063,27.26929,76.64163250144075,0,Open
13.23975,70.39307,27.35962,76.674794363153,0,Open
13.21411,70.38208,27.51099,76.71443448920549,0,Open
13.25073,70.37231,27.62695,76.75345090985486,0,Open
13.25195,70.36011,27.57568,76.7240339494542,0,Open
13.31665,70.33936,27.37915,76.64578649315695,0,Open
13.33496,70.31616,27.30347,76.60067225154162,0,Open
13.38745,70.34668,27.12891,76.57582492087828,0,Open
13.42896,70.26978,27.21924,76.54453588668234,0,Open
13.44849,70.27466,27.08252,76.50393853224878,0,Open
13.53638,70.23804,27.00562,76.45861205992689,0,Open
13.55103,70.2356,26.84448,76.40219910376469,0,Open
13.59131,70.23193,26.72241,76.36317761361886,0,Open
13.60352,70.25635,26.55518,76.32947043275814,0,Open
13.56445,70.32471,26.52832,76.37611473758665,0,Open
13.54004,70.34302,26.53809,76.39203732569317,0,Open
13.49976,70.40405,26.45874,76.41360283907375,0,Open
13.48145,70.49316,26.55396,76.52547218129203,0,Open
13.40698,70.59692,26.54663,76.60545535772044,0,Open
13.3374,70.64819,26.61255,76.66342548137672,0,Open
13.28125,70.81299,26.55884,76.78699848573454,0,Open
13.29834,70.91431,26.6748,76.92353452989339,0,Open
13.28735,70.98022,26.56006,76.942719528715,0,Open
13.2666,70.97656,26.67114,76.97418043664513,0,Open
13.30444,70.89355,26.58325,76.87374542637168,0,Open
13.302,70.84106,26.63208,76.84182891531148,0,Open
13.31909,70.83008,26.64185,76.83805413112047,0,Open
13.28491,70.77881,26.54663,76.75188820531453,0,Open
13.36304,70.7312,26.47461,76.69666528691909,0,Open
13.43384,70.67383,26.47217,76.65529393670994,0,Open
13.50952,70.5896,26.53564,76.61291633269158,0,Open
13.51807,70.54199,26.39282,76.52118345423965,0,Open
13.5144,70.42847,26.49902,76.45264190897068,0,Open
13.45581,70.41748,26.49902,76.43218152890117,0,Open
13.50586,70.46143,26.49536,76.48022929825785,0,Open
13.49976,70.55054,26.50024,76.56294752951194,0,Open
13.5083,70.58105,26.52588,76.60144318331673,0,Open
13.40942,70.56519,26.65283,76.61352316322099,0,Open
13.33862,70.50903,26.63086,76.54178466292055,0,Open
13.34595,70.48096,26.55396,76.49047584899508,0,Open
13.34473,70.43579,26.36475,76.38312885879643,0,Open
13.38013,70.43335,26.42212,76.40689168088046,0,Open
13.32275,70.4895,26.34644,76.42251094073069,0,Open
13.35937,70.47485,26.35986,76.42002007680318,0,Open
13.33008,70.45288,26.31836,76.38033389682451,0,Open
13.30933,70.40527,26.32813,76.336169265419,0,Open
13.24707,70.38696,26.24756,76.28068830038242,0,Open
13.38135,70.38818,26.1377,76.2675276433221,0,Open
13.43628,70.42358,26.20728,76.33371316301336,0,Open
13.43872,70.46021,26.28052,76.39310256792102,0,Open
13.40576,70.49561,26.43677,76.47384022319397,0,Open
13.34839,70.57129,26.41968,76.52768113015446,0,Open
13.26538,70.78247,26.56982,76.75990946241208,0,Open
13.05664,71.24756,26.66992,77.18792189746786,0,Open
12.86011,71.6394,26.89087,77.59320170561979,0,Open
12.77222,71.94458,26.97388,77.88929578163614,0,Open
12.75391,72.07275,27.15088,78.06608609136876,0,Open
12.72827,72.12402,27.22412,78.13472869299349,0,Open
12.72339,72.13379,27.31079,78.17318954270895,0,Open
12.74292,72.09717,27.27783,78.13106899079393,0,Open
12.75757,72.02026,27.17896,78.02800336708674,0,Open
12.77588,71.90918,27.12646,77.9101925949256,0,Open
12.97852,71.65039,27.03003,77.67137754889764,0,Open
13.24097,71.16943,26.94336,77.24218860930469,0,Open
13.47046,70.74829,26.91528,76.88436855443439,0,Open
13.61694,70.41992,26.72729,76.54236878039575,0,Open
13.71826,70.30273,26.63086,76.4190238567603,0,Open
13.74756,70.17822,26.60645,76.30125261045522,0,Open
13.76953,70.11353,26.521,76.21594640547212,0,Open
13.67187,70.14648,26.50513,76.22316315926675,0,Open
13.69263,70.18188,26.59424,76.29048432031941,0,Open
13.72314,70.17944,26.67236,76.32098766488022,0,Open
13.68164,70.17456,26.67847,76.31118467055862,0,Open
13.64624,70.21973,26.74316,76.36901828749731,0,Open
13.59497,70.24292,26.66016,76.35217842768404,0,Open
13.60718,70.20508,26.7041,76.33490395729072,0,Open
13.56812,70.12329,26.76025,76.27241087589273,0,Open
13.57788,70.11841,26.69312,76.24613368267863,0,Open
13.53271,70.11841,26.79932,76.2753512829315,0,Open
13.57422,70.06104,26.83838,76.24373689369115,0,Open
13.58521,70.05981,26.78223,76.2248171644452,0,Open
13.52051,70.0061,26.79199,76.16737461689355,0,Open
13.51929,70.07935,26.84082,76.25166304284124,0,Open
13.51562,70.12329,26.87378,76.3030001762506,0,Open
13.54858,70.29175,26.94702,76.48945041611489,0,Open
13.47778,70.53101,26.87378,76.67120696087221,0,Open
13.44727,70.74219,26.87744,76.86145521262657,0,Open
13.33374,70.88501,26.88965,76.9774417749135,0,Open
13.2666,71.02295,26.77734,77.05379964504085,0,Open
13.28491,71.10596,26.75171,77.12457694635219,0,Open
