Mx,My,Mz,M_mag,km,label
32.95776,5.80688,-0.09766,33.46555448558413,1,Closed
33.09204,5.93384,1.11572,33.63834715953802,1,Closed
33.15918,6.08398,2.19116,33.78383064512371,1,Closed
33.2373,5.97168,3.30566,33.930907169540866,1,Closed
33.2605,5.71045,4.00879,33.98441549764539,1,Closed
33.38623,5.4834,4.22363,34.09614464349012,1,Closed
33.31787,5.40039,4.20898,34.01411745333693,1,Closed
33.27026,5.25146,4.75098,34.01558236396372,1,Closed
33.34595,5.15259,4.88037,34.09280828044971,1,Closed
33.22388,5.3833,4.44458,33.94938014928697,1,Closed
33.15918,5.54077,3.95142,33.85033338804361,1,Closed
33.04199,5.6897,2.95532,33.65827841040745,1,Closed
32.93579,5.55054,1.90063,33.454254611522884,1,Closed
32.80151,5.43091,0.77026,33.2569863664133,1,Closed
32.74658,5.28076,-0.53833,33.17400679843934,0,Open
32.56226,5.10254,-1.95679,33.01765766772834,0,Open
32.46826,4.95361,-3.27515,33.00685939289286,0,Open
32.40723,4.70581,-4.65454,33.07624444583453,0,Open
32.23267,4.46655,-5.98022,33.08561795523548,0,Open
32.21191,4.07471,-6.8335,33.17992057980549,0,Open
32.16553,3.57788,-7.38647,33.19612152851896,0,Open
32.15942,3.1665,-7.61963,33.20111110073426,0,Open
32.16675,2.96143,-7.76733,33.22350506097001,0,Open
32.25098,2.86377,-8.02856,33.358427199838125,1,Closed
32.18018,2.82959,-7.85645,33.24596774050952,1,Closed
32.17773,2.79541,-7.66968,33.197057344340024,0,Open
32.10571,2.74414,-7.63916,33.11591285846277,0,Open
32.07397,2.72095,-7.60986,33.07647335619383,0,Open
32.13379,2.70508,-7.52197,33.1131084353523,0,Open
32.1582,2.68555,-7.49756,33.12967570013477,0,Open
32.18018,2.69287,-7.56836,33.16768919835839,0,Open
32.12524,2.68799,-7.62573,33.127150395568286,0,Open
32.11304,2.72583,-7.64404,33.122633270199096,0,Open
32.01416,2.76001,-7.59521,33.01834809086911,0,Open
32.11548,2.76855,-7.66968,33.134467191058015,0,Open
32.16309,2.75391,-7.81372,33.21298840626359,0,Open
32.22046,2.78564,-7.79175,33.26603674746513,1,Closed
32.22412,2.79541,-7.82837,33.278996434679335,1,Closed
32.23267,2.84546,-7.87109,33.30158728542229,1,Closed
32.21558,2.86255,-7.86743,33.285646186363884,1,Closed
32.21069,2.86865,-7.8186,33.26992950185798,1,Closed
32.23511,2.9126,-7.95532,33.329756551383625,1,Closed
32.24976,2.93335,-7.96875,33.34895109059054,1,Closed
32.26929,2.97363,-7.95898,33.36907123552287,1,Closed
32.26807,3.04199,-8.04565,33.394827872104685,1,Closed
32.23755,3.11768,-7.99316,33.35970871231492,1,Closed
32.23389,3.23975,-8.07007,33.38630968525123,1,Closed
32.23511,3.43872,-7.91382,33.36998140459326,1,Closed
32.19116,3.7915,-7.52075,33.274734183132104,1,Closed
32.20459,4.19922,-6.92749,33.20781810623215,0,Open
32.29248,4.44336,-5.79834,33.1084348678037,0,Open
32.40967,4.72168,-4.54224,33.06528263524901,0,Open
32.48901,5.06958,-3.41919,33.059450576387384,0,Open
32.6416,5.19775,-2.0752,33.11792733041275,0,Open
32.61353,5.44434,-0.93262,33.07798296693587,0,Open
32.67456,5.51025,0.47852,33.13938303056501,0,Open
32.75024,5.62744,1.71387,33.274369286105184,1,Closed
32.90039,5.70923,2.77954,33.50756350373151,1,Closed
33.00171,5.65186,3.57544,33.67254305182934,1,Closed
33.08594,5.57007,4.21387,33.815112093047986,1,Closed
33.08716,5.75806,4.01489,33.82358280166813,1,Closed
32.99683,5.95581,3.50464,33.71268254432744,1,Closed
32.83813,5.96069,2.68066,33.482212370281026,1,Closed
32.65503,6.06812,1.45752,33.24601373376513,1,Closed
32.58911,5.88989,0.37109,33.11915763711843,0,Open
32.48047,5.85571,-0.95825,33.01800287854339,0,Open
32.36084,5.65063,-2.17529,32.92241594243352,0,Open
32.20215,5.38696,-3.40698,32.82689926545759,0,Open
32.11426,5.05371,-4.55322,32.82678011136791,0,Open
32.04224,4.73267,-5.83984,32.91211085257371,0,Open
31.94702,4.27979,-6.71143,32.9237297700215,0,Open
31.9165,3.73901,-7.29492,32.95237511677269,0,Open
31.97388,3.37402,-7.58423,33.03382445172978,0,Open
32.03369,3.0957,-7.72949,33.09812183744268,0,Open
32.10205,2.96021,-7.71729,33.149072722939025,0,Open
32.14844,2.89185,-7.86377,33.22233991562003,0,Open
32.14111,2.81616,-7.91504,33.220920628111735,0,Open
32.1936,2.88086,-7.89551,33.272606051520825,1,Closed
32.17896,2.87598,-8.03955,33.29250804377014,1,Closed
32.1814,2.83447,-7.97485,33.2757412939727,1,Closed
32.23877,2.81616,-8.10913,33.36205985270394,1,Closed
32.19727,2.87476,-8.2312,33.35687476294055,1,Closed
32.18872,2.84912,-8.22998,33.34612047619933,1,Closed
32.14844,2.86133,-8.14819,33.28817213483792,1,Closed
32.07764,2.84668,-8.33374,33.264542644978604,1,Closed
32.04224,2.81372,-8.28735,33.21599516014085,0,Open
32.04712,2.83325,-8.33008,33.233047387552354,1,Closed
32.00317,2.68433,-8.44116,33.2063502924275,0,Open
32.02637,2.65869,-8.37891,33.210888887247506,0,Open
32.07031,2.62939,-8.39111,33.25401031906227,1,Closed
31.9812,2.6062,-8.28979,33.14076115788683,0,Open
31.99097,2.62329,-8.07739,33.09906405288675,0,Open
31.99097,2.66846,-8.02612,33.09020160964421,0,Open
32.05933,2.6416,-8.05542,33.161249704818125,0,Open
32.08496,2.61597,-7.79663,33.12212850345521,0,Open
32.11792,2.62695,-7.74292,33.142336392525195,0,Open
32.18018,2.69653,-7.47437,33.14666598272291,0,Open
32.21924,2.81982,-7.229,33.140447371904926,0,Open
32.1875,2.90283,-7.11548,33.092168769805646,0,Open
32.09473,3.09448,-7.07153,33.00990816079621,0,Open
32.12402,3.35327,-7.04712,33.05841770181538,0,Open
32.14844,3.63159,-7.01538,33.10477604373877,0,Open
32.13135,3.9978,-6.7749,33.08028608812959,0,Open
32.08618,4.45557,-6.33057,33.00683516398081,0,Open
32.16187,4.94873,-5.74097,33.042919771877,0,Open
32.2583,5.3064,-4.4873,32.99835846129319,0,Open
32.34131,5.56885,-3.38989,32.99187440947695,0,Open
32.3999,5.9436,-2.50854,33.03593004444706,0,Open
32.51587,6.15479,-1.35376,33.12092854885865,0,Open
32.57813,6.29639,-0.08179,33.18110563156539,0,Open
32.66479,6.41235,1.09497,33.30624112035911,1,Closed
32.78687,6.37939,2.27539,33.479140682238246,1,Closed
32.94556,6.30859,3.17505,33.694052501950544,1,Closed
33.07251,6.26343,3.76831,33.870660361455904,1,Closed
33.07251,6.24756,3.81714,33.873197094949575,1,Closed
33.00537,6.32812,3.10181,33.74938187356029,1,Closed
32.93945,6.29883,1.98975,33.59526351636343,1,Closed
32.79297,6.08398,1.16333,33.372848705949565,1,Closed
32.66846,5.87402,-0.0354,33.19237326392918,0,Open
32.62939,5.62866,-1.24878,33.13485108848537,0,Open
32.55981,5.32959,-2.53662,33.09048500443292,0,Open
32.52441,5.05005,-3.80859,33.13375331348231,0,Open
32.40845,4.71924,-4.84497,33.10668500289632,0,Open
32.32544,4.24561,-5.83496,33.12108140848212,0,Open
32.20703,3.74512,-6.57227,33.08343147541077,0,Open
32.18872,3.29712,-7.09595,33.12608038895185,0,Open
32.18018,2.98096,-7.12891,33.094885785300725,0,Open
32.25952,2.80151,-7.2937,33.19221518067904,0,Open
32.24854,2.677,-7.22778,33.156831345289916,0,Open
32.23267,2.63916,-7.24243,33.14155960632209,0,Open
32.22168,2.57446,-7.07031,33.088574913557395,0,Open
32.13501,2.57324,-7.14966,33.021176083133376,0,Open
32.12524,2.55615,-7.26929,33.03645751263594,0,Open
32.05811,2.58911,-7.31445,32.98373972378966,0,Open
32.10205,2.58179,-7.25586,33.01294834070716,0,Open
32.10327,2.62451,-7.34253,33.0366575826596,0,Open
32.05444,2.69043,-7.40967,33.009525092121514,0,Open
32.02393,2.65259,-7.31323,32.95529789557212,0,Open
32.04224,2.68433,-7.33154,32.979724840242376,0,Open
32.01904,2.64771,-7.42432,32.97498776691357,0,Open
31.94946,2.68311,-7.46216,32.91885334317251,0,Open
31.97632,2.71973,-7.28394,32.90801959916306,0,Open
31.94824,2.72949,-7.30591,32.886417799538464,0,Open
31.97388,2.77344,-7.30225,32.91418883628305,0,Open
31.96899,2.74902,-7.44873,32.94020356939829,0,Open
31.92627,2.69165,-7.28149,32.856533482026066,0,Open
