Mx,My,Mz,M_mag,km,label
18.85498,72.65259,24.5459,78.97094599483091,0,Open
19.14063,72.93091,25.34424,79.54628747718274,1,Closed
19.56421,73.00415,26.40137,80.0587070094409,1,Closed
20.04517,72.85767,27.4353,80.39119730572372,1,Closed
20.57617,72.92114,28.42896,80.9263689871855,1,Closed
21.23413,72.81494,29.49585,81.38125663371757,1,Closed
21.89575,72.76733,30.64819,81.93790169187578,1,Closed
22.50244,72.6709,31.47217,82.32810575540105,1,Closed
22.98218,72.55005,32.20825,82.63813720442518,1,Closed
23.12622,72.59399,32.37427,82.7816573501727,1,Closed
23.01636,72.58789,32.09351,82.63623894165198,1,Closed
22.73804,72.5708,31.39893,82.27655972891976,1,Closed
22.28271,72.67578,30.34058,81.8464352204108,1,Closed
21.71143,72.85156,29.41528,81.5107028834674,1,Closed
21.21216,72.90161,28.35693,81.04761533495356,1,Closed
20.53711,73.05786,27.2644,80.63852244610948,1,Closed
19.92676,73.11157,26.23413,80.19106564212375,1,Closed
19.36768,73.06274,25.18433,79.67133413241491,1,Closed
18.94897,72.96631,24.13818,79.15679119816188,0,Open
18.82446,72.5354,23.44482,78.52008744444952,0,Open
18.89648,72.14722,22.99561,78.04547641850166,0,Open
18.95874,71.88721,22.91016,77.79511691100734,0,Open
18.98926,71.70166,22.94434,77.64124406614567,0,Open
18.97827,71.63452,22.854,77.54988397040513,0,Open
