Mx,My,Mz,M_mag,km,label
15.81421,70.22461,18.27637,74.26715820571768,0,Closed
15.82031,70.25024,18.28735,74.29539419490418,0,Closed
15.76904,70.22217,18.29468,74.2597542302215,0,Closed
15.75317,70.21118,18.26538,74.23877873851171,1,Open
15.72754,70.15259,18.38379,74.20717709847075,1,Open
15.69458,70.14526,18.54858,74.2342721514827,1,Open
15.69092,70.19287,18.47656,74.26053621350239,0,Closed
15.70557,70.13184,18.54492,74.22300161416877,1,Open
15.60913,70.14893,18.54492,74.21880743658038,1,Open
15.67017,70.25391,18.41675,74.2990092711841,0,Closed
15.73242,70.2063,18.5144,74.29143023328061,0,Closed
15.76172,70.177,18.50464,74.2675221606861,0,Closed
15.79834,70.20142,18.44482,74.28349952448659,0,Closed
15.82275,70.18799,18.50098,74.28996983956179,0,Closed
15.87524,70.24536,18.58154,74.37544941281902,0,Closed
15.94482,70.16724,18.54736,74.30803063612709,0,Closed
16.01563,70.05615,18.65845,74.24622760465276,1,Open
15.96558,70.17578,18.479,74.3035213455244,0,Closed
16.0083,70.20386,18.26782,74.28701686931574,0,Closed
15.98755,70.2417,18.18726,74.29855045827004,0,Closed
15.95459,70.27588,18.00903,74.28037030995065,0,Closed
15.91553,70.30396,17.89795,74.27171400381845,0,Closed
15.92041,70.37231,17.90527,74.3392235840347,0,Closed
15.91919,70.42358,17.90527,74.38749843922298,0,Closed
15.86792,70.50659,17.86987,74.44664110872566,0,Closed
15.85327,70.65063,17.96021,74.60165435386739,0,Closed
15.79224,70.76294,17.93335,74.68864414275907,0,Closed
15.82886,70.80078,17.96021,74.73869413330755,0,Closed
15.896,70.802,18.17871,74.8068948511038,0,Closed
15.95703,70.72998,18.26294,74.77226661446676,0,Closed
16.00098,70.71411,18.33618,74.78457201217977,0,Closed
16.00708,70.7666,18.37524,74.84509156079642,0,Closed
16.00586,70.75806,18.52417,74.87346314611139,0,Closed
15.98633,70.75073,18.41553,74.83555496943082,0,Closed
15.98999,70.74951,18.30933,74.80912050337913,0,Closed
16.01196,70.70557,18.13965,74.73089986203163,0,Closed
16.03271,70.6897,18.12622,74.71707520722757,0,Closed
16.0437,70.6189,18.20557,74.67176257411431,0,Closed
16.0498,70.62744,18.09448,74.65414635145191,0,Closed
16.05103,70.64819,18.15186,74.68796647249542,0,Closed
16.03271,70.65674,18.19214,74.70191868453782,0,Closed
16.04248,70.5835,18.22754,74.64338451096654,0,Closed
15.99854,70.55786,18.03345,74.56252549916546,0,Closed
16.01807,70.54932,18.08594,74.57135069630226,0,Closed
16.05591,70.49683,18.14697,74.54466987087608,0,Closed
16.03271,70.4248,18.16284,74.47542548955126,0,Closed
16.08521,70.46509,18.08716,74.5064309057802,0,Closed
16.08643,70.4895,18.05664,74.5223797827505,0,Closed
16.04614,70.46997,18.03589,74.49019135961862,0,Closed
16.02295,70.49194,17.95654,74.48681668884568,0,Closed
15.98511,70.50781,17.93823,74.48929525939349,0,Closed
15.98999,70.49194,17.99683,74.48945747696516,0,Closed
16.0437,70.45532,18.0249,74.47314580439314,0,Closed
16.1084,70.43213,18.07861,74.47819564428907,0,Closed
16.08521,70.4187,18.10181,74.46611857556563,0,Closed
16.14014,70.44556,18.20923,74.52957198405275,0,Closed
16.09863,70.33936,18.30688,74.44416235287291,0,Closed
16.12549,70.25391,18.2959,74.36654661094732,0,Closed
16.15356,70.21606,18.40698,74.36430256055388,0,Closed
16.12549,70.12207,18.43018,74.27521567560339,0,Closed
16.2085,70.02197,18.42651,74.19789771759709,1,Open
16.23779,69.94629,18.44604,74.13774814849585,1,Open
16.19995,69.84253,18.39478,74.01881725650445,1,Open
16.11084,69.75098,18.48022,73.93427424215645,1,Open
16.07666,69.72656,18.49121,73.9065424265897,1,Open
15.99731,69.68018,18.54858,73.85994335284111,1,Open
15.93872,69.70581,18.54004,73.86931586386935,1,Open
15.9021,69.6875,18.61328,73.86256584372357,1,Open
15.90454,69.6814,18.54004,73.83891238211191,1,Open
15.90576,69.69604,18.62549,73.87448863172793,1,Open
15.86792,69.79248,18.77441,73.99499726687542,1,Open
15.83252,69.89014,18.77441,74.07954393500341,1,Open
15.86304,70.0061,18.85742,74.21652352615286,1,Open
15.90332,70.07813,18.78296,74.2742181223128,0,Closed
15.979,70.09155,18.85742,74.3219759657862,0,Closed
16.01807,70.17944,18.76953,74.3910453055971,0,Closed
16.12183,70.25024,18.72559,74.46917042276354,0,Closed
16.17432,70.40649,18.65479,74.61021144271473,0,Closed
16.1731,70.51758,18.59497,74.69987390864391,0,Closed
16.13892,70.54199,18.51074,74.69460882335552,0,Closed
16.15479,70.50903,18.38623,74.63614409317981,0,Closed
16.20972,70.49316,18.41187,74.63938361321655,0,Closed
16.18042,70.45288,18.35938,74.58204291687912,0,Closed
16.22803,70.47363,18.38989,74.61949837187261,0,Closed
16.19995,70.46875,18.27637,74.58088767869353,0,Closed
16.17676,70.4126,18.0835,74.4757327933576,0,Closed
16.12061,70.32959,18.17749,74.40797295344296,0,Closed
16.09131,70.28564,18.12622,74.3475709032521,0,Closed
16.05957,70.18799,18.09937,74.24184078551596,1,Open
16.073,70.19775,17.9541,74.21869805428076,1,Open
16.02051,70.24658,17.82837,74.2232410988189,1,Open
15.95581,70.25757,17.66479,74.18058250516168,1,Open
15.97168,70.32471,17.63062,74.23946497780611,1,Open
15.91309,70.34668,17.59644,74.23958863735777,1,Open
15.88867,70.38086,17.58545,74.26414572598947,0,Closed
15.9436,70.38574,17.7478,74.31914410935852,0,Closed
15.95337,70.44556,17.61353,74.3459708197519,0,Closed
15.95703,70.43701,17.59888,74.33518521814149,0,Closed
15.9729,70.45654,17.67822,74.3759169728347,0,Closed
15.98022,70.47607,17.82104,74.43005670140862,0,Closed
15.98755,70.46021,17.86133,74.42627263013713,0,Closed
16.0083,70.52612,17.92603,74.50866944661742,0,Closed
15.96069,70.53711,18.12134,74.55608946171868,0,Closed
15.9314,70.55786,18.01514,74.54372128462062,0,Closed
15.97534,70.6311,18.03345,74.62686576714917,0,Closed
15.89722,70.7312,17.98218,74.69259036022783,0,Closed
15.82153,70.63477,17.9834,74.5854826360586,0,Closed
15.80566,70.51147,18.16284,74.50889239857281,0,Closed
15.75806,70.44678,18.24951,74.4587797547885,0,Closed
15.7251,70.39917,18.26538,74.41065792776799,0,Closed
15.70312,70.34424,18.35938,74.37719349973081,0,Closed
15.67993,70.22949,18.36182,74.26437843392618,0,Closed
15.71045,70.16357,18.25195,74.18138899447692,1,Open
15.73242,69.99634,18.35815,74.05415804581469,1,Open
15.64087,69.87671,18.34595,73.91863970733972,1,Open
15.66772,69.76074,18.37646,73.8223040650832,1,Open
15.72266,69.84741,18.38745,73.91861090879752,1,Open
15.67993,69.91577,18.24585,73.9390704683275,1,Open
15.72144,69.98291,18.15308,73.98855101451913,1,Open
15.76538,69.97681,18.12256,73.98464925424801,1,Open
15.78857,70.00122,18.02734,73.98942310633933,1,Open
15.78491,70.04028,18.0835,74.03929482671009,1,Open
15.78125,70.04272,18.02612,74.02682945267412,1,Open
15.72998,70.2063,18.0188,74.16895566158661,1,Open
15.77393,70.27222,17.97241,74.22943683324966,1,Open
15.77515,70.35889,17.9126,74.29730814985561,0,Closed
15.81665,70.36377,17.82227,74.28902916170262,0,Closed
15.94727,70.41626,17.7771,74.3558362016762,0,Closed
15.95703,70.41504,17.62573,74.32073077315239,0,Closed
15.92041,70.43213,17.55981,74.31346660021386,0,Closed
15.979,70.46631,17.51587,74.34806647030572,0,Closed
15.96191,70.51147,17.44507,74.37056164715915,0,Closed
16.03882,70.5188,17.48413,74.40322373586577,0,Closed
16.09131,70.52002,17.38281,74.39197242856652,0,Closed
16.08398,70.51758,17.35474,74.38151989684265,0,Closed
16.16699,70.55176,17.30347,74.4199736549174,0,Closed
16.16089,70.58105,17.42554,74.47488455168092,0,Closed
16.11206,70.55542,17.45483,74.44687272914088,0,Closed
16.12915,70.54321,17.67212,74.4902529336624,0,Closed
16.13403,70.65063,17.73804,74.60868921566309,0,Closed
16.06812,70.67017,17.82959,74.6347887230305,0,Closed
16.11816,70.6604,17.87842,74.64800808891017,0,Closed
16.05591,70.75195,17.91748,74.73062802011636,0,Closed
16.06079,70.7373,18.01758,74.74187431266692,0,Closed
16.09619,70.68359,18.15308,74.73146286063587,0,Closed
16.01318,70.63965,18.24097,74.69347409496896,0,Closed
15.95703,70.61401,18.11157,74.62569384981221,0,Closed
15.89111,70.71777,18.02002,74.68769303978668,0,Closed
15.896,70.81421,17.80151,74.72769842705047,0,Closed
15.89966,70.69458,17.73438,74.59913580917946,0,Closed
15.93018,70.66895,17.70508,74.57439900355416,0,Closed
15.8728,70.68726,17.75269,74.59083394347927,0,Closed
15.85449,70.63721,17.63306,74.51110719018877,0,Closed
15.81421,70.62256,17.67944,74.49964978166877,0,Closed
15.75928,70.63721,17.55371,74.47216310452248,0,Closed
15.77271,70.60059,17.64038,74.46075943499771,0,Closed
15.7959,70.64087,17.70386,74.51892128893508,0,Closed
15.84595,70.51025,17.88696,74.44953206371818,0,Closed
15.84229,70.39307,18.0127,74.36813711367927,0,Closed
15.87036,70.37964,18.04199,74.36851118732511,0,Closed
15.88745,70.36987,18.03223,74.36054726864442,0,Closed
15.93872,70.28687,18.12134,74.31466781888282,0,Closed
15.91675,70.14648,18.24097,74.20649953672387,1,Open
15.91309,70.06714,18.29346,74.14365259345738,1,Open
15.91309,70.09644,18.32031,74.17796905091026,1,Open
15.86304,70.12085,18.25562,74.17437094002551,1,Open
15.83984,70.09277,18.33374,74.1621396663156,1,Open
15.83252,70.12939,18.25806,74.17652449586797,1,Open
15.80811,70.18677,18.28735,74.2327838278176,1,Open
15.82275,70.25269,18.47534,74.34472447937513,0,Closed
15.78247,70.27954,18.47046,74.36032540625477,0,Closed
15.76904,70.32837,18.302,74.36198930487605,0,Closed
15.7373,70.49561,18.19214,74.48655985036294,0,Closed
15.76294,70.61035,18.09204,74.57622755226829,0,Closed
15.77026,70.62012,18.05908,74.5790374014602,0,Closed
15.802,70.62012,17.95532,74.56070056750272,0,Closed
15.84106,70.59937,17.93213,74.54375569192499,0,Closed
15.77759,70.60913,17.86743,74.52400043187362,0,Closed
15.80566,70.61035,17.86011,74.52934955016178,0,Closed
15.73486,70.63232,17.66724,74.48920604369201,0,Closed
15.7373,70.60547,17.66235,74.46310235770062,0,Closed
15.7373,70.62866,17.72949,74.5010405319664,0,Closed
15.79468,70.58228,17.86621,74.50189008384217,0,Closed
15.78979,70.56396,17.83691,74.47647465793342,0,Closed
15.82886,70.55908,17.86987,74.48804490092957,0,Closed
15.85693,70.62012,17.8772,74.55359050830015,0,Closed
15.80078,70.63354,17.92603,74.566106061004,0,Closed
15.83984,70.66772,17.97485,74.61851254043128,0,Closed
15.82764,70.68604,17.93823,74.62446337752856,0,Closed
15.8667,70.72266,18.01147,74.68507118512039,0,Closed
15.83618,70.83618,17.99438,74.78199452788887,0,Closed
15.81055,70.83984,17.92725,74.76391318738338,0,Closed
15.79224,70.89478,17.77466,74.77568597867624,0,Closed
15.74097,70.88501,17.79541,74.76054705731559,0,Closed
15.67749,70.81299,17.80884,74.6821131703288,0,Closed
15.61157,70.76782,17.90283,74.64795233243977,0,Closed
15.64575,70.80566,17.89917,74.69010153820251,0,Closed
15.60791,70.73486,17.83203,74.59898503135682,0,Closed
15.51758,70.66284,17.87476,74.52207250861721,0,Closed
15.51514,70.56519,17.86133,74.4257530584985,0,Closed
15.54321,70.35889,17.9187,74.24987938593705,1,Open
15.49927,70.29907,17.99805,74.20321028904544,1,Open
15.55542,70.25513,18.0603,74.18846823316478,1,Open
15.59814,70.20874,18.0542,74.1520281684001,1,Open
15.67871,70.27222,18.0481,74.22762804106367,1,Open
15.74097,70.24414,18.07861,74.22165102187232,1,Open
15.77393,70.11475,18.03589,74.09580530164646,1,Open
15.75684,70.07935,18.15308,74.08729726946787,1,Open
15.802,70.03052,18.15186,74.05043522444686,1,Open
15.82275,70.05859,18.05176,74.05694761093115,1,Open
15.82642,70.22217,18.02979,74.20715637301701,1,Open
15.89966,70.28687,18.03589,74.28550740625387,0,Closed
15.88257,70.30029,18.14575,74.32129605268938,0,Closed
15.88745,70.36377,18.09937,74.37108571556759,0,Closed
15.78369,70.34302,18.08105,74.32489288144988,0,Closed
15.68359,70.3772,18.0481,74.32805115659968,0,Closed
15.63354,70.5249,18.11035,74.47250412107881,0,Closed
15.69458,70.56641,18.15308,74.53504125678674,0,Closed
15.6958,70.71655,18.32764,74.72008411071349,0,Closed
15.67627,70.73853,18.37646,74.7487749050471,0,Closed
15.6897,70.68237,18.43384,74.71258643664065,0,Closed
15.67749,70.6189,18.45337,74.65480288813976,0,Closed
15.63721,70.67139,18.31909,74.66295439871303,0,Closed
15.67505,70.69214,18.30566,74.6872347748777,0,Closed
15.75195,70.67627,18.35083,74.69947812136508,0,Closed
15.802,70.68481,18.36548,74.72172658849968,0,Closed
15.89722,70.6311,18.41797,74.70405283422916,0,Closed
15.87524,70.65918,18.33008,74.70431577985572,0,Closed
15.88135,70.5957,18.13599,74.5981519180777,0,Closed
15.89478,70.52124,18.11768,74.52610046801323,0,Closed
15.86426,70.47729,18.03345,74.45756153671834,0,Closed
15.88013,70.52734,17.96875,74.49268549901393,0,Closed
15.94604,70.42358,18.07983,74.43545569503084,0,Closed
15.95337,70.36987,17.95532,74.35604975034782,0,Closed
15.92285,70.4248,17.93335,74.39620050368836,0,Closed
15.92773,70.41992,17.93213,74.39233160814494,0,Closed
15.90576,70.39307,17.93335,74.3625076730539,0,Closed
15.96191,70.34668,17.92603,74.32886726858818,0,Closed
15.95703,70.35645,18.01392,74.35830939975571,0,Closed
15.95703,70.42847,18.16895,74.46413188283537,0,Closed
15.98999,70.46875,18.11279,74.49562180656457,0,Closed
15.98145,70.46997,18.12378,74.497616185968,0,Closed
15.91309,70.47974,18.19824,74.51037594129626,0,Closed
15.84839,70.41504,18.41553,74.48879827849689,0,Closed
15.84839,70.35889,18.44604,74.4432754471873,0,Closed
15.85815,70.29663,18.5144,74.4034953354975,0,Closed
15.78491,70.24414,18.45825,74.3243538896249,0,Closed
15.72632,70.28564,18.49243,74.35965504396117,0,Closed
15.79712,70.21362,18.49976,74.30842855192404,0,Closed
15.79346,70.15503,18.42896,74.2346831323075,1,Open
15.76172,70.05249,18.52173,74.15414792681122,1,Open
15.77393,69.91089,18.59009,74.04013002720282,1,Open
15.83374,69.86694,18.48511,73.98510606239137,1,Open
15.87769,69.92554,18.4375,74.0379874812768,1,Open
15.91675,69.84619,18.46069,73.97722800534433,1,Open
15.94849,69.79492,18.42041,73.92561596398504,1,Open
16.01074,69.77661,18.55835,73.95628068772929,1,Open
16.02661,69.68628,18.57178,73.87787801973538,1,Open
16.00586,69.69482,18.63647,73.89772326149772,1,Open
15.99487,69.73999,18.67798,73.94842127048692,1,Open
15.98389,69.82544,18.65356,74.02048440397631,1,Open
15.91919,70.02075,18.55469,74.16604723062098,1,Open
15.87158,70.12085,18.53271,74.2448785867618,1,Open
15.86426,70.1062,18.48267,74.21700016920988,1,Open
15.84473,70.21606,18.45215,74.30903303313131,0,Closed
15.81421,70.27832,18.52295,74.37896998916428,0,Closed
15.77393,70.29297,18.38135,74.34912593224146,0,Closed
15.79712,70.39429,18.39722,74.45376262236113,0,Closed
15.7605,70.43579,18.23975,74.44650665569607,0,Closed
15.76782,70.47852,18.20435,74.47982470350814,0,Closed
15.81055,70.56519,18.22021,74.57476505817971,0,Closed
15.89722,70.54077,18.19458,74.5638288803472,0,Closed
15.91187,70.49805,18.1311,74.51106929785266,0,Closed
15.86792,70.52979,18.20435,74.54958431468951,0,Closed
15.88379,70.5603,18.24951,74.59286384161825,0,Closed
15.9082,70.61035,18.17383,74.62694185903239,0,Closed
15.91675,70.60059,18.17139,74.61893629262414,0,Closed
15.90332,70.52124,18.19336,74.54635622382627,0,Closed
15.896,70.5188,18.17993,74.53920997867431,0,Closed
15.86548,70.49316,18.22144,74.51858786966913,0,Closed
15.85693,70.44067,18.32764,74.49317154641356,0,Closed
15.8728,70.36377,18.42041,74.44674212496474,0,Closed
15.83984,70.36133,18.5083,74.45921339555301,0,Closed
15.88257,70.41016,18.42285,74.49327528812921,0,Closed
15.91187,70.40771,18.33984,74.47672767762154,0,Closed
15.85083,70.42969,18.14453,74.43664429638066,0,Closed
15.89233,70.50781,18.04199,74.49450199165776,0,Closed
15.85693,70.55908,17.99438,74.52398077837562,0,Closed
15.87769,70.58228,17.91382,74.53096159802918,0,Closed
15.95947,70.51514,17.83203,74.46523313480861,0,Closed
15.98145,70.4834,17.82593,74.43843227814111,0,Closed
15.90454,70.43457,17.85278,74.38215375629358,0,Closed
15.97046,70.43823,17.91138,74.41382513786601,0,Closed
16.01196,70.32227,17.97363,74.32802900905823,0,Closed
15.98877,70.27588,17.96021,74.27589931553437,0,Closed
16.04736,70.14648,18.1189,74.20472327668907,1,Open
16.02173,70.02808,18.25439,74.12051386054607,1,Open
16.0144,69.96094,18.25562,74.05580189713699,1,Open
16.06079,69.91211,18.45215,74.06844091580908,1,Open
16.03027,69.94385,18.62671,74.13545733668539,1,Open
16.0144,69.92065,18.46924,74.07071708819957,1,Open
16.00342,69.9585,18.6377,74.14624087056875,1,Open
15.95337,69.98291,18.44971,74.11146676128533,1,Open
15.9082,70.02686,18.58032,74.17587370568681,1,Open
15.84106,70.07202,18.74878,74.24650779863252,1,Open
15.76904,70.13184,18.65967,74.26520644835036,0,Closed
15.74097,70.29297,18.68896,74.41879462772425,0,Closed
15.77637,70.33081,18.76709,74.48167796647107,0,Closed
15.74951,70.37964,18.81714,74.53472713808846,0,Closed
15.74341,70.39307,18.69507,74.51540045358341,0,Closed
15.802,70.43213,18.71582,74.56990048678689,0,Closed
15.89233,70.46143,18.47412,74.55650461393827,0,Closed
15.9314,70.41626,18.54858,74.54065332665122,0,Closed
15.95581,70.45898,18.38867,74.54662245712679,0,Closed
16.07788,70.42236,18.35693,74.53042259566827,0,Closed
16.19141,70.448,18.41309,74.59305829054202,0,Closed
16.20605,70.35156,18.3728,74.49522018811746,0,Closed
16.25854,70.40039,18.35083,74.54735405614743,0,Closed
16.22192,70.37354,18.20435,74.47807851670518,0,Closed
16.20361,70.36743,18.25806,74.48146706933612,0,Closed
16.18408,70.36987,18.29712,74.48911094621616,0,Closed
16.14136,70.38452,18.24951,74.48200301764246,0,Closed
16.12793,70.38452,18.29712,74.49077380461085,0,Closed
16.16455,70.32715,18.36914,74.46224552190594,0,Closed
16.05835,70.35278,18.3374,74.45565456841341,0,Closed
16.03149,70.29175,18.33374,74.39129527081914,0,Closed
16.073,70.29785,18.32031,74.40270695424057,0,Closed
16.05103,70.23926,18.24585,74.3242911276724,0,Closed
16.07666,70.19897,18.2666,74.29685768171156,0,Closed
16.12427,70.17456,18.1665,74.25956286214254,0,Closed
16.08398,70.20508,18.20557,74.28923508471264,0,Closed
16.09619,70.16968,18.19702,74.25633212527333,0,Closed
16.16089,70.21118,18.28857,74.3320654578453,0,Closed
16.1438,70.26489,18.16895,74.34976657162146,0,Closed
16.15479,70.29785,18.2373,74.40002732430008,0,Closed
16.14258,70.34302,18.30933,74.45773913318682,0,Closed
16.10474,70.35889,18.37036,74.4795688697867,0,Closed
16.05713,70.39917,18.35693,74.504036397706,0,Closed
16.04004,70.37598,18.34961,74.47663815797608,0,Closed
16.02295,70.37598,18.31177,74.46364487584394,0,Closed
16.03271,70.31494,18.27271,74.39845769834078,0,Closed
16.0376,70.25879,18.31299,74.35635674751823,0,Closed
15.99365,70.22705,18.17261,74.28242824677382,0,Closed
15.96313,70.13672,18.21533,74.20093839544214,1,Open
15.98877,69.98901,18.19458,74.06176495513321,1,Open
15.94971,69.94507,18.16284,74.00401896690882,1,Open
15.92529,69.90601,18.07983,73.94149950151876,1,Open
15.93018,69.87427,18.03101,73.90061951354264,1,Open
15.88745,69.8999,18.08472,73.92877778639993,1,Open
15.8606,69.88525,18.18237,73.93311422319096,1,Open
15.79346,69.85718,18.23486,73.90513578597633,1,Open
15.77271,69.99023,18.14331,74.00398890568736,1,Open
15.76904,70.04883,18.22144,74.07781100008354,1,Open
15.78735,70.08179,18.26294,74.12309145651037,1,Open
15.78125,70.14038,18.29468,74.18501246484561,1,Open
15.85449,70.22827,18.30933,74.28732277718655,0,Closed
15.89355,70.26245,18.23975,74.31086927003008,0,Closed
15.95947,70.36743,18.3252,74.44523384694146,0,Closed
16.01318,70.46509,18.33618,74.55176952569872,0,Closed
16.01685,70.48218,18.24829,74.5471479628765,0,Closed
16.1145,70.49805,18.22632,74.57781777978558,0,Closed
16.16455,70.45166,18.33984,74.5726411271835,0,Closed
16.12793,70.40771,18.38501,74.53431656780049,0,Closed
16.05103,70.42114,18.38867,74.53130689401199,0,Closed
16.05103,70.44312,18.29224,74.52834872458197,0,Closed
15.95459,70.3772,18.302,74.44771605568636,0,Closed
15.896,70.39429,18.41187,74.4784253156644,0,Closed
15.82886,70.29541,18.40698,74.36944526274281,0,Closed
15.82153,70.26978,18.30933,74.31954223377724,0,Closed
15.78613,70.30396,18.32886,74.34914795045133,0,Closed
15.76904,70.40283,18.24585,74.41862761938707,0,Closed
15.72998,70.45044,18.24219,74.45451136761358,0,Closed
15.70068,70.44678,18.08716,74.40702602373247,0,Closed
15.72876,70.43945,18.03711,74.39386631028259,0,Closed
15.78857,70.48218,17.92603,74.42015312909669,0,Closed
15.80933,70.52002,17.90161,74.4545215312099,0,Closed
15.85937,70.50537,17.91748,74.4551066427562,0,Closed
15.87646,70.58105,17.90649,74.52777324832805,0,Closed
15.86182,70.65186,17.99805,74.61375515931697,0,Closed
15.88623,70.68604,18.03101,74.65926517261337,0,Closed
15.86548,70.60303,18.18115,74.61270345010828,0,Closed
15.80566,70.54565,18.27637,74.56898364826357,0,Closed
15.85571,70.52124,18.38135,74.58232269488663,0,Closed
15.8606,70.5481,18.38867,74.61056379855938,0,Closed
15.81665,70.46753,18.55713,74.56679070042038,0,Closed
15.9082,70.45044,18.58154,74.57619561364872,0,Closed
15.896,70.40771,18.43018,74.49563731035865,0,Closed
15.95703,70.34546,18.44849,74.45439766939626,0,Closed
15.98999,70.18799,18.34717,74.2876326682248,0,Closed
16.0498,70.08545,18.32397,74.19793971737624,1,Open
16.08643,70.1001,18.21655,74.19326077250817,1,Open
16.16699,70.09033,18.01147,74.15145970734426,1,Open
16.17432,70.09033,17.84058,74.11173511467464,1,Open
16.17676,70.08423,17.81738,74.10091692317242,1,Open
16.20728,70.17578,17.77832,74.18480090712113,1,Open
16.18652,70.21118,17.67822,74.1898422229836,1,Open
16.26465,70.30518,17.77954,74.32004586291978,0,Closed
16.21216,70.3418,17.71484,74.3277775487146,0,Closed
16.19751,70.45776,17.69043,74.4285334263856,0,Closed
16.23535,70.54443,17.62085,74.50233250288142,0,Closed
16.23047,70.54932,17.58667,74.49782326063091,0,Closed
16.23047,70.57617,17.63184,74.53392321671657,0,Closed
16.20483,70.64819,17.66846,74.60521258180691,0,Closed
16.22803,70.6189,17.61841,74.57068033630242,0,Closed
16.15356,70.63599,17.57935,74.56147886392947,0,Closed
16.12427,70.62256,17.62695,74.55365470779417,0,Closed
16.08643,70.6543,17.50366,74.54650529723376,0,Closed
16.10718,70.65186,17.50488,74.5489597031803,0,Closed
16.10596,70.59814,17.48657,74.49348595243815,0,Closed
16.04126,70.5481,17.50977,74.43754752442143,0,Closed
16.03638,70.50537,17.52686,74.40002354704534,0,Closed
16.0083,70.49194,17.54639,74.38585265953265,0,Closed
15.98877,70.47485,17.72705,74.40828952702716,0,Closed
16.01807,70.50903,17.77588,74.45860452520044,0,Closed
16.09619,70.47119,17.72217,74.4268181641611,0,Closed
16.16455,70.50415,17.77344,74.48505228137118,0,Closed
16.12427,70.4187,17.89063,74.42351802031264,0,Closed
16.12305,70.47485,17.94067,74.48842100537439,0,Closed
16.13403,70.53833,18.07251,74.5826959886132,0,Closed
16.14746,70.57861,18.14697,74.64176561526797,0,Closed
16.11816,70.67139,18.15308,74.72465964997164,0,Closed
16.08643,70.70557,18.10425,74.73830829790236,0,Closed
16.15723,70.71289,18.00171,74.7357374777897,0,Closed
16.11938,70.69702,17.97974,74.70725599921603,0,Closed
16.01807,70.66772,18.13965,74.69639963643363,0,Closed
15.92041,70.6189,18.0957,74.61864948032832,0,Closed
15.93872,70.65918,18.1189,74.66630465424683,0,Closed
15.97412,70.64331,18.15063,74.66655962964545,0,Closed
15.91797,70.51147,18.25073,74.55426423763231,0,Closed
15.93262,70.47729,18.17383,74.50627411619372,0,Closed
15.94727,70.36743,18.30322,74.4372117131358,0,Closed
16.01563,70.32959,18.34106,74.42543997712475,0,Closed
15.97656,70.20264,18.33374,74.29527007011147,0,Closed
15.9436,70.14282,18.34351,74.2340753133795,1,Open
16.05835,70.13428,18.33008,74.24742196633699,1,Open
16.0437,70.11719,18.41309,74.24865336512305,1,Open
16.00952,70.13184,18.44116,74.262077095659,0,Closed
15.92896,70.0354,18.43994,74.15335735518116,1,Open
15.98877,70.15625,18.28857,74.2429254058614,1,Open
16.0083,70.16846,18.46313,74.3018547349829,0,Closed
15.99854,70.23926,18.42651,74.35753625732431,0,Closed
15.97168,70.30518,18.35693,74.39683982454967,0,Closed
15.98022,70.43091,18.30444,74.50458400924134,0,Closed
16.00342,70.56519,18.32886,74.64249862063903,0,Closed
15.96558,70.61768,18.20801,74.65445801476895,0,Closed
16.0376,70.69458,17.98218,74.68793110462225,0,Closed
16.03271,70.72144,17.76978,74.66146895732831,0,Closed
16.11206,70.75073,17.67944,74.68485034925156,0,Closed
16.09497,70.71899,17.65625,74.64560784120859,0,Closed
16.05469,70.71533,17.51953,74.60123926199819,0,Closed
16.07178,70.67871,17.49634,74.56476428600911,0,Closed
16.08154,70.62744,17.51221,74.52200150834182,0,Closed
16.09741,70.62988,17.59521,74.54728682163154,0,Closed
16.13647,70.5896,17.55005,74.50692281408084,0,Closed
16.16699,70.62134,17.52563,74.53786243213982,0,Closed
16.10229,70.59692,17.63794,74.52721505714607,0,Closed
16.13159,70.53955,17.68311,74.48992340848996,0,Closed
16.08765,70.58472,17.73926,74.53654489811358,0,Closed
16.04858,70.62622,17.77588,74.5761475357852,0,Closed
16.05103,70.58716,17.75513,74.53473929815144,0,Closed
16.08154,70.5957,17.73315,74.54417077266403,0,Closed
16.07422,70.58838,17.78076,74.54700105175526,0,Closed
16.08276,70.4895,17.70264,74.43660552736941,0,Closed
16.06689,70.36499,17.69409,74.31323968782615,0,Closed
15.99976,70.21118,17.75391,74.16740144657962,1,Open
16.00098,70.12939,17.72949,74.08439456722718,1,Open
15.96924,70.1123,17.83203,74.08598066698246,1,Open
15.94238,70.13794,17.77466,74.09067853396674,1,Open
16.01074,70.12695,17.68921,74.07456420441635,1,Open
16.02783,70.20996,17.70386,74.16034301842258,1,Open
16.02295,70.23315,17.65625,74.16989584519787,1,Open
15.97778,70.25879,17.70264,74.195488332931,1,Open
15.94238,70.38696,17.77466,74.32645663706565,0,Closed
15.96313,70.50659,17.90405,74.47520231075241,0,Closed
15.97168,70.56274,17.90283,74.52990111585349,0,Closed
16.01929,70.63232,17.87842,74.60013527054024,0,Closed
16.02661,70.71045,17.9248,74.68680219646976,0,Closed
16.02295,70.71167,18.03833,74.71450026654999,0,Closed
15.98877,70.7019,18.06152,74.70353361410221,0,Closed
15.93262,70.72876,18.10425,74.72730250226151,0,Closed
15.92529,70.75928,18.14331,74.76409743626014,0,Closed
16.02295,70.802,18.0835,74.81090230008257,0,Closed
16.05957,70.71289,18.12622,74.74478210701668,0,Closed
16.05591,70.74951,18.12866,74.7792332440217,0,Closed
16.07544,70.82886,18.13843,74.86086977158428,0,Closed
16.09375,70.8606,18.26294,74.9250852443032,0,Closed
