Seq,Acc_X_Min,Acc_X_Max,Acc_X_Avg,Acc_X_Variance,Acc_X_StdDev,Acc_X_Range,Acc_X_Skew,Acc_X_Kurtosis,Acc_X_Energy,Acc_Y_Min,Acc_Y_Max,Acc_Y_Avg,Acc_Y_Variance,Acc_Y_StdDev,Acc_Y_Range,Acc_Y_Skew,Acc_Y_Kurtosis,Acc_Y_Energy,Acc_Z_Min,Acc_Z_Max,Acc_Z_Avg,Acc_Z_Variance,Acc_Z_StdDev,Acc_Z_Range,Acc_Z_Skew,Acc_Z_Kurtosis,Acc_Z_Energy,Gyro_X_Min,Gyro_X_Max,Gyro_X_Avg,Gyro_X_Variance,Gyro_X_StdDev,Gyro_X_Range,Gyro_X_Skew,Gyro_X_Kurtosis,Gyro_X_Energy,Gyro_Y_Min,Gyro_Y_Max,Gyro_Y_Avg,Gyro_Y_Variance,Gyro_Y_StdDev,Gyro_Y_Range,Gyro_Y_Skew,Gyro_Y_Kurtosis,Gyro_Y_Energy,Gyro_Z_Min,Gyro_Z_Max,Gyro_Z_Avg,Gyro_Z_Variance,Gyro_Z_StdDev,Gyro_Z_Range,Gyro_Z_Skew,Gyro_Z_Kurtosis,Gyro_Z_Energy,Mag_X_Min,Mag_X_Max,Mag_X_Avg,Mag_X_Variance,Mag_X_StdDev,Mag_X_Range,Mag_X_Skew,Mag_X_Kurtosis,Mag_X_Energy,Mag_Y_Min,Mag_Y_Max,Mag_Y_Avg,Mag_Y_Variance,Mag_Y_StdDev,Mag_Y_Range,Mag_Y_Skew,Mag_Y_Kurtosis,Mag_Y_Energy,Mag_Z_Min,Mag_Z_Max,Mag_Z_Avg,Mag_Z_Variance,Mag_Z_StdDev,Mag_Z_Range,Mag_Z_Skew,Mag_Z_Kurtosis,Mag_Z_Energy
1175.0,-2.91772,0.0,-1.04188,0.02052,0.14325,2.91772,-0.00262,4.88696,1.10604,-0.42004,0.95337,0.19822,0.0016,0.03999,1.37341,-0.00022,24.80258,0.04089,-0.10193,0.47607,0.09805,0.00103,0.03208,0.578,0.00011,27.04869,0.01064,-427.97852,590.82031,4.70398,3072.73535,55.43226,1018.79883,767458.0,34.09557,3094.86084,-562.31689,381.89697,0.50171,907.73315,30.12861,944.21387,-5722.06836,10.11173,907.98492,-379.08936,847.59521,6.68152,8915.38867,94.42133,1226.68457,1668583.875,13.17223,8960.03223,-20.20264,153.19824,-0.17053,22.14757,4.70612,173.40088,-123.15547,5.21552,22.17665,-63.29346,89.44092,55.46106,31.32524,5.5969,152.73437,348.47809,9.81342,3107.25415,-32.49512,75.04883,-11.04346,24.60622,4.96047,107.54395,652.9906,37.24772,146.56412
1176.0,-2.91772,0.0,-1.05262,0.03062,0.17498,2.91772,-0.01201,12.83057,1.13863,-0.42004,0.95337,0.20081,0.00224,0.04736,1.37341,-7e-05,21.15927,0.04257,-0.10193,0.47607,0.10065,0.00166,0.04074,0.578,0.00026,24.18262,0.01179,-427.97852,590.82031,4.00635,3140.76465,56.04253,1018.79883,768135.8125,32.90132,3156.81494,-562.31689,381.89697,0.69397,909.76807,30.16236,944.21387,-6212.29199,10.07268,910.24976,-379.08936,847.59521,6.42395,8889.27148,94.28294,1226.68457,1673433.875,13.26973,8930.54004,-20.20264,153.19824,-0.12708,22.07033,4.69791,173.40088,-125.72971,5.29476,22.08647,-63.29346,89.44092,55.53235,31.78072,5.63744,152.73437,344.81833,9.45693,3115.62207,-32.49512,75.04883,-11.00891,24.41034,4.94068,107.54395,651.3866,37.68939,145.60643
1177.0,-2.91772,0.0,-1.04682,0.03343,0.18284,2.91772,-0.01106,11.72121,1.12925,-0.42004,0.95337,0.1996,0.00236,0.04854,1.37341,-8e-05,19.35546,0.0422,-0.10193,0.47607,0.0998,0.00173,0.04157,0.578,0.00026,22.76632,0.01169,-427.97852,590.82031,3.64319,3185.94434,56.44417,1018.79883,767246.625,32.12204,3199.21753,-562.31689,381.89697,0.08606,914.62061,30.24269,944.21387,-5139.3374,9.96048,914.62799,-379.08936,847.59521,5.90698,8830.5498,93.97101,1226.68457,1681826.875,13.48542,8865.44629,-20.20264,153.19824,-0.19495,22.16115,4.70756,173.40088,-122.09926,5.18737,22.19915,-63.29346,89.44092,55.53845,31.72463,5.63246,152.73437,344.62421,9.47968,3116.24414,-32.49512,75.04883,-11.02661,24.47255,4.94697,107.54395,652.5069,37.5759,146.05865
1178.0,-2.91772,0.0,-1.05522,0.04065,0.20163,2.91772,-0.01626,10.80468,1.15415,-0.42004,0.95337,0.20063,0.00247,0.04974,1.37341,-7e-05,17.82946,0.04272,-0.10193,0.47607,0.10109,0.00188,0.04332,0.578,0.00027,19.5549,0.0121,-427.97852,590.82031,4.8468,3376.86963,58.11084,1018.79883,782470.625,28.59715,3400.3584,-562.31689,381.89697,0.0061,919.56158,30.32427,944.21387,-5149.65771,9.86313,919.56177,-379.08936,847.59521,4.60876,9214.63672,95.9929,1226.68457,1626272.125,12.72188,9235.87891,-20.20264,153.19824,-0.23437,22.04362,4.69506,173.40088,-119.90079,5.20061,22.09855,-63.29346,89.44092,55.50623,32.44012,5.69562,152.73437,335.72833,9.27889,3113.38062,-32.49512,75.04883,-11.02734,24.47132,4.94685,107.54395,652.5589,37.58283,146.07358
1179.0,-2.91772,0.0,-1.05155,0.04255,0.20627,2.91772,-0.01586,10.20417,1.1483,-0.42004,0.95337,0.19994,0.00254,0.05038,1.37341,-7e-05,16.97203,0.04251,-0.10193,0.47607,0.10054,0.00191,0.04372,0.578,0.00027,19.04034,0.01202,-427.97852,590.82031,4.55383,3373.11426,58.07852,1018.79883,785337.9375,28.74144,3393.84961,-562.31689,381.89697,0.31738,928.96039,30.47885,944.21387,-5724.54004,9.68264,929.06128,-379.08936,847.59521,5.0354,9170.0332,95.76029,1226.68457,1618198.75,12.80963,9195.38672,-20.20264,153.19824,-0.20789,22.00716,4.69118,173.40088,-121.56707,5.24393,22.05037,-63.29346,89.44092,55.64417,34.01039,5.83184,152.73437,341.94675,8.4973,3130.2832,-32.49512,75.04883,-10.99683,24.34922,4.93449,107.54395,650.76172,37.82397,145.27936
1180.0,-2.91772,0.0,-1.0572,0.04603,0.21454,2.91772,-0.01717,9.11687,1.1637,-0.42004,0.95337,0.20103,0.00268,0.05179,1.37341,-6e-05,15.53708,0.04309,-0.10193,0.47607,0.10165,0.00204,0.04516,0.578,0.00028,16.82574,0.01237,-427.97852,590.82031,4.21936,3397.52539,58.2883,1018.79883,787305.4375,28.42785,3415.32593,-562.31689,381.89697,-0.51514,996.78345,31.57188,944.21387,-8906.09961,8.84831,997.04901,-379.08936,847.59521,5.82947,9360.16016,96.74792,1226.68457,1631523.375,12.30467,9394.14648,-20.20264,153.19824,-0.13159,22.16252,4.70771,173.40088,-125.27452,5.25721,22.17983,-63.29346,89.44092,55.67981,34.10453,5.83991,152.73437,338.60446,8.40954,3134.34521,-32.49512,75.04883,-10.98376,24.28633,4.92812,107.54395,650.04138,37.96117,144.92938
1181.0,-2.91772,0.0,-1.05397,0.04753,0.218,2.91772,-0.01702,8.75459,1.15838,-0.42004,0.95337,0.20037,0.00274,0.0523,1.37341,-6e-05,14.95082,0.04288,-0.10193,0.47607,0.10121,0.00207,0.04555,0.578,0.00028,16.41069,0.01232,-427.97852,590.82031,3.9386,3427.64526,58.5461,1018.79883,787700.5625,28.02147,3443.15552,-562.31689,381.89697,-0.96313,994.31677,31.53279,944.21387,-7803.03174,8.87458,995.24432,-379.08936,847.59521,5.9491,9374.31543,96.82104,1226.68457,1629422.25,12.2598,9409.71289,-20.20264,153.19824,-0.21973,22.56404,4.75016,173.40088,-122.44494,5.02482,22.61233,-63.29346,89.44092,55.73376,33.64546,5.80047,152.73437,336.44333,8.55566,3139.89746,-32.49512,75.04883,-11.01257,24.30605,4.93012,107.54395,652.07123,38.02671,145.58278
1182.0,-2.91772,0.0,-1.05932,0.05122,0.22632,2.91772,-0.01852,7.92968,1.17338,-0.42004,0.95337,0.2011,0.00281,0.05302,1.37341,-6e-05,14.25567,0.04325,-0.10193,0.47607,0.10179,0.00212,0.04604,0.578,0.00028,15.62192,0.01248,-427.97852,590.82031,4.69604,3533.30591,59.44162,1018.79883,791932.625,26.28555,3555.35864,-562.31689,381.89697,-0.68848,988.60138,31.44203,944.21387,-8478.98145,8.98317,989.07532,-379.08936,847.59521,4.65088,9786.56348,98.92706,1226.68457,1563085.875,11.58851,9808.19531,-20.20264,153.19824,-0.25952,22.373,4.73001,173.40088,-120.60786,5.06493,22.44036,-63.29346,89.44092,55.72595,33.77886,5.81196,152.73437,335.52405,8.5145,3139.15991,-32.49512,75.04883,-11.0321,24.30464,4.92997,107.54395,653.47662,38.11748,146.01193
1183.0,-2.91772,0.0,-1.05703,0.05236,0.22882,2.91772,-0.01843,7.7128,1.16966,-0.42004,0.95337,0.20068,0.00285,0.05337,1.37341,-6e-05,13.89502,0.04312,-0.10193,0.47607,0.10149,0.00214,0.04626,0.578,0.00028,15.41372,0.01244,-427.97852,590.82031,4.58008,3532.14624,59.43186,1018.79883,793149.4375,26.33228,3553.12207,-562.31689,381.89697,-0.38818,998.01556,31.59138,944.21387,-9084.79102,8.83399,998.1662,-379.08936,847.59521,4.87488,9772.9873,98.85842,1226.68457,1557158.875,11.6058,9796.75293,-20.20264,153.19824,-0.20605,22.31306,4.72367,173.40088,-123.75917,5.14287,22.35551,-63.29346,89.44092,55.84473,34.894,5.90711,152.73437,335.33008,7.95305,3153.52661,-32.49512,75.04883,-11.01892,24.24226,4.92364,107.54395,652.74365,38.25402,145.65884
1184.0,-2.91772,0.0,-1.06109,0.05457,0.2336,2.91772,-0.01884,7.1699,1.18048,-0.42004,0.95337,0.20147,0.00294,0.05424,1.37341,-6e-05,13.16049,0.04353,-0.10193,0.47607,0.10229,0.00222,0.04709,0.578,0.00028,14.30015,0.01268,-427.97852,590.82031,4.27979,3556.50684,59.63646,1018.79883,794792.3125,26.05538,3574.82324,-562.31689,381.89697,-1.23657,1057.94629,32.52608,944.21387,-11170.02637,8.15702,1059.47546,-379.08936,847.59521,5.5249,9928.05664,99.63963,1226.68457,1566382.5,11.25297,9958.58398,-20.20264,153.19824,-0.14258,22.59554,4.75348,173.40088,-126.45298,5.09393,22.61587,-63.29346,89.44092,55.86987,34.92297,5.90957,152.73437,332.76141,7.9124,3156.36475,-32.49512,75.04883,-11.00208,24.16782,4.91608,107.54395,651.77905,38.41334,145.21344
1185.0,-2.91772,0.0,-1.05921,0.05541,0.2354,2.91772,-0.01885,7.03172,1.17734,-0.42004,0.95337,0.20106,0.00297,0.05453,1.37341,-6e-05,12.88212,0.0434,-0.10193,0.47607,0.10202,0.00224,0.0473,0.578,0.00028,14.11707,0.01264,-427.97852,590.82031,4.06799,3572.99878,59.77457,1018.79883,796070.3125,25.8724,3589.54712,-562.31689,381.89697,-1.47522,1055.85693,32.49395,944.21387,-10461.04102,8.17947,1058.03345,-379.08936,847.59521,5.62134,9932.59863,99.66242,1226.68457,1563671.5,11.23662,9964.2002,-20.20264,153.19824,-0.24255,23.2075,4.81742,173.40088,-124.89167,4.81356,23.26635,-63.29346,89.44092,55.91589,34.44856,5.86929,152.73437,331.88419,8.05481,3161.03491,-32.49512,75.04883,-11.02014,24.21102,4.92047,107.54395,652.99786,38.35715,145.65451
1186.0,-2.91772,0.0,-1.06322,0.0577,0.2402,2.91772,-0.01931,6.56041,1.18814,-0.42004,0.95337,0.20165,0.00303,0.05503,1.37341,-6e-05,12.47391,0.04369,-0.10193,0.47607,0.10239,0.00226,0.04752,0.578,0.00028,13.77981,0.01274,-427.97852,590.82031,4.70886,3659.52881,60.49404,1018.79883,798538.625,24.5829,3681.70386,-562.31689,381.89697,-0.95337,1064.67358,32.62934,944.21387,-11653.99121,8.07662,1065.58215,-379.08936,847.59521,4.72656,10182.58887,100.90881,1226.68457,1536495.25,10.84891,10204.93359,-20.20264,153.19824,-0.27771,23.04674,4.8007,173.40088,-123.11242,4.84309,23.12387,-63.29346,89.44092,55.89136,34.79247,5.89851,152.73437,330.78024,7.95198,3158.63574,-32.49512,75.04883,-11.01929,24.21049,4.92042,107.54395,652.93616,38.35503,145.63515
1187.0,-2.91772,0.0,-1.06137,0.05862,0.24211,2.91772,-0.01927,6.43533,1.18513,-0.42004,0.95337,0.20131,0.00306,0.05529,1.37341,-6e-05,12.24348,0.04358,-0.10193,0.47607,0.10215,0.00227,0.0477,0.578,0.00028,13.6409,0.01271,-427.97852,590.82031,4.62341,3660.43115,60.5015,1018.79883,799468.25,24.59117,3681.80786,-562.31689,381.89697,-0.72388,1070.43701,32.71753,944.21387,-12250.19727,8.00237,1070.96082,-379.08936,847.59521,4.7113,10182.77832,100.90975,1226.68457,1536959.375,10.84941,10204.98047,-20.20264,153.19824,-0.21387,23.12254,4.80859,173.40088,-126.81587,4.87406,23.16829,-63.29346,89.44092,56.00037,35.64787,5.97058,152.73437,327.53455,7.5227,3171.68823,-32.49512,75.04883,-11.00085,24.11798,4.91101,107.54395,651.96356,38.56483,145.13675
1188.0,-2.91772,0.0,-1.06473,0.06018,0.24532,2.91772,-0.01931,6.10486,1.19384,-0.42004,0.95337,0.20191,0.00311,0.05581,1.37341,-6e-05,11.84555,0.04388,-0.10193,0.47607,0.10287,0.00233,0.04832,0.578,0.00028,12.87065,0.01292,-427.97852,590.82031,4.50012,3669.5332,60.57667,1018.79883,800315.1875,24.50052,3689.78442,-562.31689,381.89697,-1.58875,1121.48816,33.48863,944.21387,-13283.81152,7.47775,1124.01221,-379.08936,847.59521,5.22217,10295.22363,101.46538,1226.68457,1540162.5,10.61113,10322.50098,-20.20264,153.19824,-0.17566,23.50075,4.84776,173.40088,-126.54056,4.79205,23.53162,-63.29346,89.44092,56.03552,35.56205,5.96339,152.73437,324.04507,7.52221,3175.54102,-32.49512,75.04883,-10.99426,24.10446,4.90963,107.54395,651.50824,38.57848,144.97823
1189.0,-2.91772,0.0,-1.0631,0.06086,0.2467,2.91772,-0.01938,6.02143,1.19105,-0.42004,0.95337,0.20157,0.00314,0.05601,1.37341,-6e-05,11.67517,0.04377,-0.10193,0.47607,0.10262,0.00235,0.04851,0.578,0.00028,12.72715,0.01289,-427.97852,590.82031,4.22607,3683.51562,60.69197,1018.79883,802751.1875,24.38135,3701.37598,-562.31689,381.89697,-1.66748,1121.63049,33.49075,944.21387,-13020.31738,7.47257,1124.41113,-379.08936,847.59521,5.44739,10292.72852,101.45309,1226.68457,1533257.125,10.6032,10322.4043,-20.20264,153.19824,-0.29358,24.24576,4.924,173.40088,-125.72414,4.51425,24.33195,-63.29346,89.44092,56.07556,35.04977,5.92028,152.73437,324.88062,7.66392,3179.51758,-32.49512,75.04883,-11.00366,24.1259,4.91181,107.54395,652.14954,38.55217,145.20645
1190.0,-2.91772,0.0,-1.06641,0.06218,0.24936,2.91772,-0.01926,5.74819,1.19941,-0.42004,0.95337,0.2021,0.00317,0.05632,1.37341,-6e-05,11.44405,0.04402,-0.10193,0.47607,0.10286,0.00236,0.04859,0.578,0.00028,12.60487,0.01294,-427.97852,590.82031,4.88708,3764.67725,61.35696,1018.79883,803562.625,23.24726,3788.56128,-562.31689,381.89697,-1.07727,1146.63,33.86193,944.21387,-13720.32617,7.22445,1147.79041,-379.08936,847.59521,4.7876,10446.66895,102.20895,1226.68457,1526126.25,10.37147,10469.59277,-20.20264,153.19824,-0.30566,24.18793,4.91812,173.40088,-125.05824,4.5243,24.28135,-63.29346,89.44092,56.09131,34.93871,5.9109,152.73437,323.82458,7.69361,3181.17285,-32.49512,75.04883,-11.00916,24.14199,4.91345,107.54395,652.51166,38.52548,145.34344
1191.0,-2.91772,0.0,-1.0658,0.06251,0.25001,2.91772,-0.01925,5.71271,1.19843,-0.42004,0.95337,0.20315,0.00296,0.0544,1.37341,-3e-05,12.53583,0.04423,-0.10193,0.47607,0.10304,0.00234,0.0484,0.578,0.00028,12.74632,0.01296,-427.97852,590.82031,0.58716,2012.23926,44.85799,1018.79883,106429.72656,7.36159,2012.58386,-562.31689,381.89697,0.00427,1049.69641,32.39902,944.21387,-7605.19482,7.7945,1049.69641,-379.08936,847.59521,5.26001,10437.65625,102.16485,1226.68457,1511720.625,10.36294,10465.3252,-20.20264,153.19824,-0.06165,20.37242,4.51358,173.40088,-60.30221,2.73562,20.37622,-63.29346,89.44092,56.00671,33.02425,5.74667,152.73437,298.44055,8.1957,3169.77563,-32.49512,75.04883,-11.151,22.73709,4.76834,107.54395,644.91595,43.73886,147.08189
1192.0,-2.91772,0.0,-1.06969,0.06332,0.25163,2.91772,-0.01879,5.51313,1.20755,-0.42004,0.95337,0.20399,0.00299,0.05465,1.37341,-4e-05,12.33534,0.0446,-0.10193,0.47607,0.10373,0.00237,0.04865,0.578,0.00027,12.36686,0.01313,-427.97852,590.82031,0.34424,2029.13098,45.04588,1018.79883,106985.59375,7.27584,2029.24902,-562.31689,381.89697,-0.4718,1086.26025,32.95846,944.21387,-8455.79004,7.39214,1086.48291,-379.08936,847.59521,6.40991,10574.84961,102.83409,1226.68457,1491554.375,10.05087,10615.94141,-20.20264,153.19824,0.03296,20.49639,4.52729,173.40088,-63.86337,2.772,20.49748,-63.29346,89.44092,55.76465,27.63247,5.25666,152.73437,194.93596,8.199,3137.32837,-32.49512,75.04883,-11.52295,8.29663,2.88039,107.54395,113.1242,33.51469,141.07497
1193.0,-2.91772,0.0,-1.06232,0.06107,0.24713,2.91772,-0.01865,5.88235,1.1896,-0.42004,0.95337,0.20642,0.00221,0.04701,1.37341,0.00017,9.575,0.04482,-0.10193,0.47607,0.10107,0.00189,0.04345,0.578,0.00018,13.20197,0.0121,-427.97852,590.82031,1.59973,1843.16309,42.93208,1018.79883,125299.67969,7.61462,1845.72217,-562.31689,381.89697,0.80811,910.45178,30.17369,944.21387,11063.82422,6.77702,911.10492,-379.08936,847.59521,0.52979,7450.20801,86.31459,1226.68457,-102991.10156,2.86649,7450.49072,-20.20264,153.19824,0.073,19.58013,4.42494,173.40088,-50.3838,2.41642,19.58546,-63.29346,89.44092,55.46277,21.59911,4.64748,152.73437,58.02214,5.27265,3097.71777,-32.49512,75.04883,-11.745,3.65321,1.91134,107.54395,16.91006,15.36274,141.5981
1194.0,-2.91772,0.0,-1.06453,0.06163,0.24826,2.91772,-0.01837,5.74158,1.19486,-0.42004,0.95337,0.20708,0.00221,0.04703,1.37341,0.00016,9.46981,0.04509,-0.10193,0.47607,0.10117,0.00189,0.04347,0.578,0.00018,13.15716,0.01213,-427.97852,590.82031,2.18689,1900.35815,43.5931,1018.79883,126687.14844,7.18365,1905.14026,-562.31689,381.89697,1.24512,942.62909,30.70226,944.21387,11834.65137,6.43244,944.1795,-379.08936,847.59521,-2.67883,7107.05859,84.30338,1226.68457,-143027.40625,2.73027,7114.23486,-20.20264,153.19824,0.12549,19.38133,4.40242,173.40088,-52.52525,2.48392,19.39708,-63.29346,89.44092,55.54932,20.65343,4.5446,152.73437,61.9072,5.50254,3106.38037,-32.49512,75.04883,-11.73535,3.63773,1.90728,107.54395,16.82547,15.44254,141.35619
1195.0,-2.91772,0.0,-1.06004,0.06162,0.24823,2.91772,-0.01898,5.83157,1.18531,-0.42004,0.95337,0.20596,0.00218,0.04668,1.37341,0.00016,9.86522,0.0446,-0.10193,0.47607,0.10047,0.00188,0.04333,0.578,0.00018,13.47191,0.01197,-427.97852,590.82031,2.20337,1900.06958,43.58979,1018.79883,126596.99219,7.18351,1904.92419,-562.31689,381.89697,1.32263,940.43835,30.66657,944.21387,11663.31152,6.45727,942.18774,-379.08936,847.59521,-1.10046,6989.32861,83.6022,1226.68457,-159985.9375,2.80589,6990.54004,-20.20264,153.19824,0.18762,19.81619,4.45154,173.40088,-53.29616,2.45808,19.8514,-63.29346,89.44092,55.70361,20.31847,4.5076,152.73437,62.15247,5.49426,3123.21118,-32.49512,75.04883,-11.77515,3.83303,1.95781,107.54395,16.39509,14.35428,142.48708
1196.0,-2.91772,0.0,-1.06232,0.06202,0.24903,2.91772,-0.01864,5.71719,1.19055,-0.42004,0.95337,0.20653,0.00219,0.0468,1.37341,0.00016,9.69579,0.04485,-0.10193,0.47607,0.10084,0.00189,0.04344,0.578,0.00018,13.25544,0.01206,-427.97852,590.82031,0.96802,1861.16028,43.14117,1018.79883,127934.85937,7.5773,1862.09717,-562.31689,381.89697,0.25452,940.81915,30.67278,944.21387,11631.15918,6.51071,940.88385,-379.08936,847.59521,1.05713,6970.59082,83.49007,1226.68457,-179936.01563,2.84219,6971.70898,-20.20264,153.19824,0.24329,19.87647,4.4583,173.40088,-56.13025,2.47648,19.93566,-63.29346,89.44092,55.60669,19.97126,4.46892,152.73437,64.80109,5.7022,3112.07568,-32.49512,75.04883,-11.74084,3.82944,1.95689,107.54395,16.10201,14.22773,141.67685
1197.0,-2.91772,0.0,-1.05928,0.06191,0.24882,2.91772,-0.01913,5.79542,1.18398,-0.42004,0.95337,0.20594,0.00219,0.04677,1.37341,0.00016,9.79494,0.0446,-0.10193,0.47607,0.10023,0.00189,0.04344,0.578,0.00018,13.38416,0.01193,-427.97852,590.82031,1.64246,1824.94482,42.71937,1018.79883,126431.10937,7.73759,1827.64246,-562.31689,381.89697,0.93689,896.85797,29.94759,944.21387,12668.54883,6.88277,897.73584,-379.08936,847.59521,-0.80322,6828.67627,82.6358,1226.68457,-165642.90625,2.87248,6829.3208,-20.20264,153.19824,0.20728,20.42239,4.51911,173.40088,-60.27736,2.48465,20.46535,-63.29346,89.44092,55.47034,19.94868,4.46639,152.73437,66.62601,5.79991,3096.90747,-32.49512,75.04883,-11.72693,3.81559,1.95335,107.54395,15.9595,14.26851,141.33643
1198.0,-2.91772,0.0,-1.05989,0.06201,0.24902,2.91772,-0.01903,5.76446,1.18538,-0.42004,0.95337,0.20605,0.00219,0.04679,1.37341,0.00016,9.76185,0.04465,-0.10193,0.47607,0.10015,0.00189,0.04343,0.578,0.00018,13.40617,0.01192,-427.97852,590.82031,2.78748,1836.3656,42.85284,1018.79883,123980.78125,7.49396,1844.13562,-562.31689,381.89697,1.39038,933.41846,30.5519,944.21387,13867.26855,6.50604,935.3515,-379.08936,847.59521,-2.99255,6674.84521,81.69972,1226.68457,-155635.73438,2.88358,6683.80078,-20.20264,153.19824,0.24609,20.36025,4.51223,173.40088,-62.43119,2.5215,20.42081,-63.29346,89.44092,55.47217,19.94793,4.46631,152.73437,66.5167,5.79912,3097.11011,-32.49512,75.04883,-11.72839,3.81925,1.95429,107.54395,15.96942,14.24839,141.37445
1199.0,-2.91772,0.0,-1.05597,0.06147,0.24794,2.91772,-0.01955,5.93364,1.17654,-0.42004,0.95337,0.2053,0.00217,0.04654,1.37341,0.00017,10.06828,0.04431,-0.10193,0.47607,0.09975,0.00188,0.04334,0.578,0.00019,13.59968,0.01183,-427.97852,590.82031,2.25098,1826.78918,42.74096,1018.79883,126414.49219,7.64866,1831.8562,-562.31689,381.89697,1.60461,918.43237,30.30565,944.21387,14082.94727,6.65835,921.00732,-379.08936,847.59521,-1.02966,6515.97119,80.72157,1226.68457,-165924.26563,2.97132,6517.03271,-20.20264,153.19824,0.31873,21.07197,4.59042,173.40088,-60.75681,2.51356,21.17356,-63.29346,89.44092,55.60803,19.27675,4.39053,152.73437,67.27879,5.92344,3111.53052,-32.49512,75.04883,-11.77197,4.00749,2.00187,107.54395,15.66434,13.33356,142.58679
1200.0,-2.91772,0.0,-1.05782,0.06143,0.24785,2.91772,-0.01922,5.90447,1.18041,-0.42004,0.95337,0.20576,0.00216,0.04646,1.37341,0.00016,10.06975,0.0445,-0.10193,0.47607,0.09994,0.00188,0.04335,0.578,0.00018,13.5509,0.01187,-427.97852,590.82031,1.58508,1829.70911,42.7751,1018.79883,129319.00781,7.72794,1832.22205,-562.31689,381.89697,0.81848,934.53998,30.57025,944.21387,14805.98242,6.54365,935.21002,-379.08936,847.59521,0.82092,6467.33691,80.41975,1226.68457,-185163.23438,3.02694,6468.01123,-20.20264,153.19824,0.34851,20.87684,4.56912,173.40088,-61.60624,2.5659,20.9983,-63.29346,89.44092,55.49243,19.00066,4.35897,152.73437,69.55989,6.1312,3098.41113,-32.49512,75.04883,-11.77234,4.00849,2.00212,107.54395,15.66668,13.32857,142.59642
1201.0,-2.91772,0.0,-1.05544,0.06099,0.24697,2.91772,-0.01957,6.03336,1.17494,-0.42004,0.95337,0.20525,0.00214,0.04628,1.37341,0.00017,10.29289,0.04427,-0.10193,0.47607,0.09932,0.00187,0.04319,0.578,0.00019,13.87772,0.01173,-427.97852,590.82031,2.13745,1821.82068,42.68279,1018.79883,126799.35156,7.7059,1826.38965,-562.31689,381.89697,1.3501,922.58203,30.37403,944.21387,13902.3623,6.65512,924.40509,-379.08936,847.59521,-1.16028,6346.22363,79.66319,1226.68457,-172076.0,3.04381,6347.57178,-20.20264,153.19824,0.32178,21.2521,4.61,173.40088,-63.91522,2.54605,21.35564,-63.29346,89.44092,55.36804,19.21733,4.38376,152.73437,71.59659,6.13508,3084.83838,-32.49512,75.04883,-11.76038,3.99006,1.99751,107.54395,15.54873,13.40285,142.29648
1202.0,-2.91772,0.0,-1.05618,0.06094,0.24687,2.91772,-0.01944,6.02745,1.17646,-0.42004,0.95337,0.20542,0.00214,0.04624,1.37341,0.00017,10.30717,0.04433,-0.10193,0.47607,0.09942,0.00186,0.04316,0.578,0.00019,13.89836,0.01175,-427.97852,590.82031,3.19885,1804.04236,42.47402,1018.79883,124238.99219,7.66325,1814.27527,-562.31689,381.89697,1.55762,941.76288,30.68816,944.21387,14674.02637,6.47045,944.18939,-379.08936,847.59521,-2.60681,6262.72803,79.1374,1226.68457,-155898.04688,3.07551,6269.52441,-20.20264,153.19824,0.36816,21.32315,4.6177,173.40088,-66.54648,2.5576,21.4587,-63.29346,89.44092,55.40076,19.20927,4.38284,152.73437,69.79992,6.11504,3088.45386,-32.49512,75.04883,-11.76147,3.99371,1.99843,107.54395,15.55279,13.38392,142.32597
1203.0,-2.91772,0.0,-1.05264,0.05997,0.24489,2.91772,-0.01977,6.27413,1.16803,-0.42004,0.95337,0.20483,0.00211,0.04593,1.37341,0.00017,10.65897,0.04406,-0.10193,0.47607,0.09901,0.00185,0.04297,0.578,0.00019,14.22171,0.01165,-427.97852,590.82031,2.26624,1774.30225,42.12247,1018.79883,126505.85937,8.02499,1779.43896,-562.31689,381.89697,1.65649,934.36017,30.5673,944.21387,14813.87109,6.54253,937.10431,-379.08936,847.59521,-0.64941,6125.85693,78.26785,1226.68457,-166347.01563,3.16933,6126.27832,-20.20264,153.19824,0.44165,22.39034,4.73184,173.40088,-58.74958,2.63826,22.58539,-63.29346,89.44092,55.47852,18.71547,4.32614,152.73437,68.90365,6.30936,3096.58154,-32.49512,75.04883,-11.80542,4.04274,2.01066,107.54395,15.82936,13.26084,143.41066
1204.0,-2.91772,0.0,-1.05453,0.05958,0.24409,2.91772,-0.01951,6.31117,1.17162,-0.42004,0.95337,0.20522,0.00209,0.04575,1.37341,0.00017,10.75535,0.04421,-0.10193,0.47607,0.09919,0.00184,0.04292,0.578,0.00019,14.24962,0.01168,-427.97852,590.82031,1.97083,1778.18677,42.16855,1018.79883,127977.28906,8.03817,1782.07129,-562.31689,381.89697,1.09375,953.90576,30.88536,944.21387,15453.15527,6.36156,955.10217,-379.08936,847.59521,0.58838,6098.12988,78.09052,1226.68457,-183836.70313,3.21563,6098.47607,-20.20264,153.19824,0.4823,22.0228,4.69285,173.40088,-58.79737,2.70953,22.25541,-63.29346,89.44092,55.37439,18.70538,4.32497,152.73437,71.92554,6.39843,3085.02881,-32.49512,75.04883,-11.79932,4.02603,2.0065,107.54395,15.79038,13.34328,143.24988
