Seq,Acc_X_Min,Acc_X_Max,Acc_X_Avg,Acc_X_Variance,Acc_X_StdDev,Acc_X_Range,Acc_X_Skew,Acc_X_Kurtosis,Acc_X_Energy,Acc_Y_Min,Acc_Y_Max,Acc_Y_Avg,Acc_Y_Variance,Acc_Y_StdDev,Acc_Y_Range,Acc_Y_Skew,Acc_Y_Kurtosis,Acc_Y_Energy,Acc_Z_Min,Acc_Z_Max,Acc_Z_Avg,Acc_Z_Variance,Acc_Z_StdDev,Acc_Z_Range,Acc_Z_Skew,Acc_Z_Kurtosis,Acc_Z_Energy,Gyro_X_Min,Gyro_X_Max,Gyro_X_Avg,Gyro_X_Variance,Gyro_X_StdDev,Gyro_X_Range,Gyro_X_Skew,Gyro_X_Kurtosis,Gyro_X_Energy,Gyro_Y_Min,Gyro_Y_Max,Gyro_Y_Avg,Gyro_Y_Variance,Gyro_Y_StdDev,Gyro_Y_Range,Gyro_Y_Skew,Gyro_Y_Kurtosis,Gyro_Y_Energy,Gyro_Z_Min,Gyro_Z_Max,Gyro_Z_Avg,Gyro_Z_Variance,Gyro_Z_StdDev,Gyro_Z_Range,Gyro_Z_Skew,Gyro_Z_Kurtosis,Gyro_Z_Energy,Mag_X_Min,Mag_X_Max,Mag_X_Avg,Mag_X_Variance,Mag_X_StdDev,Mag_X_Range,Mag_X_Skew,Mag_X_Kurtosis,Mag_X_Energy,Mag_Y_Min,Mag_Y_Max,Mag_Y_Avg,Mag_Y_Variance,Mag_Y_StdDev,Mag_Y_Range,Mag_Y_Skew,Mag_Y_Kurtosis,Mag_Y_Energy,Mag_Z_Min,Mag_Z_Max,Mag_Z_Avg,Mag_Z_Variance,Mag_Z_StdDev,Mag_Z_Range,Mag_Z_Skew,Mag_Z_Kurtosis,Mag_Z_Energy
1045.0,-1.0177,0.0,-1.01507,0.0,0.00065,1.0177,0.0,4.10802,1.03036,-0.00793,0.00378,-0.00618,0.0,0.00053,0.01172,-0.0,2.71493,4e-05,-0.12476,0.0,-0.10895,0.0,0.00075,0.12476,-0.0,3.44708,0.01187,0.0,1.40381,1.11328,0.00999,0.09996,1.40381,0.00012,2.501,1.24939,0.0,3.11279,2.62146,0.00897,0.0947,3.11279,0.00021,2.75984,6.88102,0.0,2.0752,1.76025,0.00564,0.07511,2.0752,3e-05,3.48973,3.10413,-4.79736,0.0,-3.72693,0.0942,0.30691,4.79736,-0.00332,3.75607,13.9842,0.0,33.59375,32.68933,0.10165,0.31883,33.59375,-0.00343,3.31183,1068.69397,-3.58887,1.12305,-0.88013,0.37804,0.61485,4.71191,-0.00318,2.54061,1.15266
1046.0,-1.0177,0.0,-1.01506,0.0,0.00064,1.0177,0.0,4.21191,1.03034,-0.00793,0.00378,-0.00618,0.0,0.00053,0.01172,-0.0,2.6793,4e-05,-0.12476,0.0,-0.10893,0.0,0.00073,0.12476,-0.0,3.58852,0.01187,0.0,1.40381,1.11389,0.00994,0.09969,1.40381,0.0001,2.52293,1.25069,0.0,3.11279,2.62268,0.00897,0.09473,3.11279,0.00018,2.74502,6.88743,0.0,2.0752,1.75842,0.00549,0.0741,2.0752,4e-05,3.59236,3.09754,-4.79736,0.0,-3.72583,0.09403,0.30664,4.79736,-0.0036,3.77083,13.97584,0.0,33.59375,32.68982,0.10171,0.31893,33.59375,-0.00357,3.30861,1068.72607,-3.58887,1.12305,-0.89587,0.35834,0.59861,4.71191,-0.01403,2.51319,1.16093
1047.0,-1.0177,0.0,-1.01503,0.0,0.00062,1.0177,0.0,4.04939,1.03029,-0.00793,0.00378,-0.00619,0.0,0.00053,0.01172,-0.0,2.68543,4e-05,-0.12476,0.0,-0.10893,0.0,0.00073,0.12476,-0.0,3.65104,0.01187,0.0,1.40381,1.11267,0.00997,0.09986,1.40381,0.00013,2.51353,1.24801,0.0,3.11279,2.62268,0.00897,0.09473,3.11279,0.00018,2.74502,6.88743,0.0,2.0752,1.75964,0.00552,0.07428,2.0752,3e-05,3.55906,3.10186,-4.79736,0.0,-3.72705,0.0931,0.30512,4.79736,-0.0038,3.81249,13.98401,0.0,33.59375,32.68958,0.10177,0.31901,33.59375,-0.0035,3.30493,1068.71008,-3.58887,1.12305,-0.89136,0.35687,0.59739,4.71191,-0.01829,2.53439,1.15139
1048.0,-1.0177,0.0,-1.01504,0.0,0.00062,1.0177,0.0,4.04207,1.0303,-0.00793,0.00378,-0.00619,0.0,0.00052,0.01172,-0.0,2.68072,4e-05,-0.12476,0.0,-0.10891,0.0,0.0007,0.12476,-0.0,3.65231,0.01186,0.0,1.40381,1.11206,0.00988,0.09939,1.40381,0.00014,2.55194,1.24656,0.0,3.11279,2.62451,0.00887,0.09416,3.11279,0.00015,2.7717,6.89693,0.0,2.0752,1.76086,0.00539,0.07343,2.0752,2e-05,3.66778,3.10603,-4.79736,0.0,-3.73267,0.09234,0.30387,4.79736,-0.00276,3.85206,14.02514,0.0,33.59375,32.68726,0.1028,0.32063,33.59375,-0.00317,3.24807,1068.55957,-3.58887,1.12305,-0.89172,0.35697,0.59747,4.71191,-0.01792,2.53276,1.15214
1049.0,-1.0177,0.0,-1.01504,0.0,0.00061,1.0177,0.0,4.09456,1.0303,-0.00793,0.00378,-0.00619,0.0,0.00052,0.01172,-0.0,2.6539,4e-05,-0.12476,0.0,-0.10889,0.0,0.00067,0.12476,-0.0,3.36815,0.01186,0.0,1.40381,1.11145,0.00993,0.09966,1.40381,0.00015,2.53136,1.24525,0.0,3.11279,2.62573,0.00886,0.09415,3.11279,0.00012,2.76403,6.90333,0.0,2.0752,1.76025,0.00534,0.0731,2.0752,3e-05,3.72835,3.10384,-4.79736,0.0,-3.7323,0.09224,0.30371,4.79736,-0.00284,3.86016,14.02231,0.0,33.59375,32.68689,0.10317,0.32121,33.59375,-0.00334,3.24202,1068.53601,-3.58887,1.12305,-0.88562,0.35799,0.59832,4.71191,-0.02377,2.52399,1.14231
1050.0,-1.0177,0.0,-1.01504,0.0,0.00061,1.0177,0.0,4.12485,1.03031,-0.00793,0.00378,-0.0062,0.0,0.00052,0.01172,-0.0,2.63004,4e-05,-0.12476,0.0,-0.10888,0.0,0.00065,0.12476,-0.0,3.30043,0.01186,0.0,1.40381,1.11023,0.00981,0.09906,1.40381,0.00018,2.58656,1.24242,0.0,3.11279,2.62451,0.00887,0.09416,3.11279,0.00015,2.7717,6.89693,0.0,2.0752,1.76086,0.00532,0.07292,2.0752,2e-05,3.76014,3.10596,-4.79736,0.0,-3.73035,0.09213,0.30353,4.79736,-0.00336,3.87205,14.00762,0.0,33.59375,32.68591,0.1039,0.32234,33.59375,-0.00345,3.21463,1068.47302,-3.58887,1.12305,-0.89465,0.34918,0.59092,4.71191,-0.02246,2.58228,1.14959
1051.0,-1.0177,0.0,-1.01501,0.0,0.00063,1.0177,0.0,4.11865,1.03026,-0.00793,0.00378,-0.0062,0.0,0.00052,0.01172,-0.0,2.65293,4e-05,-0.12476,0.0,-0.10886,0.0,0.00062,0.12476,-0.0,3.01749,0.01185,0.0,1.40381,1.1084,0.00974,0.09869,1.40381,0.00021,2.62697,1.23829,0.0,3.11279,2.62512,0.00875,0.09356,3.11279,0.00015,2.81097,6.90002,0.0,2.0752,1.7627,0.00524,0.07236,2.0752,1e-05,3.82225,3.11233,-4.79736,0.0,-3.73145,0.09159,0.30264,4.79736,-0.00326,3.90797,14.01528,0.0,33.59375,32.69226,0.10733,0.32761,33.59375,-0.00343,3.12347,1068.89148,-3.58887,1.12305,-0.90161,0.35766,0.59805,4.71191,-0.02368,2.52154,1.17057
1052.0,-1.0177,0.0,-1.01501,0.0,0.00063,1.0177,0.0,3.97783,1.03024,-0.00793,0.00378,-0.0062,0.0,0.00052,0.01172,-0.0,2.65293,4e-05,-0.12476,0.0,-0.10886,0.0,0.00062,0.12476,-0.0,3.05128,0.01185,0.0,1.40381,1.10901,0.00962,0.09806,1.40381,0.00022,2.65931,1.23952,0.0,3.11279,2.62756,0.00904,0.0951,3.11279,0.00015,2.7465,6.91313,0.0,2.0752,1.76392,0.00525,0.07248,2.0752,-1e-05,3.80308,3.11665,-4.79736,0.0,-3.7251,0.09429,0.30706,4.79736,-0.00353,3.78569,13.97064,0.0,33.59375,32.69434,0.10638,0.32616,33.59375,-0.00375,3.17152,1069.02612,-3.58887,1.12305,-0.91248,0.36222,0.60185,4.71191,-0.01659,2.47534,1.19484
1053.0,-1.0177,0.0,-1.01501,0.0,0.00063,1.0177,0.0,3.97879,1.03024,-0.00793,0.00378,-0.0062,0.0,0.00052,0.01172,-0.0,2.65293,4e-05,-0.12476,0.0,-0.10885,0.0,0.00062,0.12476,-0.0,3.09979,0.01185,0.0,1.40381,1.10779,0.00964,0.09818,1.40381,0.00025,2.66026,1.23683,0.0,3.11279,2.62756,0.00904,0.0951,3.11279,0.00015,2.7465,6.91313,0.0,2.0752,1.76208,0.00556,0.07458,2.0752,-3e-05,3.69735,3.1105,-4.79736,0.0,-3.7262,0.09491,0.30808,4.79736,-0.00348,3.74593,13.97946,0.0,33.59375,32.68762,0.10631,0.32605,33.59375,-0.00236,3.16722,1068.58716,-3.58887,1.12305,-0.90063,0.34973,0.59138,4.71191,-0.01519,2.53304,1.16087
1054.0,-1.0177,0.0,-1.015,0.0,0.00064,1.0177,0.0,3.90801,1.03022,-0.00793,0.00378,-0.00619,0.0,0.00051,0.01172,-0.0,2.60939,4e-05,-0.12476,0.0,-0.10885,0.0,0.00062,0.12476,-0.0,3.05994,0.01185,0.0,1.40381,1.10779,0.00964,0.09818,1.40381,0.00025,2.66026,1.23683,0.0,3.11279,2.62939,0.00892,0.09443,3.11279,0.00012,2.78219,6.92263,0.0,2.0752,1.76208,0.00556,0.07458,2.0752,-3e-05,3.69735,3.1105,-4.79736,0.0,-3.73328,0.09275,0.30454,4.79736,-0.00288,3.83765,14.0301,0.0,33.59375,32.69495,0.09718,0.31173,33.59375,0.00492,2.7755,1069.05676,-3.58887,1.12305,-0.91003,0.34521,0.58755,4.71191,-0.0091,2.57478,1.17338
1055.0,-1.0177,0.0,-1.01499,0.0,0.00064,1.0177,0.0,3.78392,1.03021,-0.00793,0.00378,-0.0062,0.0,0.00052,0.01172,-0.0,2.58309,4e-05,-0.12476,0.0,-0.10885,0.0,0.00062,0.12476,-0.0,3.02466,0.01185,0.0,1.40381,1.10596,0.00978,0.0989,1.40381,0.00028,2.63291,1.23292,0.0,3.11279,2.62817,0.00863,0.09289,3.11279,0.0001,2.84184,6.91593,0.0,2.0752,1.76147,0.00559,0.07476,2.0752,-2e-05,3.66169,3.10838,-4.79736,0.0,-3.7356,0.09346,0.30571,4.79736,-0.00242,3.78262,14.04814,0.0,33.59375,32.69263,0.09665,0.31089,33.59375,0.00548,2.80782,1068.90466,-3.58887,1.12305,-0.90845,0.3456,0.58788,4.71191,-0.01066,2.56968,1.17088
1056.0,-1.0177,0.0,-1.01498,0.0,0.00064,1.0177,0.0,3.75814,1.03019,-0.00793,0.00378,-0.00621,0.0,0.00052,0.01172,-0.0,2.5791,4e-05,-0.12476,0.0,-0.10885,0.0,0.00062,0.12476,-0.0,3.02466,0.01185,0.0,1.40381,1.10535,0.00975,0.09875,1.40381,0.00029,2.65482,1.23154,0.0,3.11279,2.62939,0.00877,0.09364,3.11279,8e-05,2.77214,6.92248,0.0,2.0752,1.76147,0.00559,0.07476,2.0752,-2e-05,3.66169,3.10838,-4.79736,0.0,-3.73499,0.09351,0.30579,4.79736,-0.00259,3.77913,14.04363,0.0,33.59375,32.69446,0.09626,0.31026,33.59375,0.00503,2.82488,1069.02393,-3.58887,1.12305,-0.89807,0.33863,0.58192,4.71191,-0.01501,2.63476,1.14516
1057.0,-1.0177,0.0,-1.01498,0.0,0.00065,1.0177,0.0,3.71212,1.03019,-0.00793,0.00378,-0.00621,0.0,0.00052,0.01172,-0.0,2.5791,4e-05,-0.12476,0.0,-0.10886,0.0,0.00062,0.12476,-0.0,3.08511,0.01185,0.0,1.40381,1.10596,0.00971,0.09852,1.40381,0.00028,2.67028,1.23285,0.0,3.11279,2.63,0.00865,0.093,3.11279,8e-05,2.81322,6.92557,0.0,2.0752,1.76147,0.00559,0.07476,2.0752,-2e-05,3.66169,3.10838,-4.79736,0.0,-3.73267,0.09444,0.3073,4.79736,-0.00293,3.71927,14.02723,0.0,33.59375,32.69067,0.09928,0.31509,33.59375,0.00419,2.78215,1068.77954,-3.58887,1.12305,-0.88013,0.32827,0.57294,4.71191,-0.01402,2.64257,1.10289
1058.0,-1.0177,0.0,-1.01499,0.0,0.00065,1.0177,0.0,3.66182,1.03021,-0.00793,0.00378,-0.00621,0.0,0.00052,0.01172,-0.0,2.5791,4e-05,-0.12476,0.0,-0.10886,0.0,0.00061,0.12476,-0.0,3.11985,0.01185,0.0,1.40381,1.10535,0.00975,0.09875,1.40381,0.00029,2.65482,1.23154,0.0,3.11279,2.62939,0.00854,0.09244,3.11279,8e-05,2.86161,6.92226,0.0,2.0752,1.76208,0.00564,0.07508,2.0752,-3e-05,3.60988,3.11058,-4.79736,0.0,-3.72998,0.09356,0.30588,4.79736,-0.00343,3.7841,14.00632,0.0,33.59375,32.68738,0.10253,0.3202,33.59375,0.0027,2.77995,1068.56738,-3.58887,1.12305,-0.87061,0.32099,0.56656,4.71191,-0.01697,2.71684,1.07895
1059.0,-1.0177,0.0,-1.01499,0.0,0.00065,1.0177,0.0,3.71315,1.0302,-0.00793,0.00378,-0.00621,0.0,0.00052,0.01172,-0.0,2.5791,4e-05,-0.12476,0.0,-0.10884,0.0,0.00063,0.12476,-0.0,3.15336,0.01185,0.0,1.40381,1.10596,0.00978,0.0989,1.40381,0.00028,2.63291,1.23292,0.0,3.11279,2.63184,0.00851,0.09227,3.11279,6e-05,2.85984,6.93507,0.0,2.0752,1.76331,0.00551,0.0742,2.0752,-4e-05,3.73216,3.11475,-4.79736,0.0,-3.72913,0.09331,0.30547,4.79736,-0.00361,3.80444,13.99969,0.0,33.59375,32.68103,0.10664,0.32655,33.59375,0.00206,2.72355,1068.15637,-3.58887,1.12305,-0.86108,0.32167,0.56716,4.71191,-0.02395,2.71587,1.06314
1060.0,-1.0177,0.0,-1.01499,0.0,0.00065,1.0177,0.0,3.71315,1.0302,-0.00793,0.00378,-0.00622,0.0,0.00051,0.01172,-0.0,2.62051,4e-05,-0.12476,0.0,-0.10883,0.0,0.00063,0.12476,-0.0,3.18618,0.01184,0.0,1.40381,1.10657,0.00988,0.09942,1.40381,0.00027,2.5885,1.23437,0.0,3.11279,2.63184,0.00851,0.09227,3.11279,6e-05,2.85984,6.93507,0.0,2.0752,1.76392,0.00548,0.074,2.0752,-5e-05,3.77273,3.11687,-4.79736,0.0,-3.72864,0.09371,0.30612,4.79736,-0.00351,3.78812,13.99645,0.0,33.59375,32.6781,0.1075,0.32787,33.59375,0.00275,2.68877,1067.96582,-3.58887,1.12305,-0.86401,0.32034,0.56598,4.71191,-0.02165,2.73404,1.06686
1061.0,-1.0177,0.0,-1.01498,0.0,0.00064,1.0177,0.0,3.81316,1.03019,-0.00793,0.00378,-0.00623,0.0,0.00051,0.01172,-0.0,2.5519,4e-05,-0.12476,0.0,-0.10882,0.0,0.00062,0.12476,-0.0,3.26817,0.01184,0.0,1.40381,1.10535,0.00975,0.09875,1.40381,0.00029,2.65482,1.23154,0.0,3.11279,2.63184,0.00851,0.09227,3.11279,6e-05,2.85984,6.93507,0.0,2.0752,1.76453,0.00545,0.0738,2.0752,-5e-05,3.81558,3.119,-4.79736,0.0,-3.72742,0.0934,0.30561,4.79736,-0.00378,3.81435,13.98703,0.0,33.59375,32.68481,0.10606,0.32568,33.59375,0.00158,2.72524,1068.4032,-3.58887,1.12305,-0.85583,0.32312,0.56844,4.71191,-0.02747,2.70528,1.05558
1062.0,-1.0177,0.0,-1.01498,0.0,0.00064,1.0177,0.0,3.81017,1.03018,-0.00793,0.00378,-0.00624,0.0,0.00052,0.01172,-0.0,2.48883,4e-05,-0.12476,0.0,-0.10881,0.0,0.00062,0.12476,-0.0,3.22391,0.01184,0.0,1.40381,1.10474,0.00965,0.09823,1.40381,0.0003,2.70176,1.23009,0.0,3.11279,2.63123,0.00863,0.09292,3.11279,6e-05,2.81692,6.93198,0.0,2.0752,1.76331,0.00573,0.07569,2.0752,-9e-05,3.73362,3.11497,-4.79736,0.0,-3.72644,0.09369,0.30609,4.79736,-0.00399,3.79389,13.98005,0.0,33.59375,32.68909,0.10312,0.32113,33.59375,0.00196,2.78925,1068.67957,-3.58887,1.12305,-0.85681,0.32393,0.56915,4.71191,-0.02702,2.69346,1.05806
1063.0,-1.0177,0.0,-1.01498,0.0,0.00064,1.0177,0.0,3.84576,1.03018,-0.00793,0.00378,-0.00624,0.0,0.00052,0.01172,-0.0,2.5138,4e-05,-0.12476,0.0,-0.1088,0.0,0.00062,0.12476,-0.0,3.31917,0.01184,0.0,1.40381,1.10474,0.00965,0.09823,1.40381,0.0003,2.70176,1.23009,0.0,3.11279,2.63184,0.00874,0.09348,3.11279,5e-05,2.77087,6.9353,0.0,2.0752,1.76392,0.00577,0.07599,2.0752,-9e-05,3.68837,3.11717,-4.79736,0.0,-3.72839,0.09348,0.30575,4.79736,-0.00347,3.80682,13.9944,0.0,33.59375,32.6925,0.1017,0.31891,33.59375,0.00145,2.8456,1068.90186,-3.58887,1.12305,-0.84802,0.31638,0.56248,4.71191,-0.02891,2.77641,1.03552
1064.0,-1.0177,0.0,-1.01498,0.0,0.00064,1.0177,0.0,3.8911,1.03018,-0.00793,0.00378,-0.00623,0.0,0.00051,0.01172,-0.0,2.56197,4e-05,-0.12476,0.0,-0.1088,0.0,0.00062,0.12476,-0.0,3.32565,0.01184,0.0,1.40381,1.10657,0.00951,0.09752,1.40381,0.00027,2.72791,1.234,0.0,3.11279,2.63123,0.00863,0.09292,3.11279,6e-05,2.81692,6.93198,0.0,2.0752,1.76514,0.00579,0.07608,2.0752,-0.00011,3.68922,3.12149,-4.79736,0.0,-3.729,0.09293,0.30485,4.79736,-0.00368,3.825,13.9984,0.0,33.59375,32.69263,0.10173,0.31895,33.59375,0.00142,2.8439,1068.90979,-3.58887,1.12305,-0.85022,0.31405,0.5604,4.71191,-0.02872,2.80134,1.03692
1065.0,-1.0177,0.0,-1.01501,0.0,0.00062,1.0177,0.0,3.73457,1.03024,-0.00793,0.00378,-0.00624,0.0,0.00051,0.01172,-0.0,2.54922,4e-05,-0.12476,0.0,-0.10881,0.0,0.00062,0.12476,-0.0,3.24802,0.01184,0.0,1.40381,1.10657,0.00951,0.09752,1.40381,0.00027,2.72791,1.234,0.0,3.11279,2.63306,0.00872,0.09337,3.11279,3e-05,2.77872,6.9417,0.0,2.0752,1.76697,0.00591,0.0769,2.0752,-0.00012,3.6267,3.12809,-4.79736,0.0,-3.72986,0.09258,0.30426,4.79736,-0.00355,3.84921,14.00442,0.0,33.59375,32.69653,0.10303,0.32099,33.59375,0.00069,2.78707,1069.1665,-3.58887,1.12305,-0.85364,0.3164,0.56249,4.71191,-0.0268,2.76297,1.0451
1066.0,-1.0177,0.0,-1.01502,0.0,0.00062,1.0177,0.0,3.75857,1.03026,-0.00793,0.00378,-0.00622,0.0,0.0005,0.01172,-0.0,2.50834,4e-05,-0.12476,0.0,-0.1088,0.0,0.00062,0.12476,-0.0,3.28764,0.01184,0.0,1.40381,1.1084,0.00937,0.09678,1.40381,0.00024,2.75881,1.23791,0.0,3.11279,2.63184,0.00874,0.09348,3.11279,5e-05,2.77087,6.9353,0.0,2.0752,1.76758,0.00595,0.07717,2.0752,-0.00013,3.59067,3.13029,-4.79736,0.0,-3.72791,0.09355,0.30586,4.79736,-0.00371,3.7886,13.99083,0.0,33.59375,32.70313,0.1013,0.31828,33.59375,-0.00027,2.84019,1069.59583,-3.58887,1.12305,-0.85242,0.31449,0.56079,4.71191,-0.02571,2.77413,1.0411
1067.0,-1.0177,0.0,-1.01501,0.0,0.00061,1.0177,0.0,3.85771,1.03024,-0.00793,0.00378,-0.00622,0.0,0.00051,0.01172,0.0,2.4989,4e-05,-0.12476,0.0,-0.10879,0.0,0.00059,0.12476,-0.0,3.09022,0.01183,0.0,1.40381,1.10962,0.00934,0.09665,1.40381,0.00021,2.75905,1.2406,0.0,3.11279,2.63184,0.00874,0.09348,3.11279,5e-05,2.77087,6.9353,0.0,2.0752,1.76758,0.00595,0.07717,2.0752,-0.00013,3.59067,3.13029,-4.79736,0.0,-3.73633,0.08384,0.28955,4.79736,-0.01137,3.27229,14.04399,0.0,33.59375,32.70154,0.10225,0.31976,33.59375,-0.00022,2.80494,1069.49292,-3.58887,1.12305,-0.85535,0.30949,0.55631,4.71191,-0.02944,2.78276,1.0411
1068.0,-1.0177,0.0,-1.015,0.0,0.00061,1.0177,0.0,3.94632,1.03022,-0.00793,0.00378,-0.00621,0.0,0.00051,0.01172,-0.0,2.50262,4e-05,-0.12476,0.0,-0.10877,0.0,0.00059,0.12476,-0.0,3.18619,0.01183,0.0,1.40381,1.11084,0.00902,0.09495,1.40381,0.00025,2.77536,1.24298,0.0,3.11279,2.63367,0.00837,0.0915,3.11279,8e-05,2.82008,6.94457,0.0,2.0752,1.76819,0.00599,0.07742,2.0752,-0.00014,3.55658,3.13248,-4.79736,0.0,-3.73572,0.08428,0.29031,4.79736,-0.01128,3.25832,14.03987,0.0,33.59375,32.69348,0.10433,0.323,33.59375,0.00057,2.76308,1068.96826,-3.58887,1.12305,-0.83887,0.32473,0.56985,4.71191,-0.02335,2.80223,1.02843
1069.0,-1.0177,0.0,-1.01499,0.0,0.00061,1.0177,0.0,3.82979,1.03021,-0.00793,0.00378,-0.0062,0.0,0.0005,0.01172,-0.0,2.56651,4e-05,-0.12476,0.0,-0.10875,0.0,0.00058,0.12476,-0.0,3.10474,0.01183,0.0,1.40381,1.11206,0.00898,0.09478,1.40381,0.00022,2.77769,1.24566,0.0,3.11279,2.63672,0.00812,0.09012,3.11279,9e-05,2.79185,6.9604,0.0,2.0752,1.7688,0.00603,0.07768,2.0752,-0.00015,3.52433,3.13468,-4.79736,0.0,-3.73328,0.08422,0.2902,4.79736,-0.01186,3.27892,14.02157,0.0,33.59375,32.69165,0.10342,0.32159,33.59375,0.00078,2.80043,1068.84753,-3.58887,1.12305,-0.84338,0.32094,0.56651,4.71191,-0.02159,2.84818,1.03223
1070.0,-1.0177,0.0,-1.01499,0.0,0.00061,1.0177,0.0,3.85545,1.03021,-0.00793,0.00378,-0.0062,0.0,0.0005,0.01172,-0.0,2.52595,4e-05,-0.12476,0.0,-0.10873,0.0,0.00058,0.12476,-0.0,3.11909,0.01182,0.0,1.40381,1.11267,0.00915,0.09567,1.40381,0.00024,2.75093,1.24719,0.0,3.11279,2.63977,0.0086,0.09272,3.11279,0.00014,2.85039,6.97698,0.0,2.0752,1.7688,0.00603,0.07768,2.0752,-0.00015,3.52433,3.13468,-4.79736,0.0,-3.73743,0.0832,0.28845,4.79736,-0.01118,3.31468,14.05156,0.0,33.59375,32.6925,0.10312,0.32112,33.59375,0.0006,2.81487,1068.90308,-3.58887,1.12305,-0.83398,0.31158,0.55819,4.71191,-0.02144,2.93983,1.00711
1071.0,-1.0177,0.0,-1.015,0.0,0.00061,1.0177,0.0,3.97214,1.03023,-0.00793,0.00378,-0.0062,0.0,0.0005,0.01172,-0.0,2.51605,4e-05,-0.12476,0.0,-0.10873,0.0,0.00058,0.12476,-0.0,3.07804,0.01182,0.0,1.40381,1.11267,0.00915,0.09567,1.40381,0.00024,2.75093,1.24719,0.0,3.11279,2.63794,0.00921,0.09596,3.11279,2e-05,3.01388,6.96793,0.0,2.0752,1.7688,0.00603,0.07768,2.0752,-0.00015,3.52433,3.13468,-4.79736,0.0,-3.73743,0.0832,0.28845,4.79736,-0.01118,3.31468,14.05156,0.0,33.59375,32.69629,0.10276,0.32057,33.59375,-0.0004,2.83159,1069.15027,-3.58887,1.12305,-0.84851,0.30434,0.55167,4.71191,-0.01839,2.97671,1.02431
1072.0,-1.0177,0.0,-1.01499,0.0,0.0006,1.0177,0.0,4.01684,1.03021,-0.00793,0.00378,-0.0062,0.0,0.0005,0.01172,-0.0,2.49784,4e-05,-0.12476,0.0,-0.10874,0.0,0.00058,0.12476,-0.0,3.01566,0.01182,0.0,1.40381,1.11267,0.00915,0.09567,1.40381,0.00024,2.75093,1.24719,0.0,3.11279,2.63916,0.00932,0.09655,3.11279,-0.0,2.95541,6.97449,0.0,2.0752,1.76819,0.00599,0.07742,2.0752,-0.00014,3.55658,3.13248,-4.79736,0.0,-3.73816,0.08356,0.28906,4.79736,-0.01113,3.28803,14.05739,0.0,33.59375,32.69812,0.10258,0.32028,33.59375,-0.00094,2.84169,1069.2699,-3.58887,1.12305,-0.85205,0.30303,0.55048,4.71191,-0.01564,2.99801,1.02902
1073.0,-1.0177,0.0,-1.015,0.0,0.0006,1.0177,0.0,4.15481,1.03023,-0.00793,0.00378,-0.00619,0.0,0.0005,0.01172,-0.0,2.55582,4e-05,-0.12476,0.0,-0.10874,0.0,0.00058,0.12476,-0.0,3.02014,0.01182,0.0,1.40381,1.11328,0.0091,0.09539,1.40381,0.00022,2.77344,1.24849,0.0,3.11279,2.64038,0.00914,0.09558,3.11279,-1e-05,3.03498,6.98074,0.0,2.0752,1.7688,0.00603,0.07768,2.0752,-0.00015,3.52433,3.13468,-4.79736,0.0,-3.73083,0.0864,0.29395,4.79736,-0.01118,3.24974,14.00553,0.0,33.59375,32.70374,0.10233,0.31989,33.59375,-0.00221,2.85539,1069.63684,-3.58887,1.12305,-0.84875,0.30312,0.55056,4.71191,-0.01855,2.99866,1.02351
1074.0,-1.0177,0.0,-1.01502,0.0,0.00059,1.0177,0.0,4.21876,1.03027,-0.00793,0.00378,-0.00618,0.0,0.00049,0.01172,-0.0,2.62217,4e-05,-0.12476,0.0,-0.10874,0.0,0.00058,0.12476,-0.0,3.01078,0.01182,0.0,1.40381,1.11328,0.0091,0.09539,1.40381,0.00022,2.77344,1.24849,0.0,3.11279,2.6416,0.00924,0.09615,3.11279,-3e-05,2.97979,6.9873,0.0,2.0752,1.7688,0.00603,0.07768,2.0752,-0.00015,3.52433,3.13468,-4.79736,0.0,-3.72803,0.08435,0.29043,4.79736,-0.01072,3.33855,13.98254,0.0,33.59375,32.70215,0.10289,0.32076,33.59375,-0.00189,2.82703,1069.53357,-3.58887,1.12305,-0.84802,0.30359,0.55099,4.71191,-0.01898,2.99099,1.02274
1075.0,-1.0177,0.0,-1.01502,0.0,0.00059,1.0177,0.0,4.29075,1.03026,-0.00793,0.00378,-0.00619,0.0,0.00049,0.01172,-0.0,2.68343,4e-05,-0.12476,0.0,-0.10875,0.0,0.00059,0.12476,-0.0,2.9592,0.01183,0.0,1.40381,1.1145,0.00921,0.09597,1.40381,0.0002,2.70956,1.25132,0.0,3.11279,2.64343,0.00929,0.09639,3.11279,-7e-05,2.96385,6.99702,0.0,2.0752,1.76697,0.00636,0.07976,2.0752,-0.00017,3.40712,3.12854,-4.79736,0.0,-3.72656,0.08425,0.29027,4.79736,-0.01108,3.35491,13.97152,0.0,33.59375,32.69861,0.09972,0.31578,33.59375,-0.00305,2.85829,1069.29895,-3.58887,1.12305,-0.83569,0.29862,0.54646,4.71191,-0.02393,3.05643,0.997
