Seq,Acc_X_Min,Acc_X_Max,Acc_X_Avg,Acc_X_Variance,Acc_X_StdDev,Acc_X_Range,Acc_X_Skew,Acc_X_Kurtosis,Acc_X_Energy,Acc_Y_Min,Acc_Y_Max,Acc_Y_Avg,Acc_Y_Variance,Acc_Y_StdDev,Acc_Y_Range,Acc_Y_Skew,Acc_Y_Kurtosis,Acc_Y_Energy,Acc_Z_Min,Acc_Z_Max,Acc_Z_Avg,Acc_Z_Variance,Acc_Z_StdDev,Acc_Z_Range,Acc_Z_Skew,Acc_Z_Kurtosis,Acc_Z_Energy,Gyro_X_Min,Gyro_X_Max,Gyro_X_Avg,Gyro_X_Variance,Gyro_X_StdDev,Gyro_X_Range,Gyro_X_Skew,Gyro_X_Kurtosis,Gyro_X_Energy,Gyro_Y_Min,Gyro_Y_Max,Gyro_Y_Avg,Gyro_Y_Variance,Gyro_Y_StdDev,Gyro_Y_Range,Gyro_Y_Skew,Gyro_Y_Kurtosis,Gyro_Y_Energy,Gyro_Z_Min,Gyro_Z_Max,Gyro_Z_Avg,Gyro_Z_Variance,Gyro_Z_StdDev,Gyro_Z_Range,Gyro_Z_Skew,Gyro_Z_Kurtosis,Gyro_Z_Energy,Mag_X_Min,Mag_X_Max,Mag_X_Avg,Mag_X_Variance,Mag_X_StdDev,Mag_X_Range,Mag_X_Skew,Mag_X_Kurtosis,Mag_X_Energy,Mag_Y_Min,Mag_Y_Max,Mag_Y_Avg,Mag_Y_Variance,Mag_Y_StdDev,Mag_Y_Range,Mag_Y_Skew,Mag_Y_Kurtosis,Mag_Y_Energy,Mag_Z_Min,Mag_Z_Max,Mag_Z_Avg,Mag_Z_Variance,Mag_Z_StdDev,Mag_Z_Range,Mag_Z_Skew,Mag_Z_Kurtosis,Mag_Z_Energy
4425.0,-0.46,2.03,1.05,0.07,0.26,2.49,0.01,2.34,1.17,-1.25,2.11,0.26,0.09,0.29,3.35,0.01,2.48,0.15,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,4.08,0.02,-503.42,451.35,2.11,3071.01,55.42,954.77,44128.82,3.03,3075.46,-259.22,220.34,6.06,1605.8,40.07,479.55,39974.03,3.73,1642.54,-238.83,216.37,-2.95,8924.51,94.47,455.2,-187694.34,2.08,8933.21,-31.67,39.03,16.98,130.97,11.44,70.69,-710.92,2.74,419.23,0.0,84.07,60.24,503.5,22.44,84.07,-15137.53,3.25,4132.2,-29.04,57.17,14.15,103.49,10.17,86.21,70.19,3.4,303.85
4426.0,-0.46,2.03,1.05,0.07,0.27,2.49,0.0,2.3,1.17,-1.25,2.11,0.25,0.08,0.29,3.35,0.01,2.53,0.15,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,4.06,0.02,-503.42,451.35,1.54,3076.89,55.47,954.77,48831.12,3.03,3079.27,-259.22,220.34,5.6,1606.5,40.08,479.55,41939.14,3.76,1637.91,-238.83,216.37,-1.58,9101.42,95.4,455.2,-201168.0,2.05,9103.91,-31.67,39.03,16.95,131.32,11.46,70.69,-703.18,2.72,418.62,0.0,84.07,59.59,525.68,22.93,84.07,-15390.49,3.05,4076.12,-29.04,57.17,14.17,103.13,10.16,86.21,70.79,3.42,303.96
4427.0,-0.46,2.03,1.05,0.07,0.27,2.49,0.0,2.27,1.17,-1.25,2.11,0.25,0.09,0.3,3.35,0.01,2.5,0.15,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,4.03,0.02,-503.42,451.35,2.3,3078.87,55.49,954.77,42948.52,3.01,3084.14,-259.22,220.34,5.92,1586.43,39.83,479.55,41428.95,3.81,1621.54,-238.83,216.37,-2.66,9050.03,95.13,455.2,-176825.09,2.06,9057.09,-31.67,39.03,16.52,140.88,11.87,70.69,-883.99,2.85,413.9,0.0,84.07,59.11,539.95,23.24,84.07,-15221.84,2.87,4034.26,-29.04,57.17,14.29,101.76,10.09,86.21,50.72,3.49,305.94
4428.0,-0.46,2.03,1.04,0.07,0.27,2.49,0.01,2.3,1.16,-1.25,2.11,0.25,0.09,0.3,3.35,0.01,2.5,0.15,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,4.05,0.02,-503.42,451.35,4.37,3151.73,56.14,954.77,47771.8,3.0,3170.83,-259.22,220.34,5.74,1576.96,39.71,479.55,41930.31,3.87,1609.89,-238.83,216.37,-1.71,8956.69,94.64,455.2,-193403.66,2.1,8959.6,-31.67,39.03,16.34,139.96,11.83,70.69,-825.01,2.85,406.83,0.0,84.07,58.6,562.46,23.72,84.07,-15447.51,2.71,3995.96,-29.04,57.17,14.45,98.95,9.95,86.21,49.55,3.6,307.74
4429.0,-0.46,2.03,1.04,0.07,0.27,2.49,0.01,2.31,1.16,-1.25,2.11,0.25,0.09,0.3,3.35,0.01,2.48,0.15,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,3.94,0.02,-503.42,451.35,4.7,3158.03,56.2,954.77,44832.27,2.98,3180.12,-259.22,220.34,4.9,1579.83,39.75,479.55,44421.49,3.91,1603.88,-238.83,216.37,0.17,9009.54,94.92,455.2,-226336.36,2.11,9009.57,-31.67,39.03,16.2,142.43,11.93,70.69,-809.84,2.76,405.03,0.0,84.07,58.01,577.03,24.02,84.07,-15221.61,2.56,3941.94,-29.04,57.17,14.54,96.9,9.84,86.21,62.74,3.69,308.18
4430.0,-0.46,2.03,1.04,0.07,0.27,2.49,0.01,2.3,1.15,-1.25,2.11,0.25,0.09,0.3,3.35,0.01,2.47,0.15,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,3.92,0.02,-503.42,451.35,4.97,3134.83,55.99,954.77,43876.11,3.01,3159.5,-259.22,220.34,4.83,1586.86,39.84,479.55,44309.98,3.9,1610.16,-238.83,216.37,-0.84,8868.14,94.17,455.2,-216812.94,2.14,8868.85,-31.67,39.03,15.81,149.62,12.23,70.69,-890.27,2.75,399.48,0.0,84.07,57.55,587.46,24.24,84.07,-14841.51,2.43,3899.73,-29.04,57.17,14.7,93.89,9.69,86.21,67.7,3.82,310.02
4431.0,-0.46,2.03,1.04,0.07,0.27,2.49,0.01,2.28,1.15,-1.25,2.11,0.25,0.09,0.3,3.35,0.01,2.44,0.15,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,3.9,0.02,-503.42,451.35,3.76,2974.6,54.54,954.77,34557.14,3.07,2988.76,-259.22,220.34,4.13,1544.42,39.3,479.55,44789.36,4.09,1561.49,-238.83,216.37,-0.0,8756.93,93.58,455.2,-226469.02,2.18,8756.93,-31.67,39.03,15.5,149.75,12.24,70.69,-824.02,2.7,390.09,0.0,84.07,57.17,603.18,24.56,84.07,-14781.64,2.31,3871.52,-29.04,57.17,14.94,88.94,9.43,86.21,114.02,3.93,312.01
4432.0,-0.46,2.03,1.04,0.07,0.27,2.49,0.01,2.25,1.15,-1.25,2.11,0.26,0.09,0.3,3.35,0.01,2.39,0.16,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,3.91,0.02,-503.42,451.35,3.73,2969.99,54.5,954.77,34368.36,3.08,2983.91,-259.22,220.34,3.26,1496.91,38.69,479.55,45164.14,4.31,1507.56,-238.83,216.37,0.95,8777.62,93.69,455.2,-248993.06,2.19,8778.52,-31.67,39.03,15.38,151.22,12.3,70.69,-786.11,2.64,387.75,0.0,84.07,56.55,614.3,24.79,84.07,-14395.57,2.19,3812.06,-29.04,57.17,15.03,87.88,9.37,86.21,100.98,4.01,313.68
4433.0,-0.46,2.03,1.03,0.07,0.27,2.49,0.01,2.25,1.14,-1.25,2.11,0.25,0.09,0.3,3.35,0.01,2.36,0.15,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,3.9,0.02,-503.42,451.35,3.53,3006.71,54.83,954.77,30966.33,3.08,3019.2,-259.22,220.34,3.83,1442.74,37.98,479.55,46985.16,4.43,1457.43,-238.83,216.37,-0.34,8660.77,93.06,455.2,-228536.27,2.21,8660.89,-31.67,39.03,15.0,156.71,12.52,70.69,-805.49,2.59,381.81,0.0,84.07,56.07,625.3,25.01,84.07,-13970.24,2.08,3769.39,-29.04,57.17,15.07,87.39,9.35,86.21,95.14,4.05,314.39
4434.0,-0.46,2.03,1.03,0.07,0.27,2.49,0.01,2.24,1.14,-1.25,2.11,0.26,0.09,0.3,3.35,0.01,2.38,0.15,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,3.89,0.02,-503.42,451.35,3.26,3015.73,54.92,954.77,33139.49,3.07,3026.37,-259.22,220.34,3.56,1440.03,37.95,479.55,48112.64,4.47,1452.67,-238.83,216.37,0.12,8614.6,92.81,455.2,-236899.2,2.24,8614.62,-31.67,39.03,14.81,155.94,12.49,70.69,-734.61,2.59,375.18,0.0,84.07,55.72,640.71,25.31,84.07,-13914.55,2.0,3745.34,-29.04,57.17,15.3,81.13,9.01,86.21,192.83,4.07,315.3
4435.0,-0.46,2.03,1.04,0.07,0.27,2.49,0.01,2.23,1.15,-1.25,2.11,0.26,0.09,0.3,3.35,0.01,2.33,0.16,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,3.89,0.02,-503.42,451.35,3.39,3027.86,55.03,954.77,32777.16,3.04,3039.38,-259.22,220.34,3.45,1438.81,37.93,479.55,48563.12,4.49,1450.7,-238.83,216.37,1.63,8664.95,93.09,455.2,-266088.75,2.24,8667.59,-31.67,39.03,14.71,156.78,12.52,70.69,-697.05,2.55,373.17,0.0,84.07,55.16,653.76,25.57,84.07,-13494.38,1.9,3696.16,-29.04,57.17,15.53,76.61,8.75,86.21,235.36,4.18,317.88
4436.0,-0.46,2.03,1.03,0.07,0.27,2.49,0.01,2.22,1.14,-1.25,2.11,0.26,0.09,0.3,3.35,0.01,2.33,0.16,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,3.95,0.02,-503.42,451.35,3.36,3028.98,55.04,954.77,33035.73,3.04,3040.29,-259.22,220.34,3.5,1437.11,37.91,479.55,48372.36,4.49,1449.37,-238.83,216.37,0.81,8543.5,92.43,455.2,-260122.2,2.27,8544.16,-31.67,39.03,14.44,161.69,12.72,70.69,-685.0,2.47,370.32,0.0,84.07,54.64,664.39,25.78,84.07,-12980.51,1.82,3649.68,-29.04,57.17,15.76,72.09,8.49,86.21,282.01,4.28,320.39
4437.0,-0.46,2.03,1.03,0.08,0.27,2.49,0.01,2.2,1.14,-1.25,2.11,0.27,0.09,0.29,3.35,0.01,2.32,0.16,-2.23,2.16,-0.05,0.02,0.14,4.39,0.0,3.95,0.02,-503.42,451.35,2.75,2967.47,54.47,954.77,33350.6,3.13,2975.03,-259.22,220.34,3.13,1432.43,37.85,479.55,49793.5,4.56,1442.23,-238.83,216.37,0.78,8542.97,92.43,455.2,-259252.44,2.27,8543.58,-31.67,39.03,14.22,160.33,12.66,70.69,-610.92,2.47,362.51,0.0,84.07,54.25,679.9,26.07,84.07,-12800.31,1.74,3622.46,-29.04,57.17,16.04,64.48,8.03,86.21,433.95,3.87,321.77
4438.0,-0.46,2.03,1.03,0.07,0.27,2.49,0.01,2.23,1.14,-1.25,2.11,0.27,0.09,0.3,3.35,0.01,2.27,0.16,-2.23,2.16,-0.05,0.02,0.14,4.39,0.0,4.0,0.02,-503.42,451.35,2.49,2940.32,54.22,954.77,33493.69,3.18,2946.51,-259.22,220.34,2.54,1436.63,37.9,479.55,51805.41,4.59,1443.07,-238.83,216.37,1.39,8600.34,92.74,455.2,-270317.41,2.25,8602.27,-31.67,39.03,14.09,160.52,12.67,70.69,-553.18,2.46,358.94,0.0,84.07,53.66,689.67,26.26,84.07,-12221.23,1.67,3569.11,-29.04,57.17,16.11,62.56,7.91,86.21,461.34,3.88,322.09
4439.0,-0.46,2.03,1.03,0.07,0.27,2.49,0.01,2.2,1.14,-1.25,2.11,0.27,0.09,0.3,3.35,0.01,2.32,0.16,-2.23,2.16,-0.06,0.02,0.14,4.39,0.0,4.05,0.02,-503.42,451.35,1.67,2907.83,53.92,954.77,38350.81,3.25,2910.61,-259.22,220.34,1.82,1476.39,38.42,479.55,52366.25,4.49,1479.69,-238.83,216.37,1.04,8546.63,92.45,455.2,-267744.63,2.26,8547.72,-31.67,39.03,13.78,166.97,12.92,70.69,-576.04,2.41,356.74,0.0,84.07,53.08,694.18,26.35,84.07,-11530.12,1.61,3512.04,-29.04,57.17,16.12,62.34,7.9,86.21,461.52,3.89,322.3
4440.0,-0.46,2.03,1.03,0.07,0.27,2.49,0.01,2.22,1.14,-1.25,2.11,0.27,0.09,0.3,3.35,0.01,2.29,0.16,-2.23,2.16,-0.05,0.02,0.14,4.39,0.0,4.06,0.02,-503.42,451.35,1.7,2907.8,53.92,954.77,38079.36,3.24,2910.69,-259.22,220.34,2.11,1480.77,38.48,479.55,51186.01,4.44,1485.22,-238.83,216.37,0.45,8584.67,92.65,455.2,-254866.42,2.24,8584.87,-31.67,39.03,13.42,163.87,12.8,70.69,-530.91,2.39,344.06,0.0,84.07,52.63,705.5,26.56,84.07,-11021.74,1.54,3475.29,-29.04,57.17,16.11,62.75,7.92,86.21,457.43,3.88,322.15
4441.0,-0.46,2.03,1.04,0.07,0.27,2.49,0.01,2.24,1.15,-1.25,2.11,0.28,0.09,0.3,3.35,0.01,2.26,0.17,-2.23,2.16,-0.05,0.02,0.14,4.39,0.0,4.19,0.02,-503.42,451.35,1.31,2903.81,53.89,954.77,41314.4,3.26,2905.52,-259.22,220.34,1.83,1487.56,38.57,479.55,52260.15,4.43,1490.9,-238.83,216.37,1.46,8574.81,92.6,455.2,-278273.09,2.26,8576.95,-31.67,39.03,13.3,163.52,12.79,70.69,-475.67,2.39,340.4,0.0,84.07,52.02,711.87,26.68,84.07,-10341.14,1.49,3418.0,-29.04,57.17,16.13,62.26,7.89,86.21,460.94,3.9,322.41
4442.0,-0.46,2.03,1.03,0.07,0.27,2.49,0.01,2.24,1.14,-1.25,2.11,0.27,0.09,0.3,3.35,0.01,2.29,0.17,-2.23,2.16,-0.05,0.02,0.13,4.39,0.0,4.33,0.02,-503.42,451.35,0.88,2890.87,53.77,954.77,44568.14,3.3,2891.63,-259.22,220.34,1.13,1532.94,39.15,479.55,52350.98,4.32,1534.22,-238.83,216.37,0.85,8480.69,92.09,455.2,-273842.06,2.28,8481.4,-31.67,39.03,13.03,169.52,13.02,70.69,-489.63,2.34,339.27,0.0,84.07,51.41,713.02,26.7,84.07,-9605.53,1.44,3356.2,-29.04,57.17,16.19,61.39,7.84,86.21,461.08,3.95,323.35
4443.0,-0.46,2.03,1.03,0.07,0.27,2.49,0.01,2.26,1.14,-1.25,2.11,0.28,0.09,0.31,3.35,0.01,2.24,0.17,-2.23,2.16,-0.05,0.02,0.14,4.39,0.0,4.31,0.02,-503.42,451.35,1.06,2891.99,53.78,954.77,43015.8,3.29,2893.11,-259.22,220.34,1.74,1523.86,39.04,479.55,50219.62,4.31,1526.91,-238.83,216.37,-0.29,8537.67,92.4,455.2,-250685.48,2.24,8537.75,-31.67,39.03,12.68,165.0,12.85,70.69,-463.87,2.33,325.85,0.0,84.07,50.98,724.9,26.92,84.07,-9119.03,1.39,3323.74,-29.04,57.17,16.31,60.06,7.75,86.21,453.85,4.01,326.07
4444.0,-0.46,2.03,1.04,0.07,0.27,2.49,0.01,2.26,1.14,-1.25,2.11,0.28,0.1,0.31,3.35,0.01,2.24,0.18,-2.23,2.16,-0.05,0.02,0.14,4.39,0.0,4.19,0.02,-503.42,451.35,0.34,2791.91,52.84,954.77,37663.29,3.39,2792.03,-259.22,220.34,0.99,1513.44,38.9,479.55,52475.62,4.42,1514.42,-238.83,216.37,0.94,8557.7,92.51,455.2,-277301.38,2.25,8558.58,-31.67,39.03,12.59,164.81,12.84,70.69,-419.21,2.33,323.25,0.0,84.07,50.34,729.71,27.01,84.07,-8404.26,1.35,3263.78,-29.04,57.17,16.31,60.07,7.75,86.21,454.37,4.01,325.98
4445.0,-0.46,2.03,1.03,0.07,0.27,2.49,0.01,2.28,1.14,-1.25,2.11,0.28,0.09,0.31,3.35,0.01,2.3,0.17,-2.23,2.16,-0.05,0.02,0.14,4.39,0.0,4.18,0.02,-503.42,451.35,0.22,2789.31,52.81,954.77,38675.67,3.39,2789.35,-259.22,220.34,1.27,1475.57,38.41,479.55,55178.59,4.46,1477.17,-238.83,216.37,0.96,8562.14,92.53,455.2,-277321.34,2.25,8563.07,-31.67,39.03,12.38,170.15,13.04,70.69,-438.31,2.27,323.33,0.0,84.07,49.76,732.18,27.06,84.07,-7627.55,1.32,3208.36,-29.04,57.17,16.12,58.13,7.62,86.21,456.07,4.26,318.07
4446.0,-0.46,2.03,1.03,0.07,0.27,2.49,0.01,2.3,1.14,-1.25,2.11,0.29,0.1,0.31,3.35,0.01,2.24,0.18,-2.23,2.16,-0.06,0.02,0.14,4.39,0.0,4.16,0.02,-503.42,451.35,0.88,2782.02,52.74,954.77,33940.15,3.4,2782.79,-259.22,220.34,2.27,1464.73,38.27,479.55,53368.28,4.39,1469.88,-238.83,216.37,-0.97,8574.64,92.6,455.2,-245747.19,2.22,8575.58,-31.67,39.03,11.95,166.28,12.9,70.69,-439.9,2.22,309.19,0.0,84.07,49.34,741.9,27.24,84.07,-7056.43,1.28,3176.73,-29.04,57.17,16.13,58.07,7.62,86.21,455.31,4.26,318.23
4447.0,-0.46,2.03,1.03,0.07,0.27,2.49,0.01,2.3,1.14,-1.25,2.11,0.29,0.1,0.32,3.35,0.01,2.27,0.18,-2.23,2.16,-0.06,0.02,0.14,4.39,0.0,4.23,0.02,-503.42,451.35,0.71,2769.96,52.63,954.77,34676.49,3.43,2770.47,-259.22,220.34,1.59,1475.16,38.41,479.55,55464.27,4.41,1477.68,-238.83,216.37,0.53,8521.54,92.31,455.2,-274345.75,2.26,8521.82,-31.67,39.03,11.78,165.41,12.86,70.69,-368.46,2.23,304.09,0.0,84.07,48.79,746.75,27.33,84.07,-6276.18,1.25,3127.26,-29.04,57.17,15.9,57.89,7.61,86.21,465.1,4.4,310.73
4448.0,-0.46,2.03,1.03,0.07,0.26,2.49,0.01,2.35,1.12,-1.25,2.11,0.28,0.1,0.31,3.35,0.01,2.34,0.18,-2.23,2.16,-0.06,0.02,0.14,4.39,0.0,4.41,0.02,-503.42,451.35,0.47,2768.42,52.62,954.77,36641.7,3.43,2768.64,-259.22,220.34,0.87,1493.01,38.64,479.55,57403.09,4.4,1493.77,-238.83,216.37,0.89,8566.18,92.55,455.2,-279420.09,2.24,8566.97,-31.67,39.03,11.49,173.38,13.17,70.69,-450.18,2.22,305.5,0.0,84.07,48.26,745.4,27.3,84.07,-5464.76,1.23,3074.56,-29.04,57.17,15.71,56.21,7.5,86.21,469.16,4.66,302.93
4449.0,-0.46,2.03,1.03,0.07,0.26,2.49,0.01,2.38,1.13,-1.25,2.11,0.29,0.1,0.32,3.35,0.02,2.52,0.19,-2.23,2.16,-0.06,0.02,0.14,4.39,0.0,4.41,0.02,-503.42,451.35,1.37,2670.77,51.68,954.77,39063.89,3.54,2672.64,-259.22,220.34,0.86,1492.73,38.64,479.55,57424.35,4.41,1493.48,-238.83,216.37,-0.61,8744.65,93.51,455.2,-264746.38,2.18,8745.03,-31.67,39.03,11.14,172.17,13.12,70.69,-380.13,2.21,296.31,0.0,84.07,47.77,752.67,27.43,84.07,-4735.31,1.2,3034.23,-29.04,57.17,15.71,56.16,7.49,86.21,468.63,4.67,303.05
4450.0,-0.46,2.03,1.03,0.07,0.26,2.49,0.01,2.37,1.14,-1.25,2.11,0.3,0.11,0.33,3.35,0.02,2.45,0.2,-2.23,2.16,-0.06,0.02,0.14,4.39,0.0,4.41,0.02,-503.42,451.35,0.97,2645.37,51.43,954.77,40827.17,3.6,2646.31,-259.22,220.34,0.8,1492.02,38.63,479.55,57699.14,4.42,1492.66,-238.83,216.37,0.34,8772.93,93.66,455.2,-286903.88,2.18,8773.05,-31.67,39.03,10.97,170.71,13.07,70.69,-313.18,2.23,291.01,0.0,84.07,47.22,758.29,27.54,84.07,-3948.26,1.19,2988.11,-29.04,57.17,15.58,56.44,7.51,86.21,484.8,4.71,299.14
4451.0,-0.46,2.03,1.03,0.07,0.26,2.49,0.01,2.44,1.12,-1.25,2.11,0.3,0.11,0.33,3.35,0.02,2.49,0.2,-2.23,2.16,-0.06,0.02,0.14,4.39,0.0,4.41,0.02,-503.42,451.35,1.19,2655.96,51.54,954.77,39564.27,3.57,2657.37,-259.22,220.34,0.41,1499.62,38.72,479.55,59178.79,4.42,1499.79,-238.83,216.37,1.11,8863.57,94.15,455.2,-298199.22,2.16,8864.8,-31.67,39.03,10.72,176.85,13.3,70.69,-334.36,2.19,291.7,0.0,84.07,46.64,757.9,27.53,84.07,-3118.02,1.17,2932.95,-29.04,57.17,15.52,56.29,7.5,86.21,493.76,4.77,297.2
4452.0,-0.46,2.03,1.03,0.07,0.26,2.49,0.01,2.42,1.13,-1.25,2.11,0.31,0.11,0.34,3.35,0.02,2.53,0.21,-2.23,2.16,-0.06,0.02,0.14,4.39,0.0,4.43,0.02,-503.42,451.35,1.99,2584.12,50.83,954.77,39392.79,3.68,2588.06,-259.22,220.34,1.48,1556.21,39.45,479.55,59575.27,4.16,1558.4,-238.83,216.37,-1.25,9051.04,95.14,455.2,-278822.31,2.1,9052.6,-31.67,39.03,10.39,176.14,13.27,70.69,-248.87,2.18,284.15,0.0,84.07,46.09,764.25,27.65,84.07,-2334.21,1.16,2888.98,-29.04,57.17,15.51,56.3,7.5,86.21,494.84,4.77,297.01
4453.0,-0.46,2.03,1.03,0.07,0.26,2.49,0.01,2.45,1.13,-1.25,2.11,0.31,0.11,0.34,3.35,0.02,2.54,0.21,-2.23,2.16,-0.06,0.02,0.14,4.39,0.0,4.43,0.02,-503.42,451.35,2.26,2559.7,50.59,954.77,38970.53,3.72,2564.8,-259.22,220.34,1.51,1555.17,39.44,479.55,59462.71,4.16,1557.45,-238.83,216.37,-0.09,8939.39,94.55,455.2,-298215.09,2.16,8939.4,-31.67,39.03,10.21,174.08,13.19,70.69,-186.08,2.21,278.36,0.0,84.07,45.5,769.28,27.74,84.07,-1523.85,1.15,2839.56,-29.04,57.17,15.53,56.25,7.5,86.21,492.39,4.77,297.43
4454.0,-0.46,2.03,1.02,0.07,0.26,2.49,0.01,2.49,1.12,-1.25,2.11,0.3,0.11,0.34,3.35,0.02,2.61,0.21,-2.23,2.16,-0.06,0.02,0.14,4.39,0.0,4.55,0.02,-503.42,451.35,2.46,2558.54,50.58,954.77,37481.25,3.72,2564.57,-259.22,220.34,0.98,1565.71,39.57,479.55,61399.84,4.17,1566.68,-238.83,216.37,0.88,9033.04,95.04,455.2,-315347.97,2.14,9033.82,-31.67,39.03,10.01,177.41,13.32,70.69,-141.43,2.16,277.61,0.0,84.07,44.87,768.74,27.73,84.07,-693.14,1.15,2782.45,-29.04,57.17,15.44,55.86,7.47,86.21,504.78,4.89,294.18
4455.0,-0.46,2.03,1.03,0.07,0.26,2.49,0.01,2.43,1.13,-1.25,2.11,0.31,0.12,0.34,3.35,0.02,2.56,0.22,-2.23,2.16,-0.06,0.02,0.14,4.39,0.0,4.47,0.02,-503.42,451.35,2.97,2472.59,49.73,954.77,44642.45,3.76,2481.43,-259.22,220.34,1.59,1574.66,39.68,479.55,59199.32,4.07,1577.19,-238.83,216.37,-1.89,9376.66,96.83,455.2,-323929.47,2.12,9380.22,-31.67,39.03,9.65,177.26,13.31,70.69,-66.8,2.16,270.38,0.0,84.07,44.33,771.06,27.77,84.07,153.46,1.14,2736.25,-29.04,57.17,15.52,56.17,7.49,86.21,493.07,4.79,297.08
4456.0,-0.46,2.03,1.03,0.07,0.26,2.49,0.01,2.51,1.12,-1.25,2.11,0.32,0.12,0.35,3.35,0.02,2.47,0.22,-2.23,2.16,-0.07,0.02,0.14,4.39,0.0,4.45,0.02,-503.42,451.35,2.72,2482.72,49.83,954.77,46155.7,3.74,2490.13,-259.22,220.34,1.03,1565.21,39.56,479.55,61270.97,4.16,1566.28,-238.83,216.37,-0.79,9203.68,95.94,455.2,-330578.09,2.18,9204.31,-31.67,39.03,9.54,175.5,13.25,70.69,-34.54,2.19,266.56,0.0,84.07,43.73,773.06,27.8,84.07,998.51,1.15,2685.47,-29.04,57.17,15.56,56.43,7.51,86.21,487.08,4.72,298.69
4457.0,-0.46,2.03,1.02,0.06,0.25,2.49,0.01,2.57,1.11,-1.25,2.11,0.32,0.12,0.35,3.35,0.02,2.49,0.22,-2.23,2.16,-0.07,0.02,0.14,4.39,0.0,4.42,0.02,-503.42,451.35,2.95,2483.03,49.83,954.77,44498.36,3.73,2491.72,-259.22,220.34,0.68,1560.57,39.5,479.55,62771.98,4.22,1561.03,-238.83,216.37,0.62,9336.14,96.62,455.2,-353508.19,2.17,9336.52,-31.67,39.03,9.42,176.91,13.3,70.69,12.44,2.16,265.68,0.0,84.07,43.08,769.41,27.74,84.07,1795.72,1.15,2624.91,-29.04,57.17,15.53,56.62,7.52,86.21,491.89,4.71,297.83
4458.0,-0.46,2.03,1.03,0.07,0.26,2.49,0.01,2.52,1.12,-1.25,2.11,0.32,0.12,0.35,3.35,0.02,2.47,0.23,-2.23,2.16,-0.07,0.02,0.14,4.39,0.0,4.31,0.02,-503.42,451.35,2.44,2565.21,50.65,954.77,37979.1,3.69,2571.18,-259.22,220.34,1.13,1560.03,39.5,479.55,60896.3,4.18,1561.31,-238.83,216.37,-2.03,9438.13,97.15,455.2,-328418.88,2.12,9442.27,-31.67,39.03,9.04,174.84,13.22,70.69,63.81,2.16,256.48,0.0,84.07,42.57,771.76,27.78,84.07,2633.03,1.16,2584.01,-29.04,57.17,15.58,56.44,7.51,86.21,483.88,4.7,299.27
4459.0,-0.46,2.03,1.02,0.06,0.25,2.49,0.01,2.53,1.1,-1.25,2.11,0.33,0.12,0.35,3.35,0.02,2.4,0.23,-2.23,2.16,-0.07,0.02,0.14,4.39,0.0,4.48,0.02,-503.42,451.35,2.69,2561.5,50.61,954.77,36144.2,3.69,2568.75,-259.22,220.34,0.18,1472.83,38.38,479.55,57087.79,4.44,1472.86,-238.83,216.37,-0.14,9129.93,95.55,455.2,-326496.09,2.18,9129.95,-31.67,39.03,8.89,171.15,13.08,70.69,62.39,2.21,250.17,0.0,84.07,42.02,773.47,27.81,84.07,3487.96,1.17,2539.24,-29.04,57.17,15.58,56.43,7.51,86.21,484.05,4.71,299.23
4460.0,-0.46,2.03,1.02,0.06,0.25,2.49,0.01,2.52,1.1,-1.25,2.11,0.32,0.12,0.35,3.35,0.02,2.41,0.23,-2.23,2.16,-0.08,0.02,0.14,4.39,0.0,4.45,0.02,-503.42,451.35,3.28,2609.32,51.08,954.77,35011.5,3.58,2620.09,-259.22,220.34,-0.31,1485.86,38.55,479.55,58704.88,4.43,1485.96,-238.83,216.37,0.9,9216.08,96.0,455.2,-346998.41,2.17,9216.88,-31.67,39.03,8.7,173.78,13.18,70.69,114.95,2.17,249.51,0.0,84.07,41.39,767.39,27.7,84.07,4276.46,1.18,2480.81,-29.04,57.17,15.46,57.11,7.56,86.21,497.6,4.69,296.07
4461.0,-0.46,2.03,1.02,0.07,0.26,2.49,0.01,2.54,1.12,-1.25,2.11,0.33,0.13,0.36,3.35,0.02,2.32,0.24,-2.23,2.16,-0.08,0.02,0.14,4.39,0.0,4.45,0.02,-503.42,451.35,4.58,2487.65,49.88,954.77,39101.18,3.66,2508.66,-259.22,220.34,0.47,1499.5,38.72,479.55,56576.64,4.29,1499.72,-238.83,216.37,-1.74,9309.7,96.49,455.2,-321987.09,2.12,9312.71,-31.67,39.03,8.39,172.28,13.13,70.69,195.8,2.18,242.7,0.0,84.07,40.83,766.49,27.69,84.07,5124.34,1.2,2433.34,-29.04,57.17,15.37,57.28,7.57,86.21,510.58,4.72,293.57
