Ax_max,Ax_sum,Ax_mean,Ax_variance,Ax_stdDev,Ax_range,Ax_skewness,Ax_kurtosis,Ax_energy,Ay_min,Ay_max,Ay_sum,Ay_mean,Ay_variance,Ay_stdDev,Ay_range,Ay_skewness,Ay_kurtosis,Ay_energy,Az_min,Az_max,Az_sum,Az_mean,Az_variance,Az_stdDev,Az_range,Az_skewness,Az_kurtosis,Az_energy,Gx_min,Gx_max,Gx_sum,Gx_mean,Gx_variance,Gx_stdDev,Gx_range,Gx_skewness,Gx_kurtosis,Gx_energy,Gy_min,Gy_max,Gy_sum,Gy_mean,Gy_variance,Gy_stdDev,Gy_range,Gy_skewness,Gy_kurtosis,Gy_energy,Gz_min,Gz_max,Gz_sum,Gz_mean,Gz_variance,Gz_stdDev,Gz_range,Gz_skewness,Gz_kurtosis,Gz_energy,Mx_min,Mx_max,Mx_sum,Mx_mean,Mx_variance,Mx_stdDev,Mx_range,Mx_skewness,Mx_kurtosis,Mx_energy,My_min,My_max,My_sum,My_mean,My_variance,My_stdDev,My_range,My_skewness,My_kurtosis,My_energy,Mz_min,Mz_max,Mz_sum,Mz_mean,Mz_variance,Mz_stdDev,Mz_range,Mz_skewness,Mz_kurtosis,Mz_energy
1.87244,84.32031,0.8432,0.05381,0.23197,2.72229,0.00262,2.24507,0.7648,-1.26514,1.89062,-48.65784,-0.48658,0.06119,0.24738,3.15576,0.00307,2.51205,0.29795,-1.06042,1.35083,10.32483,0.10325,0.04156,0.20387,2.41125,0.00306,3.49749,0.05222,-244.93408,273.13232,-213.56201,-2.13562,2537.22754,50.3709,518.06641,-122719.71094,8.07515,2541.78833,-217.16309,270.1416,-0.42725,-0.00427,714.56549,26.73136,487.30469,-30830.36328,12.41885,714.56549,-202.88086,190.73486,296.20361,2.96204,2617.73218,51.16378,393.61572,-28654.29297,2.81327,2626.50635,-128.14941,40.82031,-445.58105,-4.45581,46.67917,6.83222,168.96973,24.08852,2.03378,66.53342,0.0,293.93311,7445.47119,74.45471,72.75578,8.5297,293.93311,-1089.44849,5.44585,5616.25928,-26.85547,189.18457,258.77686,2.58777,98.09958,9.90452,216.04004,-614.22272,2.99089,104.79608
1.87244,83.97424,0.83974,0.05561,0.23582,2.72229,0.00238,2.22685,0.76078,-1.26514,1.89062,-48.73792,-0.48738,0.06105,0.24708,3.15576,0.00319,2.52601,0.29859,-1.06042,1.35083,9.96521,0.09965,0.03851,0.19624,2.41125,0.00144,3.22161,0.04844,-244.93408,273.13232,-152.89307,-1.52893,2569.81543,50.69335,518.06641,-125496.29687,7.93345,2572.15259,-217.16309,270.1416,41.3208,0.41321,688.14923,26.2326,487.30469,-30273.2793,13.33807,688.32001,-202.88086,190.73486,241.69922,2.41699,2588.76074,50.87987,393.61572,-25957.33594,2.85518,2594.60352,-128.14941,40.82031,-437.146,-4.37146,45.51783,6.74669,168.96973,25.91531,2.06176,64.6275,0.0,293.93311,7458.03223,74.58032,72.51974,8.51585,293.93311,-1111.53357,5.58287,5634.74365,-26.85547,189.18457,267.78564,2.67786,98.57751,9.92862,216.04004,-637.07019,2.98785,105.74843
1.87244,84.18152,0.84182,0.0554,0.23538,2.72229,0.00207,2.23589,0.76406,-1.26514,1.89062,-48.21985,-0.4822,0.0583,0.24146,3.15576,0.00371,2.52671,0.29082,-1.06042,1.35083,9.71826,0.09718,0.03742,0.19344,2.41125,0.00132,3.32219,0.04686,-244.93408,273.13232,-241.39404,-2.41394,2641.40942,51.39465,518.06641,-124654.85156,7.5195,2647.23584,-217.16309,270.1416,82.82471,0.82825,710.43274,26.65394,487.30469,-30067.96484,12.71535,711.11884,-202.88086,190.73486,157.83691,1.57837,2571.43311,50.7093,393.61572,-21209.02734,2.87205,2573.92456,-128.14941,40.82031,-432.2998,-4.323,45.04766,6.71176,168.96973,23.03729,2.08906,63.736,0.0,293.93311,7472.03369,74.72034,72.64329,8.5231,293.93311,-1135.078,5.68542,5655.77197,-26.85547,189.18457,276.55029,2.7655,98.5391,9.92669,216.04004,-661.28967,3.01347,106.18709
1.87244,85.02148,0.85021,0.05584,0.2363,2.72229,0.00217,2.22774,0.7787,-1.26514,1.89062,-48.24731,-0.48247,0.05814,0.24112,3.15576,0.00368,2.53332,0.29092,-1.06042,1.35083,9.39795,0.09398,0.03771,0.19418,2.41125,0.00158,3.29593,0.04654,-244.93408,273.13232,-176.02539,-1.76025,2649.92261,51.4774,518.06641,-129061.72656,7.5212,2653.021,-217.16309,270.1416,42.66357,0.42664,704.56372,26.54362,487.30469,-29441.7832,12.82099,704.74554,-202.88086,190.73486,212.21924,2.12219,2573.50293,50.72971,393.61572,-24997.98047,2.87549,2578.00708,-128.14941,40.82031,-432.32422,-4.32324,45.04982,6.71192,168.96973,23.05632,2.08891,63.74024,0.0,293.93311,7487.76855,74.87769,72.58553,8.51971,293.93311,-1159.60107,5.83018,5679.25391,-26.85547,189.18457,287.20703,2.87207,97.79133,9.88895,216.04004,-685.71228,3.08339,106.0401
1.87244,85.12634,0.85126,0.05578,0.23618,2.72229,0.002,2.2295,0.78043,-1.26514,1.89062,-48.60828,-0.48608,0.05804,0.24092,3.15576,0.00419,2.55663,0.29432,-1.06042,1.35083,9.01318,0.09013,0.0362,0.19027,2.41125,0.00142,3.42052,0.04433,-244.93408,273.13232,-135.0708,-1.35071,2627.4248,51.25841,518.06641,-131205.04688,7.67379,2629.24902,-217.16309,270.1416,38.33008,0.3833,703.62274,26.52589,487.30469,-29365.7793,12.84455,703.76953,-202.88086,190.73486,246.76514,2.46765,2597.05176,50.96128,393.61572,-26370.40039,2.83903,2603.14062,-128.14941,40.82031,-429.06494,-4.29065,45.2291,6.72526,168.96973,19.46895,2.07282,63.63879,0.0,293.93311,7503.05176,75.03052,73.18539,8.55485,293.93311,-1182.32935,5.88258,5702.76367,-26.85547,189.18457,301.9165,3.01917,97.35031,9.86663,216.04004,-719.82135,3.14977,106.46565
1.87244,84.75549,0.84755,0.05518,0.23491,2.72229,0.00241,2.27269,0.77353,-1.26514,1.89062,-48.17688,-0.48177,0.05858,0.24203,3.15576,0.00368,2.50587,0.29068,-1.06042,1.35083,8.99719,0.08997,0.03623,0.19034,2.41125,0.00144,3.41678,0.04432,-244.93408,273.13232,-158.08105,-1.58081,2624.91089,51.23388,518.06641,-129443.3125,7.67097,2627.40942,-217.16309,270.1416,54.62646,0.54626,703.68018,26.52697,487.30469,-29698.96094,12.88134,703.97845,-202.88086,190.73486,187.13379,1.87134,2633.88721,51.32141,393.61572,-23928.1582,2.7711,2637.3894,-128.14941,40.82031,-435.5957,-4.35596,44.70669,6.68631,168.96973,24.44843,2.11048,63.68104,0.0,293.93311,7509.13086,75.09131,73.65586,8.5823,293.93311,-1192.42688,5.86509,5712.36084,-26.85547,189.18457,302.4292,3.02429,97.33487,9.86584,216.04004,-721.28351,3.15233,106.48117
1.87244,84.95361,0.84954,0.0556,0.2358,2.72229,0.00217,2.23849,0.77731,-1.26514,1.89062,-48.38135,-0.48381,0.05747,0.23972,3.15576,0.00356,2.55587,0.29154,-1.06042,1.35083,9.35742,0.09357,0.03557,0.18861,2.41125,0.00126,3.48645,0.04433,-244.93408,273.13232,-173.15674,-1.73157,2617.7771,51.16422,518.06641,-128519.46875,7.70019,2620.7749,-217.16309,270.1416,84.04541,0.84045,699.42969,26.44673,487.30469,-30208.41211,13.10577,700.13586,-202.88086,190.73486,216.6748,2.16675,2640.59155,51.38669,393.61572,-26086.79492,2.76195,2645.28662,-128.14941,40.82031,-429.62646,-4.29626,44.79686,6.69305,168.96973,17.0683,2.10037,63.25477,0.0,293.93311,7520.36133,75.20361,73.83936,8.59298,293.93311,-1213.50769,5.93726,5729.42334,-26.85547,189.18457,309.80225,3.09802,96.60265,9.82866,216.04004,-736.27661,3.21732,106.20037
1.87244,85.32861,0.85329,0.0565,0.2377,2.72229,0.00184,2.18618,0.7846,-1.26514,1.89062,-48.5686,-0.48569,0.05819,0.24122,3.15576,0.00367,2.52046,0.29408,-1.06042,1.35083,9.23901,0.09239,0.03573,0.18904,2.41125,0.00136,3.46178,0.04427,-244.93408,273.13232,-262.39014,-2.6239,2597.6604,50.96725,518.06641,-123654.89844,7.7406,2604.54468,-217.16309,270.1416,91.4917,0.91492,699.4989,26.44804,487.30469,-30363.58789,13.12162,700.33588,-202.88086,190.73486,247.7417,2.47742,2652.36499,51.50112,393.61572,-28143.73047,2.74429,2658.50317,-128.14941,40.82031,-425.36621,-4.25366,45.42376,6.73971,168.96973,18.41425,2.07698,63.51739,0.0,293.93311,7526.23291,75.26233,74.37033,8.62382,293.93311,-1222.45361,5.91008,5738.78857,-26.85547,189.18457,321.20361,3.21204,97.79549,9.88916,216.04004,-756.45728,3.18984,108.11266
1.87244,85.07019,0.8507,0.05682,0.23838,2.72229,0.0022,2.17205,0.78052,-1.26514,1.89062,-48.24866,-0.48249,0.05956,0.24405,3.15576,0.00362,2.44789,0.29235,-1.06042,1.35083,9.02258,0.09023,0.03646,0.19095,2.41125,0.00139,3.37772,0.0446,-244.93408,273.13232,-242.37061,-2.42371,2586.69629,50.85957,518.06641,-124741.27344,7.81844,2592.57007,-217.16309,270.1416,100.83008,1.0083,697.44409,26.40917,487.30469,-30523.32422,13.22122,698.46069,-202.88086,190.73486,252.38037,2.5238,2645.81934,51.43753,393.61572,-27819.40234,2.7493,2652.18945,-128.14941,40.82031,-428.55225,-4.28552,45.3652,6.73537,168.96973,22.5916,2.08342,63.73091,0.0,293.93311,7532.65381,75.32654,74.87022,8.65276,293.93311,-1233.24707,5.89222,5748.95752,-26.85547,189.18457,326.92871,3.26929,97.81789,9.89029,216.04004,-772.78046,3.20672,108.50611
1.87244,85.02637,0.85026,0.05669,0.2381,2.72229,0.00225,2.18148,0.77964,-1.26514,1.89062,-48.16577,-0.48166,0.0596,0.24414,3.15576,0.00348,2.44111,0.2916,-1.06042,1.35083,9.06091,0.09061,0.03648,0.191,2.41125,0.00135,3.37236,0.04469,-244.93408,273.13232,-300.41504,-3.00415,2571.74854,50.71241,518.06641,-121027.53906,7.8619,2580.77271,-217.16309,270.1416,86.73096,0.86731,690.05811,26.26896,487.30469,-30527.06836,13.44679,690.81049,-202.88086,190.73486,235.29053,2.35291,2624.99854,51.23474,393.61572,-28383.20703,2.76744,2630.53491,-128.14941,40.82031,-423.37646,-4.23376,45.79225,6.767,168.96973,18.50356,2.05237,63.71701,0.0,293.93311,7540.06348,75.40063,75.52997,8.6908,293.93311,-1244.54053,5.86186,5760.78613,-26.85547,189.18457,331.45752,3.31458,97.86972,9.89291,216.04004,-785.79742,3.21812,108.85606
1.87244,85.27502,0.85275,0.05814,0.24113,2.72229,0.00249,2.15333,0.78533,-1.26514,1.89062,-48.22791,-0.48228,0.05979,0.24451,3.15576,0.00355,2.43091,0.29238,-1.06042,1.35083,8.75024,0.0875,0.03698,0.19231,2.41125,0.00155,3.31726,0.04464,-244.93408,273.13232,-269.89746,-2.69897,2573.15332,50.72626,518.06641,-123306.79687,7.87594,2580.4375,-217.16309,270.1416,108.03223,1.08032,695.61084,26.37444,487.30469,-30837.08984,13.29348,696.77795,-202.88086,190.73486,183.95996,1.8396,2644.22534,51.42203,393.61572,-25204.3457,2.72502,2647.60962,-128.14941,40.82031,-418.83545,-4.18835,46.81107,6.84186,168.96973,29.57335,2.08383,64.35337,0.0,293.93311,7546.3623,75.46362,76.19678,8.72908,293.93311,-1252.95691,5.82262,5770.95557,-26.85547,189.18457,337.34131,3.37341,98.75031,9.93732,216.04004,-792.75586,3.19171,110.13022
1.87244,85.36609,0.85366,0.05785,0.24053,2.72229,0.0024,2.16756,0.78659,-1.26514,1.89062,-48.11902,-0.48119,0.0607,0.24637,3.15576,0.00393,2.44216,0.29224,-1.06042,1.35083,8.6051,0.08605,0.0375,0.19365,2.41125,0.00157,3.26005,0.0449,-244.93408,273.13232,-239.74609,-2.39746,2565.30493,50.64884,518.06641,-125409.02344,7.94604,2571.052,-217.16309,270.1416,89.78271,0.89783,702.95581,26.51331,487.30469,-30691.14453,12.98621,703.7619,-202.88086,190.73486,209.7168,2.09717,2624.28345,51.22776,393.61572,-26039.1582,2.76078,2628.68213,-128.14941,40.82031,-421.31348,-4.21313,46.94075,6.85133,168.96973,32.51097,2.07471,64.69125,0.0,293.93311,7555.26123,75.55261,76.92649,8.77077,293.93311,-1267.14697,5.7975,5785.12451,-26.85547,189.18457,343.87207,3.43872,98.50872,9.92516,216.04004,-810.71259,3.22826,110.3335
1.87244,85.34143,0.85341,0.05792,0.24066,2.72229,0.00243,2.1641,0.78623,-1.26514,1.89062,-48.10144,-0.48101,0.06075,0.24648,3.15576,0.00391,2.43767,0.29213,-1.06042,1.35083,8.40039,0.084,0.03692,0.19215,2.41125,0.00165,3.34695,0.04398,-244.93408,273.13232,-265.07568,-2.65076,2553.55957,50.53276,518.06641,-123913.21875,7.99743,2560.58569,-217.16309,270.1416,105.10254,1.05103,704.81732,26.5484,487.30469,-30988.71289,12.95646,705.92181,-202.88086,190.73486,238.15918,2.38159,2638.52979,51.36662,393.61572,-27691.80273,2.73884,2644.20166,-128.14941,40.82031,-416.08887,-4.16089,47.20349,6.87048,168.96973,26.4806,2.05201,64.51651,0.0,293.93311,7564.25781,75.64258,77.93806,8.82825,293.93311,-1277.69543,5.74063,5799.73877,-26.85547,189.18457,356.7749,3.56775,98.77811,9.93872,216.04004,-843.10492,3.25678,111.50691
1.87244,85.47339,0.85473,0.05857,0.24201,2.72229,0.00245,2.1372,0.78914,-1.26514,1.89062,-47.45886,-0.47459,0.05921,0.24334,3.15576,0.00369,2.435,0.28445,-1.06042,1.35083,8.13965,0.0814,0.03764,0.19401,2.41125,0.00175,3.26929,0.04427,-244.93408,273.13232,-305.54199,-3.05542,2596.96729,50.96045,518.06641,-124444.82812,7.74481,2606.30298,-217.16309,270.1416,69.94629,0.69946,706.67712,26.5834,487.30469,-30360.35547,12.80433,707.16638,-202.88086,190.73486,194.70215,1.94702,2654.7334,51.52411,393.61572,-24899.66797,2.70279,2658.52466,-128.14941,40.82031,-416.19873,-4.16199,47.19532,6.86989,168.96973,26.59037,2.05267,64.51746,0.0,293.93311,7568.26172,75.68262,78.44902,8.85715,293.93311,-1282.03687,5.70682,5806.30811,-26.85547,189.18457,372.72949,3.72729,101.63206,10.08127,216.04004,-842.62537,3.20788,115.52477
1.87244,85.87268,0.85873,0.06045,0.24586,2.72229,0.00256,2.09336,0.79786,-1.26514,1.89062,-47.21399,-0.47214,0.06042,0.24581,3.15576,0.00374,2.37887,0.28334,-1.06042,1.35083,7.86377,0.07864,0.03808,0.19514,2.41125,0.00196,3.22368,0.04426,-244.93408,273.13232,-324.03564,-3.24036,2592.40576,50.91567,518.06641,-123105.47656,7.75814,2602.90527,-217.16309,270.1416,89.78271,0.89783,699.9071,26.45576,487.30469,-30586.07227,13.09183,700.71326,-202.88086,190.73486,240.53955,2.4054,2678.89722,51.75806,393.61572,-27370.79297,2.66914,2684.68311,-128.14941,40.82031,-412.90283,-4.12903,46.90613,6.8488,168.96973,23.93077,2.07077,63.955,0.0,293.93311,7578.36914,75.78369,79.10279,8.89398,293.93311,-1300.17041,5.70382,5822.27051,-26.85547,189.18457,391.90674,3.91907,102.53711,10.12606,216.04004,-880.52325,3.23114,117.89617
1.87244,86.28125,0.86281,0.05909,0.24308,2.72229,0.00233,2.1253,0.80353,-1.26514,1.89062,-47.09692,-0.47097,0.0602,0.24535,3.15576,0.00356,2.39049,0.28201,-1.06042,1.35083,7.4303,0.0743,0.03864,0.19656,2.41125,0.0022,3.19373,0.04416,-244.93408,273.13232,-296.26465,-2.96265,2617.33301,51.15988,518.06641,-123544.09375,7.64713,2626.11011,-217.16309,270.1416,176.75781,1.76758,729.81195,27.01503,487.30469,-30035.49023,12.48438,732.9361,-202.88086,190.73486,253.78418,2.53784,2678.47583,51.75399,393.61572,-28428.32422,2.67204,2684.91748,-128.14941,40.82031,-402.12402,-4.02124,47.46753,6.88967,168.96973,13.99568,2.0363,63.6379,0.0,293.93311,7580.26123,75.80261,79.29752,8.90491,293.93311,-1303.14661,5.69321,5825.33398,-26.85547,189.18457,404.50439,4.04504,105.38137,10.26554,216.04004,-866.65131,3.18431,121.74374
1.87244,86.12244,0.86122,0.05877,0.24242,2.72229,0.00256,2.1501,0.80047,-1.26514,1.89062,-46.80017,-0.468,0.06017,0.2453,3.15576,0.00309,2.38136,0.2792,-1.06042,1.35083,7.07495,0.07075,0.03836,0.19585,2.41125,0.00248,3.25061,0.04336,-244.93408,273.13232,-207.33643,-2.07336,2544.79199,50.44593,518.06641,-124233.88281,8.07582,2549.09009,-217.16309,270.1416,140.50293,1.40503,722.4646,26.8787,487.30469,-29476.51953,12.64478,724.4389,-202.88086,190.73486,176.51367,1.76514,2726.60522,52.2169,393.61572,-25565.14844,2.59919,2729.72168,-128.14941,40.82031,-399.18213,-3.99182,47.50826,6.89262,168.96973,9.91054,2.03229,63.44289,0.0,293.93311,7582.92236,75.82922,79.58151,8.92085,293.93311,-1307.16785,5.67729,5829.65332,-26.85547,189.18457,421.7041,4.21704,109.03085,10.44178,216.04004,-851.17468,3.13892,126.81421
1.87244,86.38013,0.8638,0.05952,0.24397,2.72229,0.00231,2.10505,0.80567,-1.26514,1.89062,-46.87012,-0.4687,0.06046,0.24589,3.15576,0.00313,2.36795,0.28014,-1.06042,1.35083,6.86426,0.06864,0.0383,0.1957,2.41125,0.0027,3.27473,0.04301,-244.93408,273.13232,-245.78857,-2.45789,2515.54297,50.15519,518.06641,-123125.88281,8.21786,2521.58423,-217.16309,270.1416,170.47119,1.70471,716.28351,26.76347,487.30469,-29960.3418,12.92542,719.18927,-202.88086,190.73486,171.08154,1.71082,2723.75439,52.1896,393.61572,-25233.70703,2.60336,2726.68164,-128.14941,40.82031,-393.396,-3.93396,47.65042,6.90293,168.96973,2.3977,2.02078,63.12647,0.0,293.93311,7586.51123,75.86511,79.8905,8.93815,293.93311,-1313.64246,5.66504,5835.40625,-26.85547,189.18457,442.78564,4.42786,112.9651,10.6285,216.04004,-842.88727,3.10223,132.57098
1.87244,87.10425,0.87104,0.05969,0.24431,2.72229,0.00196,2.08823,0.8184,-1.26514,1.89062,-46.75647,-0.46756,0.05985,0.24464,3.15576,0.00318,2.38658,0.27846,-1.06042,1.35083,6.88135,0.06881,0.03834,0.19581,2.41125,0.00269,3.26671,0.04308,-244.93408,273.13232,-248.59619,-2.48596,2516.021,50.15995,518.06641,-122920.11719,8.21257,2522.20117,-217.16309,270.1416,148.4375,1.48437,714.44427,26.72909,487.30469,-29525.72656,12.9397,716.64758,-202.88086,190.73486,210.87646,2.10876,2731.85254,52.26713,393.61572,-28209.14844,2.59473,2736.30005,-128.14941,40.82031,-383.25195,-3.83252,47.84017,6.91666,168.96973,-9.25665,2.0098,62.52838,0.0,293.93311,7585.80322,75.85803,79.85547,8.93619,293.93311,-1312.07593,5.66412,5834.29687,-26.85547,189.18457,461.12061,4.61121,119.04285,10.91068,216.04004,-740.18628,3.14221,140.30603
1.87244,87.23853,0.87239,0.05895,0.2428,2.72229,0.00204,2.1038,0.82001,-1.26514,1.89062,-46.46619,-0.46466,0.06054,0.24605,3.15576,0.00284,2.33594,0.27645,-1.06042,1.35083,6.64807,0.06648,0.0384,0.19595,2.41125,0.00293,3.27632,0.04282,-244.93408,273.13232,-147.33887,-1.47339,2545.43164,50.45227,518.06641,-127371.92187,8.12729,2547.60181,-217.16309,270.1416,105.52979,1.0553,717.07916,26.77833,487.30469,-28813.99805,12.75222,718.19275,-202.88086,190.73486,188.65967,1.8866,2746.38062,52.40592,393.61572,-27123.54492,2.56868,2749.94116,-128.14941,40.82031,-376.84326,-3.76843,47.63964,6.90215,168.96973,-17.30658,2.02601,61.84073,0.0,293.93311,7583.53271,75.83533,79.79247,8.93266,293.93311,-1306.7998,5.65432,5830.79004,-26.85547,189.18457,488.45215,4.88452,127.53432,11.29311,216.04004,-592.37885,3.22939,151.39278
1.87244,86.89368,0.86894,0.0608,0.24657,2.72229,0.00181,2.08642,0.81585,-1.26514,1.89062,-46.47754,-0.46478,0.06058,0.24613,3.15576,0.00285,2.334,0.2766,-1.06042,1.35083,7.06885,0.07069,0.04087,0.20215,2.41125,0.0037,3.2444,0.04586,-244.93408,273.13232,-118.89648,-1.18896,2545.32056,50.45117,518.06641,-129486.20312,8.15055,2546.73389,-217.16309,270.1416,41.01563,0.41016,772.63947,27.79639,487.30469,-31632.26953,11.39227,772.80768,-202.88086,190.73486,164.85596,1.64856,2749.05347,52.43142,393.61572,-25217.57813,2.56052,2751.77197,-128.14941,40.82031,-363.34229,-3.63342,47.79515,6.9134,168.96973,-30.3475,2.02473,60.99691,0.0,293.93311,7579.02832,75.79028,79.6804,8.92639,293.93311,-1296.4624,5.63306,5823.84863,-26.85547,189.18457,511.37695,5.11377,135.65797,11.64723,216.04004,-436.86017,3.27296,161.80858
1.87244,86.86426,0.86864,0.06085,0.24668,2.72229,0.00186,2.08366,0.81539,-1.26514,1.89062,-46.65625,-0.46656,0.06226,0.24952,3.15576,0.00198,2.41294,0.27994,-1.06042,1.35083,7.1781,0.07178,0.04106,0.20264,2.41125,0.00359,3.20661,0.04622,-244.93408,273.13232,-88.0127,-0.88013,2546.63843,50.46423,518.06641,-131767.23438,8.16709,2547.4126,-217.16309,270.1416,81.48193,0.81482,766.78424,27.69087,487.30469,-32337.51563,11.64578,767.44812,-202.88086,190.73486,159.48486,1.59485,2746.6062,52.40807,393.61572,-24858.9082,2.56403,2749.14941,-128.14941,40.82031,-347.54639,-3.47546,48.382,6.95572,168.96973,-41.64819,2.01863,60.46087,0.0,293.93311,7564.67285,75.64673,80.80144,8.98896,293.93311,-1275.86597,5.38765,5803.22998,-26.85547,189.18457,541.27197,5.41272,149.36717,12.22159,216.04004,-26.3816,3.63275,178.66467
1.87244,87.15564,0.87156,0.05961,0.24416,2.72229,0.00178,2.11896,0.81923,-1.26514,1.89062,-46.93262,-0.46933,0.06301,0.25103,3.15576,0.00229,2.37577,0.28328,-1.06042,1.35083,6.99463,0.06995,0.04081,0.20201,2.41125,0.00378,3.25874,0.0457,-244.93408,273.13232,-71.96045,-0.7196,2544.96436,50.44764,518.06641,-132969.82813,8.19091,2545.48242,-217.16309,270.1416,55.41992,0.5542,776.76483,27.8705,487.30469,-32065.0,11.31054,777.0719,-202.88086,190.73486,181.45752,1.81458,2742.20801,52.3661,393.61572,-26575.45313,2.575,2745.50146,-128.14941,40.82031,-333.48389,-3.33484,48.19646,6.94237,168.96973,-54.88494,2.03792,59.31761,0.0,293.93311,7554.39453,75.54395,81.2927,9.01625,293.93311,-1255.35046,5.24876,5788.18115,-26.85547,189.18457,575.81787,5.75818,162.98344,12.7665,216.04004,317.33652,3.74749,196.14005
1.87244,87.0752,0.87075,0.06029,0.24554,2.72229,0.00151,2.13878,0.8185,-1.26514,1.89062,-47.03271,-0.47033,0.06342,0.25184,3.15576,0.00235,2.35656,0.28463,-1.06042,1.35083,6.90234,0.06902,0.04079,0.20197,2.41125,0.00389,3.26979,0.04556,-244.93408,273.13232,-85.02197,-0.85022,2531.31909,50.31222,518.06641,-133050.01563,8.25681,2532.0415,-217.16309,270.1416,41.62598,0.41626,779.9292,27.92721,487.30469,-31803.92188,11.19185,780.10272,-202.88086,190.73486,192.0166,1.92017,2743.62573,52.37963,393.61572,-27427.14063,2.57389,2747.31274,-128.14941,40.82031,-314.81934,-3.14819,49.64117,7.04565,168.96973,-57.63593,2.05772,59.55228,0.0,293.93311,7538.07373,75.38074,83.14701,9.1185,293.93311,-1241.76294,4.95239,5765.40381,-26.85547,189.18457,603.27148,6.03271,177.08252,13.30724,216.04004,772.07526,3.91773,213.4762
1.87244,87.00598,0.87006,0.06022,0.2454,2.72229,0.00163,2.14443,0.81723,-1.26514,1.89062,-46.84985,-0.4685,0.0617,0.24839,3.15576,0.00324,2.27626,0.28119,-1.06042,1.35083,6.98193,0.06982,0.04041,0.20103,2.41125,0.00393,3.2967,0.04529,-244.93408,273.13232,-190.49072,-1.90491,2674.53979,51.71595,518.06641,-142333.48438,7.61092,2678.16821,-217.16309,270.1416,72.20459,0.72205,798.63721,28.26017,487.30469,-31598.13672,10.80304,799.15839,-202.88086,190.73486,188.47656,1.88477,2741.07227,52.35525,393.61572,-27274.11914,2.57728,2744.625,-128.14941,40.82031,-296.93604,-2.96936,50.66749,7.11811,168.96973,-65.82908,2.0629,59.48461,0.0,293.93311,7524.21875,75.24219,85.03792,9.2216,293.93311,-1232.81274,4.68921,5746.42578,-26.85547,189.18457,628.90625,6.28906,191.01582,13.82085,216.04004,1240.63,4.02826,230.56813
1.87244,87.09045,0.8709,0.06025,0.24546,2.72229,0.00148,2.14117,0.81872,-1.26514,1.89062,-46.83679,-0.46837,0.06161,0.24821,3.15576,0.00327,2.27658,0.28098,-1.06042,1.35083,6.97778,0.06978,0.04043,0.20108,2.41125,0.00393,3.2952,0.0453,-244.93408,273.13232,-145.56885,-1.45569,2681.86255,51.7867,518.06641,-145626.5625,7.60654,2683.98071,-217.16309,270.1416,78.00293,0.78003,797.3078,28.23664,487.30469,-31713.5957,10.85007,797.91626,-202.88086,190.73486,188.96484,1.88965,2741.19214,52.3564,393.61572,-27312.04297,2.57713,2744.76367,-128.14941,40.82031,-285.94971,-2.8595,50.35301,7.09599,168.96973,-78.48685,2.09326,58.52975,0.0,293.93311,7515.80811,75.15808,85.3991,9.24116,293.93311,-1213.96069,4.5954,5734.1377,-26.85547,189.18457,657.2876,6.57288,204.08176,14.28572,216.04004,1580.71326,3.94927,247.28444
1.87244,87.0459,0.87046,0.06065,0.24628,2.72229,0.00128,2.15824,0.81835,-1.26514,1.89062,-46.96423,-0.46964,0.0621,0.2492,3.15576,0.00336,2.25557,0.28266,-1.06042,1.35083,7.00415,0.07004,0.0404,0.20099,2.41125,0.0039,3.29818,0.0453,-244.93408,273.13232,-95.03174,-0.95032,2711.20947,52.06927,518.06641,-148114.04688,7.49498,2712.11182,-217.16309,270.1416,75.37842,0.75378,797.2182,28.23505,487.30469,-31651.09961,10.84727,797.78638,-202.88086,190.73486,192.93213,1.92932,2740.66064,52.35132,393.61572,-27632.75977,2.57871,2744.38379,-128.14941,40.82031,-272.69287,-2.72693,49.93492,7.06646,168.96973,-91.61643,2.13099,57.37106,0.0,293.93311,7509.21631,75.09216,85.66023,9.25528,293.93311,-1198.53918,4.52514,5724.49365,-26.85547,189.18457,678.61328,6.78613,215.07941,14.66559,216.04004,1896.23889,3.89384,261.13101
1.87244,86.55725,0.86557,0.06177,0.24853,2.72229,0.0017,2.13118,0.81098,-1.26514,1.89062,-46.69617,-0.46696,0.06125,0.24748,3.15576,0.00311,2.28992,0.2793,-1.06042,1.35083,7.14563,0.07146,0.03975,0.19938,2.41125,0.00396,3.34558,0.04486,-244.93408,273.13232,13.67187,0.13672,2577.20874,50.76622,518.06641,-141137.4375,8.11687,2577.22754,-217.16309,270.1416,100.76904,1.00769,811.89624,28.49379,487.30469,-31586.64258,10.55171,812.91174,-202.88086,190.73486,183.34961,1.8335,2739.28369,52.33817,393.61572,-26862.11328,2.57988,2742.64648,-128.14941,40.82031,-263.12256,-2.63123,49.50376,7.03589,168.96973,-102.24338,2.17357,56.42712,0.0,293.93311,7498.75488,74.98755,86.0172,9.27455,293.93311,-1175.37488,4.42345,5709.15039,-26.85547,189.18457,704.21143,7.04211,228.79779,15.12606,216.04004,2319.11914,3.86182,278.38913
