Seq,Ax_min,Ax_max,Ax_sum,Ax_mean,Ax_variance,Ax_stdDev,Ax_range,Ax_skewness,Ax_kurtosis,Ax_energy,Ay_min,Ay_max,Ay_sum,Ay_mean,Ay_variance,Ay_stdDev,Ay_range,Ay_skewness,Ay_kurtosis,Ay_energy,Az_min,Az_max,Az_sum,Az_mean,Az_variance,Az_stdDev,Az_range,Az_skewness,Az_kurtosis,Az_energy,Gx_min,Gx_max,Gx_sum,Gx_mean,Gx_variance,Gx_stdDev,Gx_range,Gx_skewness,Gx_kurtosis,Gx_energy,Gy_min,Gy_max,Gy_sum,Gy_mean,Gy_variance,Gy_stdDev,Gy_range,Gy_skewness,Gy_kurtosis,Gy_energy,Gz_min,Gz_max,Gz_sum,Gz_mean,Gz_variance,Gz_stdDev,Gz_range,Gz_skewness,Gz_kurtosis,Gz_energy,Mx_min,Mx_max,Mx_sum,Mx_mean,Mx_variance,Mx_stdDev,Mx_range,Mx_skewness,Mx_kurtosis,Mx_energy,My_min,My_max,My_sum,My_mean,My_variance,My_stdDev,My_range,My_skewness,My_kurtosis,My_energy,Mz_min,Mz_max,Mz_sum,Mz_mean,Mz_variance,Mz_stdDev,Mz_range,Mz_skewness,Mz_kurtosis,Mz_energy
2223.0,-2.03333,0.16614,-77.3291,-0.77329,0.00989,0.09947,2.19946,0.00049,3.58253,0.60787,-1.05005,1.79382,52.49976,0.525,0.03565,0.18882,2.84387,0.00169,2.67431,0.31128,-1.20459,0.77234,-37.22241,-0.37222,0.05965,0.24422,1.97693,0.00465,3.05968,0.1982,-401.42822,328.91846,-375.42725,-3.75427,2988.70239,54.66903,730.34668,-183520.34375,8.26598,3002.7981,-172.9126,217.77344,437.68311,4.37683,631.56134,25.13088,390.68604,5240.61768,6.77307,650.71783,-224.97559,200.07324,401.00098,4.01001,804.32123,28.36056,425.04883,2295.7981,9.40598,820.40131,-29.41895,22.27783,-1485.87646,-14.85876,12.66592,3.55892,51.69678,21.59498,2.90592,233.44885,0.0,81.49414,7040.14893,70.40149,13.11639,3.62166,81.49414,-6.3062,2.66146,4969.4873,-7.55615,41.11328,2187.82959,21.8783,18.60745,4.31364,48.66943,-17.2517,2.27296,497.26727
2224.0,-2.03333,0.16614,-77.18506,-0.77185,0.00962,0.09808,2.19946,0.00049,3.67486,0.60537,-1.05005,1.79382,52.55957,0.5256,0.03587,0.18938,2.84387,0.00168,2.65031,0.31212,-1.20459,0.77234,-37.38489,-0.37385,0.05859,0.24205,1.97693,0.00441,3.1103,0.19835,-401.42822,328.91846,-361.6333,-3.61633,2982.58032,54.61301,730.34668,-184545.5,8.31062,2995.65869,-172.9126,217.77344,439.20898,4.39209,631.15656,25.12283,390.68604,5219.77734,6.7806,650.4469,-224.97559,200.07324,360.29053,3.60291,788.61072,28.08221,425.04883,2645.16504,9.75121,801.59161,-29.41895,22.27783,-1488.94043,-14.8894,12.84845,3.58447,51.69678,21.88014,2.86489,234.54283,0.0,81.49414,7038.06152,70.38062,13.27739,3.64382,81.49414,-6.43394,2.62344,4966.70947,-7.55615,41.11328,2183.94775,21.83948,18.48869,4.29985,48.66943,-15.51043,2.29057,495.45145
2225.0,-2.03333,0.16614,-77.06335,-0.77063,0.00949,0.09742,2.19946,0.00047,3.73085,0.60337,-1.05005,1.79382,52.81897,0.52819,0.03582,0.18926,2.84387,0.00144,2.64353,0.3148,-1.20459,0.77234,-36.84241,-0.36842,0.05855,0.24197,1.97693,0.00385,3.08656,0.19429,-401.42822,328.91846,-369.87305,-3.69873,2979.74927,54.58708,730.34668,-183882.875,8.31938,2993.43091,-172.9126,217.77344,424.1333,4.24133,630.05646,25.10093,390.68604,5490.39746,6.81205,648.04529,-224.97559,200.07324,395.32471,3.95325,781.47302,27.95484,425.04883,2036.62,9.91519,797.10126,-29.41895,22.27783,-1491.8457,-14.91846,12.9783,3.60254,51.69678,22.50908,2.83412,235.5387,0.0,81.49414,7034.55811,70.34558,13.51402,3.67614,81.49414,-6.33211,2.56498,4962.01611,-7.55615,41.11328,2181.0791,21.81079,18.42314,4.29222,48.66943,-14.09344,2.30059,494.13376
2226.0,-2.03333,0.16614,-77.07617,-0.77076,0.00949,0.09739,2.19946,0.00047,3.73757,0.60356,-1.05005,1.79382,52.9552,0.52955,0.03588,0.18942,2.84387,0.00131,2.62893,0.31631,-1.20459,0.77234,-36.48218,-0.36482,0.05888,0.24266,1.97693,0.00336,3.04325,0.19198,-401.42822,328.91846,-414.91699,-4.14917,2962.63354,54.43008,730.34668,-180584.09375,8.37499,2979.84937,-172.9126,217.77344,395.20264,3.95203,627.23541,25.04467,390.68604,5954.84961,6.88695,642.85388,-224.97559,200.07324,382.50732,3.82507,781.95374,27.96344,425.04883,2330.59473,9.9049,796.5849,-29.41895,22.27783,-1496.26465,-14.96265,13.14559,3.62569,51.69678,23.54994,2.80239,237.02641,0.0,81.49414,7031.604,70.31604,13.66728,3.69693,81.49414,-5.78846,2.51856,4958.01367,-7.55615,41.11328,2178.24707,21.78247,18.37929,4.28711,48.66943,-12.63775,2.30643,492.85529
2227.0,-2.03333,0.16614,-77.0321,-0.77032,0.00948,0.09736,2.19946,0.00046,3.73426,0.60287,-1.05005,1.79382,53.10913,0.53109,0.03594,0.18958,2.84387,0.00115,2.61502,0.318,-1.20459,0.77234,-36.20142,-0.36201,0.05903,0.24297,1.97693,0.00292,3.01943,0.19009,-401.42822,328.91846,-432.67822,-4.32678,2957.2373,54.38049,730.34668,-179144.01563,8.39059,2975.95776,-172.9126,217.77344,356.32324,3.56323,612.28864,24.74447,390.68604,6099.85107,7.19271,624.98511,-224.97559,200.07324,396.97266,3.96973,779.66937,27.92256,425.04883,2026.36902,9.96009,795.42828,-29.41895,22.27783,-1500.93994,-15.0094,13.18651,3.63132,51.69678,25.1143,2.81385,238.46861,0.0,81.49414,7029.10156,70.29102,13.77588,3.71159,81.49414,-5.151,2.4833,4954.60352,-7.55615,41.11328,2176.07422,21.76074,18.2878,4.27642,48.66943,-11.75725,2.32332,491.81766
2228.0,-2.03333,0.16614,-77.23999,-0.7724,0.00902,0.09498,2.19946,0.00042,3.91019,0.60562,-1.05005,1.79382,52.79858,0.52799,0.03434,0.1853,2.84387,0.00078,2.62827,0.31311,-1.20459,0.77234,-36.7207,-0.36721,0.05487,0.23425,1.97693,0.00096,2.87793,0.18971,-401.42822,328.91846,-483.70361,-4.83704,2926.89844,54.10082,730.34668,-176325.3125,8.51222,2950.29541,-172.9126,217.77344,336.24268,3.36243,608.76459,24.67315,390.68604,6401.01953,7.2864,620.07037,-224.97559,200.07324,446.16699,4.46167,752.58221,27.43323,425.04883,2311.92725,10.55208,772.48853,-29.41895,22.27783,-1503.78418,-15.03784,13.2787,3.64399,51.69678,25.96174,2.79625,239.41539,0.0,81.49414,7029.95605,70.29956,13.71693,3.70364,81.49414,-5.19679,2.49806,4955.74609,-7.55615,41.11328,2170.92285,21.70923,18.01052,4.24388,48.66943,-10.41352,2.36465,489.30109
2229.0,-2.03333,0.16614,-77.27771,-0.77278,0.00905,0.09513,2.19946,0.00043,3.89428,0.60623,-1.05005,1.79382,52.8656,0.52866,0.0343,0.1852,2.84387,0.00072,2.63193,0.31378,-1.20459,0.77234,-36.37524,-0.36375,0.05487,0.23425,1.97693,0.00049,2.87452,0.18719,-401.42822,328.91846,-447.99805,-4.47998,2919.78662,54.03505,730.34668,-179236.65625,8.58283,2939.85693,-172.9126,217.77344,347.229,3.47229,606.31055,24.62337,390.68604,6245.20947,7.33587,618.36719,-224.97559,200.07324,448.24219,4.48242,752.30756,27.42823,425.04883,2267.82715,10.55941,772.39984,-29.41895,22.27783,-1505.7373,-15.05737,13.32224,3.64996,51.69678,26.64968,2.79066,240.04674,0.0,81.49414,7027.29492,70.27295,13.79544,3.71422,81.49414,-4.31942,2.4703,4952.08398,-7.55615,41.11328,2170.67871,21.70679,18.00417,4.24313,48.66943,-10.2941,2.36594,489.18875
2230.0,-2.03333,0.16614,-77.39331,-0.77393,0.00915,0.09564,2.19946,0.00045,3.84842,0.60812,-1.05005,1.79382,52.71875,0.52719,0.03328,0.18242,2.84387,0.00032,2.565,0.3112,-1.20459,0.77234,-36.79053,-0.36791,0.05357,0.23145,1.97693,0.00068,2.95805,0.18892,-401.42822,328.91846,-383.54492,-3.83545,2893.20239,53.7885,730.34668,-183364.98438,8.78782,2907.91333,-172.9126,217.77344,363.58643,3.63586,603.92975,24.57498,390.68604,5985.19336,7.38129,617.14917,-224.97559,200.07324,465.20996,4.6521,755.81165,27.49203,425.04883,1950.46277,10.46141,777.45367,-29.41895,22.27783,-1507.59277,-15.07593,13.35473,3.65441,51.69678,27.3335,2.78893,240.63837,0.0,81.49414,7027.31934,70.27319,13.79398,3.71402,81.49414,-4.32293,2.47071,4952.1167,-7.55615,41.11328,2167.21191,21.67212,17.81102,4.22031,48.66943,-9.34283,2.40013,487.49173
2231.0,-2.03333,0.16614,-77.50244,-0.77502,0.00912,0.09549,2.19946,0.00048,3.89469,0.60978,-1.05005,1.79382,52.69434,0.52694,0.03334,0.18259,2.84387,0.00034,2.55767,0.31101,-1.20459,0.77234,-36.6405,-0.36641,0.05353,0.23137,1.97693,0.00045,2.96045,0.18779,-401.42822,328.91846,-375.97656,-3.75977,2898.91382,53.84156,730.34668,-183698.20313,8.7618,2913.05005,-172.9126,217.77344,332.51953,3.3252,583.88812,24.16378,390.68604,5494.08887,7.76694,594.94495,-224.97559,200.07324,480.65186,4.80652,757.64026,27.52527,425.04883,1625.35388,10.40965,780.74304,-29.41895,22.27783,-1510.20508,-15.10205,13.33427,3.65161,51.69678,28.32269,2.81342,241.40623,0.0,81.49414,7024.98779,70.24988,13.88125,3.72576,81.49414,-3.63176,2.44222,4948.92773,-7.55615,41.11328,2165.61279,21.65613,17.69047,4.206,48.66943,-9.18306,2.41962,486.67831
2232.0,-2.03333,0.16614,-77.50513,-0.77505,0.00911,0.09547,2.19946,0.00048,3.89818,0.60982,-1.05005,1.79382,52.56543,0.52565,0.03312,0.18198,2.84387,0.00043,2.58927,0.30943,-1.20459,0.77234,-36.69336,-0.36693,0.05329,0.23084,1.97693,0.00045,2.97867,0.18793,-401.42822,328.91846,-380.12695,-3.80127,2897.67749,53.83008,730.34668,-183365.15625,8.76558,2912.12793,-172.9126,217.77344,324.52393,3.24524,584.55487,24.17757,390.68604,5628.77441,7.75457,595.08655,-224.97559,200.07324,472.71729,4.72717,758.31927,27.5376,425.04883,1800.17297,10.39204,780.66553,-29.41895,22.27783,-1512.854,-15.12854,13.32408,3.65022,51.69678,29.33255,2.83472,242.19682,0.0,81.49414,7023.82812,70.23828,13.95965,3.73626,81.49414,-3.54883,2.42348,4947.37646,-7.55615,41.11328,2162.52441,21.62524,17.42981,4.1749,48.66943,-9.27962,2.45413,485.08096
2233.0,-2.03333,0.16614,-77.54163,-0.77542,0.00912,0.09549,2.19946,0.00049,3.90223,0.61039,-1.05005,1.79382,52.79089,0.52791,0.03299,0.18162,2.84387,0.00024,2.60362,0.31167,-1.20459,0.77234,-36.20422,-0.36204,0.05294,0.23009,1.97693,-2e-05,3.00116,0.18402,-401.42822,328.91846,-371.15479,-3.71155,2898.22583,53.83517,730.34668,-184140.78125,8.77012,2912.00195,-172.9126,217.77344,298.58398,2.98584,581.75409,24.11958,390.68604,6016.27148,7.844,590.66925,-224.97559,200.07324,487.6709,4.87671,757.73224,27.52694,425.04883,1470.2052,10.40632,781.5144,-29.41895,22.27783,-1517.68799,-15.17688,13.20098,3.63332,51.69678,30.73839,2.91062,243.53867,0.0,81.49414,7018.90869,70.18909,14.11868,3.75748,81.49414,-2.16002,2.38019,4940.62744,-7.55615,41.11328,2157.8125,21.57813,17.04744,4.12885,48.66943,-9.43153,2.50146,482.6629
2234.0,-2.03333,0.16614,-77.3855,-0.77385,0.00883,0.09396,2.19946,0.0005,4.01395,0.60768,-1.05005,1.79382,52.73914,0.52739,0.03286,0.18129,2.84387,0.00027,2.62016,0.31101,-1.20459,0.77234,-36.1554,-0.36155,0.05308,0.23039,1.97693,-7e-05,2.9875,0.1838,-401.42822,328.91846,-324.76807,-3.24768,2882.08911,53.68509,730.34668,-187492.28125,8.90684,2892.63623,-172.9126,217.77344,324.21875,3.24219,574.80658,23.97512,390.68604,5754.87793,8.00186,585.31824,-224.97559,200.07324,489.01367,4.89014,757.62872,27.52506,425.04883,1440.28369,10.40902,781.54218,-29.41895,22.27783,-1522.43652,-15.22437,13.02623,3.60919,51.69678,31.8565,3.00569,244.80754,0.0,81.49414,7016.82129,70.16821,14.20507,3.76896,81.49414,-1.56412,2.35515,4937.78418,-7.55615,41.11328,2153.32031,21.5332,16.64586,4.07993,48.66943,-10.08019,2.54476,480.32465
2235.0,-2.03333,0.16614,-77.50964,-0.7751,0.00856,0.09251,2.19946,0.00048,4.18861,0.60933,-1.05005,1.79382,52.68835,0.52688,0.03288,0.18132,2.84387,0.00032,2.61894,0.31048,-1.20459,0.77234,-35.72729,-0.35727,0.05258,0.2293,1.97693,-0.00051,3.02887,0.18022,-401.42822,328.91846,-339.78271,-3.39783,2872.53149,53.596,730.34668,-186660.85938,8.95012,2884.0769,-172.9126,217.77344,319.51904,3.19519,573.81543,23.95444,390.68604,5819.91113,8.03213,584.0246,-224.97559,200.07324,489.9292,4.89929,757.67151,27.52583,425.04883,1419.62939,10.40776,781.67462,-29.41895,22.27783,-1529.35791,-15.29358,12.64516,3.556,51.69678,32.11932,3.15177,246.53873,0.0,81.49414,7014.35547,70.14355,14.26056,3.77631,81.49414,-0.64238,2.33785,4934.37988,-7.55615,41.11328,2149.14551,21.49146,16.15795,4.0197,48.66943,-12.48468,2.54963,478.04056
2236.0,-2.03333,0.16614,-77.42554,-0.77426,0.00855,0.09244,2.19946,0.00046,4.17833,0.60802,-1.05005,1.79382,52.65564,0.52656,0.03285,0.18125,2.84387,0.00035,2.62299,0.31011,-1.20459,0.77234,-35.27002,-0.3527,0.05325,0.23075,1.97693,-0.00092,2.98497,0.17764,-401.42822,328.91846,-262.57324,-2.62573,2800.03906,52.91539,730.34668,-186975.15625,9.42483,2806.93335,-172.9126,217.77344,351.01318,3.51013,562.55371,23.71821,390.68604,5663.19043,8.29369,574.87463,-224.97559,200.07324,455.2002,4.552,745.54382,27.30465,425.04883,1780.36108,10.72666,766.26453,-29.41895,22.27783,-1525.40283,-15.25403,12.49861,3.53534,51.69678,31.18956,3.18029,245.18401,0.0,81.49414,7014.22119,70.14221,14.2689,3.77742,81.49414,-0.62384,2.33589,4934.2002,-7.55615,41.11328,2154.44336,21.54443,16.31348,4.03899,48.66943,-14.35094,2.52265,480.47604
2237.0,-2.03333,0.16614,-77.5105,-0.7751,0.00853,0.09235,2.19946,0.00048,4.21513,0.60932,-1.05005,1.79382,52.75586,0.52756,0.03282,0.18116,2.84387,0.00026,2.62721,0.31114,-1.20459,0.77234,-35.08252,-0.35083,0.05388,0.23212,1.97693,-0.00104,2.93394,0.17696,-401.42822,328.91846,-308.41064,-3.08411,2801.75806,52.93164,730.34668,-183369.15625,9.37025,2811.27002,-172.9126,217.77344,339.35547,3.39355,566.26862,23.7964,390.68604,5767.82861,8.20021,577.78479,-224.97559,200.07324,429.26025,4.2926,743.35724,27.26458,425.04883,2302.24072,10.79221,761.78394,-29.41895,22.27783,-1521.81396,-15.21814,12.47859,3.5325,51.69678,29.96889,3.16146,244.07037,0.0,81.49414,7010.66895,70.10669,14.41902,3.79724,81.49414,0.31693,2.2984,4929.36865,-7.55615,41.11328,2161.79199,21.61792,16.56657,4.07021,48.66943,-16.32952,2.49295,483.901
2238.0,-2.03333,0.16614,-77.53149,-0.77531,0.00852,0.09233,2.19946,0.00048,4.22556,0.60964,-1.05005,1.79382,52.74072,0.52741,0.03282,0.18117,2.84387,0.00027,2.62641,0.31098,-1.20459,0.77234,-34.89294,-0.34893,0.05424,0.2329,1.97693,-0.00128,2.9023,0.176,-401.42822,328.91846,-343.93311,-3.43933,2803.12573,52.94455,730.34668,-180498.65625,9.32832,2814.95557,-172.9126,217.77344,285.82764,2.85828,561.02271,23.68592,390.68604,6251.00684,8.37049,569.19238,-224.97559,200.07324,417.17529,4.17175,746.00311,27.31306,425.04883,2524.36914,10.71938,763.40662,-29.41895,22.27783,-1518.64014,-15.1864,12.45872,3.52969,51.69678,28.87093,3.14682,243.08553,0.0,81.49414,7007.08008,70.0708,14.52212,3.81079,81.49414,1.53722,2.27168,4924.44043,-7.55615,41.11328,2165.60059,21.65601,16.79764,4.09849,48.66943,-17.0461,2.45486,485.78024
2239.0,-2.03333,0.16614,-77.81726,-0.77817,0.00801,0.08951,2.19946,0.00043,4.41045,0.61356,-1.05005,1.79382,52.45752,0.52458,0.03223,0.17952,2.84387,0.0004,2.69237,0.30741,-1.20459,0.77234,-34.80017,-0.348,0.05442,0.23327,1.97693,-0.00141,2.88694,0.17552,-401.42822,328.91846,-382.62939,-3.82629,2782.74243,52.75171,730.34668,-178206.5,9.42401,2797.38379,-172.9126,217.77344,290.95459,2.90955,560.11377,23.66672,390.68604,6177.2168,8.39313,568.57904,-224.97559,200.07324,436.88965,4.3689,742.35803,27.24625,425.04883,2153.94507,10.81914,761.44537,-29.41895,22.27783,-1515.82031,-15.1582,12.48792,3.53383,51.69678,27.89448,3.11244,242.25906,0.0,81.49414,7003.50342,70.03503,14.64283,3.8266,81.49414,2.68202,2.24259,4919.55029,-7.55615,41.11328,2170.54443,21.70544,17.17593,4.14439,48.66943,-17.09252,2.41256,488.30222
2240.0,-2.03333,0.16614,-77.7312,-0.77731,0.00785,0.08862,2.19946,0.00043,4.51307,0.61207,-1.05005,1.79382,52.31165,0.52312,0.03188,0.17856,2.84387,0.00047,2.74031,0.30553,-1.20459,0.77234,-35.13477,-0.35135,0.0529,0.23001,1.97693,-0.00147,2.96203,0.17635,-401.42822,328.91846,-342.34619,-3.42346,2775.77905,52.68566,730.34668,-181311.59375,9.50808,2787.49976,-172.9126,217.77344,312.19482,3.12195,557.82135,23.61824,390.68604,5863.54639,8.44372,567.56787,-224.97559,200.07324,375.54932,3.75549,714.50745,26.73027,425.04883,1969.07703,11.53009,728.61127,-29.41895,22.27783,-1512.25586,-15.12256,12.64743,3.55632,51.69678,27.19915,3.02619,241.33922,0.0,81.49414,6999.35303,69.99353,14.90584,3.86081,81.49414,3.09279,2.20027,4914.00146,-7.55615,41.11328,2175.14648,21.75146,17.80681,4.21981,48.66943,-12.77742,2.46132,490.93301
2241.0,-2.03333,0.16614,-77.85327,-0.77853,0.00758,0.08707,2.19946,0.00041,4.72552,0.61369,-1.05005,1.79382,52.29211,0.52292,0.03183,0.1784,2.84387,0.00047,2.748,0.30527,-1.20459,0.77234,-35.33398,-0.35334,0.05243,0.22897,1.97693,-0.00127,3.00388,0.17728,-401.42822,328.91846,-451.9043,-4.51904,2763.26538,52.56677,730.34668,-175603.28125,9.48203,2783.68823,-172.9126,217.77344,280.63965,2.8064,572.8465,23.93421,390.68604,5783.60937,8.10369,580.72229,-224.97559,200.07324,366.21094,3.66211,718.14673,26.79826,425.04883,2061.34229,11.42065,731.55798,-29.41895,22.27783,-1515.78369,-15.15784,12.70102,3.56385,51.69678,28.36974,3.02746,242.46106,0.0,81.49414,6995.06836,69.95068,15.1157,3.88789,81.49414,4.05477,2.16172,4908.21533,-7.55615,41.11328,2173.15674,21.73157,17.7245,4.21005,48.66943,-11.992,2.47834,489.98547
2242.0,-2.03333,0.16614,-77.76208,-0.77762,0.00777,0.08814,2.19946,0.00042,4.55368,0.61246,-1.05005,1.79382,51.83374,0.51834,0.03002,0.17325,2.84387,0.00012,2.72763,0.29869,-1.20459,0.77234,-35.42261,-0.35423,0.05169,0.22735,1.97693,-0.00159,2.99132,0.17716,-401.42822,328.91846,-389.70947,-3.89709,2740.06812,52.34566,730.34668,-179487.07813,9.69396,2755.25586,-172.9126,217.77344,283.87451,2.83875,572.04584,23.91748,390.68604,5743.00146,8.12335,580.10431,-224.97559,200.07324,289.00146,2.89001,683.38525,26.14164,425.04883,1360.15845,12.32614,691.73755,-29.41895,22.27783,-1520.77637,-15.20776,12.69946,3.56363,51.69678,29.96084,3.0642,243.97557,0.0,81.49414,6994.83643,69.94836,15.12848,3.88954,81.49414,4.10711,2.15909,4907.90332,-7.55615,41.11328,2168.20068,21.68201,17.37508,4.16834,48.66943,-11.53458,2.52832,487.48447
2243.0,-2.03333,0.16614,-77.755,-0.77755,0.00778,0.08818,2.19946,0.00042,4.54346,0.61236,-1.05005,1.79382,51.28137,0.51281,0.0292,0.17089,2.84387,0.0001,2.72874,0.29218,-1.20459,0.77234,-35.3501,-0.3535,0.05207,0.22819,1.97693,-0.00155,2.96924,0.17703,-401.42822,328.91846,-372.68066,-3.72681,2733.99683,52.28764,730.34668,-180710.64063,9.75284,2747.88647,-172.9126,217.77344,270.44678,2.70447,576.52734,24.01098,390.68604,5856.10937,8.01564,583.84155,-224.97559,200.07324,273.37646,2.73376,686.43805,26.19996,425.04883,1626.93567,12.22075,693.91193,-29.41895,22.27783,-1526.34277,-15.26343,12.64633,3.55617,51.69678,31.60794,3.12756,245.61859,0.0,81.49414,6992.77344,69.92773,15.22258,3.90161,81.49414,4.70248,2.13913,4905.11182,-7.55615,41.11328,2163.7085,21.63708,16.95104,4.11716,48.66943,-12.45037,2.56826,485.11444
2244.0,-2.03333,0.16614,-77.63098,-0.77631,0.00754,0.08684,2.19946,0.00043,4.68824,0.6102,-1.05005,1.79382,51.41345,0.51413,0.02925,0.17102,2.84387,-1e-05,2.72021,0.29358,-1.20459,0.77234,-34.44849,-0.34448,0.04739,0.2177,1.97693,0.00076,2.46419,0.16606,-401.42822,328.91846,-349.36523,-3.49365,2727.22754,52.22286,730.34668,-182441.57813,9.82345,2739.43335,-172.9126,217.77344,289.97803,2.89978,571.33209,23.90255,390.68604,5642.09863,8.13965,579.74072,-224.97559,200.07324,256.53076,2.56531,684.1228,26.15574,425.04883,1937.44421,12.30501,690.70398,-29.41895,22.27783,-1532.6416,-15.32642,12.35421,3.51486,51.69678,32.32925,3.27145,247.25327,0.0,81.49414,6990.40527,69.90405,15.32232,3.91437,81.49414,5.43926,2.11838,4901.90039,-7.55615,41.11328,2160.7666,21.60767,16.65857,4.08149,48.66943,-13.21145,2.59716,483.54977
2245.0,-2.03333,0.16614,-77.57385,-0.77574,0.00748,0.08646,2.19946,0.00042,4.74381,0.60925,-1.05005,1.79382,51.58997,0.5159,0.02969,0.1723,2.84387,-7e-05,2.66392,0.29584,-1.20459,0.77234,-34.30225,-0.34302,0.04835,0.21989,1.97693,0.00103,2.45783,0.16602,-401.42822,328.91846,-318.0542,-3.18054,2717.83179,52.13283,730.34668,-184710.71875,9.92142,2727.94775,-172.9126,217.77344,338.50098,3.38501,565.0542,23.77087,390.68604,5161.48193,8.2639,576.51257,-224.97559,200.07324,227.7832,2.27783,675.91736,25.99841,425.04883,2288.86694,12.59617,681.10626,-29.41895,22.27783,-1536.2915,-15.36292,12.16482,3.48781,51.69678,32.81308,3.38049,248.18401,0.0,81.49414,6987.08496,69.87085,15.5008,3.93711,81.49414,6.16332,2.08791,4897.4375,-7.55615,41.11328,2159.14307,21.59143,16.45877,4.05694,48.66943,-14.2597,2.60048,482.64859
2246.0,-2.03333,0.16614,-77.51355,-0.77514,0.00744,0.08625,2.19946,0.00041,4.77008,0.60827,-1.05005,1.79382,51.31592,0.51316,0.02872,0.16947,2.84387,-0.00014,2.72813,0.29205,-1.20459,0.77234,-34.03467,-0.34035,0.04971,0.22295,1.97693,0.00119,2.41064,0.16554,-401.42822,328.91846,-356.32324,-3.56323,2709.7627,52.05538,730.34668,-181862.79688,9.94134,2722.45898,-172.9126,217.77344,394.83643,3.94836,626.56287,25.03124,390.68604,9638.21973,7.86097,642.15247,-224.97559,200.07324,270.87402,2.70874,655.41107,25.601,425.04883,2360.26782,13.28901,662.74835,-29.41895,22.27783,-1540.75928,-15.40759,12.08589,3.47648,51.69678,34.11078,3.45949,249.47984,0.0,81.49414,6978.00293,69.78003,16.07752,4.00968,81.49414,5.84597,2.08622,4885.33105,-7.55615,41.11328,2159.91211,21.59912,16.54034,4.06698,48.66943,-13.99044,2.59334,483.06238
2247.0,-2.03333,0.16614,-77.34265,-0.77343,0.00724,0.08509,2.19946,0.0004,4.90182,0.60543,-1.05005,1.79382,51.71704,0.51717,0.02817,0.16785,2.84387,-0.00026,2.7773,0.29564,-1.20459,0.77234,-33.28955,-0.3329,0.04916,0.22172,1.97693,0.00115,2.38671,0.15998,-401.42822,328.91846,-414.73389,-4.14734,2638.76929,51.36895,730.34668,-184146.1875,10.32936,2655.96997,-172.9126,217.77344,374.87793,3.74878,615.90533,24.81744,390.68604,9563.4834,8.10993,629.95862,-224.97559,200.07324,285.21729,2.85217,661.31036,25.71596,425.04883,2266.34448,13.06274,669.44556,-29.41895,22.27783,-1546.11816,-15.46118,11.87279,3.44569,51.69678,35.01635,3.6037,250.92096,0.0,81.49414,6968.32275,69.68323,16.56889,4.07049,81.49414,6.44817,2.07988,4872.32227,-7.55615,41.11328,2161.88965,21.6189,16.75653,4.09347,48.66943,-13.1862,2.5782,484.13321
2248.0,-2.03333,0.16614,-77.42566,-0.77426,0.00722,0.08499,2.19946,0.00042,4.94891,0.6067,-1.05005,1.79382,51.89819,0.51898,0.02818,0.16787,2.84387,-0.0004,2.77914,0.29752,-1.20459,0.77234,-32.96899,-0.32969,0.04891,0.22116,1.97693,0.00078,2.40001,0.15761,-401.42822,328.91846,-368.46924,-3.68469,2622.68262,51.21214,730.34668,-187130.48438,10.50249,2636.26001,-172.9126,217.77344,356.44531,3.56445,614.12573,24.78156,390.68604,9875.03223,8.17498,626.83099,-224.97559,200.07324,302.79541,3.02795,657.65894,25.64486,425.04883,1989.03369,13.20161,666.82764,-29.41895,22.27783,-1550.29297,-15.50293,11.65335,3.4137,51.69678,35.44271,3.74762,251.99422,0.0,81.49414,6964.09912,69.64099,16.75112,4.09281,81.49414,7.78115,2.05099,4866.62012,-7.55615,41.11328,2162.3291,21.62329,16.8153,4.10065,48.66943,-12.81776,2.57962,484.38199
2249.0,-2.03333,0.16614,-77.45337,-0.77453,0.00724,0.0851,2.19946,0.00042,4.9338,0.60714,-1.05005,1.79382,51.9574,0.51957,0.02816,0.1678,2.84387,-0.00045,2.78477,0.29811,-1.20459,0.77234,-32.82568,-0.32826,0.04876,0.22082,1.97693,0.00059,2.41244,0.15651,-401.42822,328.91846,-380.18799,-3.80188,2622.03442,51.2058,730.34668,-186215.29688,10.49494,2636.48877,-172.9126,217.77344,353.14941,3.53149,613.89691,24.77694,390.68604,9934.46289,8.18452,626.36835,-224.97559,200.07324,307.61719,3.07617,656.95557,25.63114,425.04883,1901.9325,13.22883,666.41858,-29.41895,22.27783,-1549.40186,-15.49402,11.66144,3.41488,51.69678,35.13831,3.73322,251.72607,0.0,81.49414,6958.05664,69.58057,16.75557,4.09336,81.49414,10.26635,2.05796,4858.2124,-7.55615,41.11328,2170.00732,21.70007,17.28764,4.15784,48.66943,-13.43465,2.53056,488.18079
