Seq,Ax_min,Ax_max,Ax_sum,Ax_mean,Ax_variance,Ax_stdDev,Ax_range,Ax_skewness,Ax_kurtosis,Ax_energy,Ay_min,Ay_max,Ay_sum,Ay_mean,Ay_variance,Ay_stdDev,Ay_range,Ay_skewness,Ay_kurtosis,Ay_energy,Az_min,Az_max,Az_sum,Az_mean,Az_variance,Az_stdDev,Az_range,Az_skewness,Az_kurtosis,Az_energy,Gx_min,Gx_max,Gx_sum,Gx_mean,Gx_variance,Gx_stdDev,Gx_range,Gx_skewness,Gx_kurtosis,Gx_energy,Gy_min,Gy_max,Gy_sum,Gy_mean,Gy_variance,Gy_stdDev,Gy_range,Gy_skewness,Gy_kurtosis,Gy_energy,Gz_min,Gz_max,Gz_sum,Gz_mean,Gz_variance,Gz_stdDev,Gz_range,Gz_skewness,Gz_kurtosis,Gz_energy,Mx_min,Mx_max,Mx_sum,Mx_mean,Mx_variance,Mx_stdDev,Mx_range,Mx_skewness,Mx_kurtosis,Mx_energy,My_min,My_max,My_sum,My_mean,My_variance,My_stdDev,My_range,My_skewness,My_kurtosis,My_energy,Mz_min,Mz_max,Mz_sum,Mz_mean,Mz_variance,Mz_stdDev,Mz_range,Mz_skewness,Mz_kurtosis,Mz_energy
3303.0,-3.99951,3.99951,-2.84436,-0.02844,0.0,0.00058,7.99902,0.0,3.01616,0.00081,-2.22778,2.12744,1.37378,0.01374,0.0,0.00055,4.35522,-0.0,2.58185,0.00019,-0.22485,2.62585,96.48193,0.96482,0.0,0.00093,2.85071,-0.0,2.76738,0.93088,-74.09668,120.72754,103.33252,1.03333,0.00747,0.08643,194.82422,3e-05,3.71658,1.07523,-109.49707,194.94629,272.82715,2.72827,0.00674,0.08211,304.44336,2e-05,3.35451,7.45021,-433.1665,468.20068,172.42432,1.72424,0.0074,0.08605,901.36719,0.00021,3.92822,2.98042,-20.73975,17.66357,78.32031,0.7832,0.13213,0.3635,38.40332,-0.00856,3.06941,0.74554,0.0,30.95703,1783.09326,17.83093,0.12198,0.34926,30.95703,0.01663,2.61025,318.06421,-2.73437,9.43604,686.62109,6.86621,0.39533,0.62875,12.17041,-0.09975,2.93988,47.54018
3304.0,-3.99951,3.99951,-2.84302,-0.02843,0.0,0.00057,7.99902,-0.0,3.08582,0.00081,-2.22778,2.12744,1.37268,0.01373,0.0,0.00056,4.35522,-0.0,2.51778,0.00019,-0.22485,2.62585,96.48218,0.96482,0.0,0.00092,2.85071,-0.0,2.77955,0.93088,-74.09668,120.72754,103.51563,1.03516,0.00759,0.08714,194.82422,1e-05,3.63516,1.07914,-109.49707,194.94629,272.82715,2.72827,0.00674,0.08211,304.44336,2e-05,3.35451,7.45021,-433.1665,468.20068,172.42432,1.72424,0.0074,0.08605,901.36719,0.00021,3.92822,2.98042,-20.73975,17.66357,78.4668,0.78467,0.13259,0.36413,38.40332,-0.00903,3.05276,0.74829,0.0,30.95703,1783.89893,17.83899,0.12021,0.34671,30.95703,0.0153,2.60952,318.34979,-2.73437,9.43604,687.52441,6.87524,0.39338,0.6272,12.17041,-0.10828,2.98797,47.66236
3305.0,-3.99951,3.99951,-2.84204,-0.02842,0.0,0.00058,7.99902,0.0,2.99704,0.00081,-2.22778,2.12744,1.37292,0.01373,0.0,0.00056,4.35522,-0.0,2.49541,0.00019,-0.22485,2.62585,96.47998,0.9648,0.0,0.00093,2.85071,-0.0,2.67921,0.93084,-74.09668,120.72754,103.57666,1.03577,0.00756,0.08694,194.82422,-1e-05,3.66648,1.08037,-109.49707,194.94629,272.82715,2.72827,0.00674,0.08211,304.44336,2e-05,3.35451,7.45021,-433.1665,468.20068,172.36328,1.72363,0.00746,0.08637,901.36719,0.00021,3.88517,2.97837,-20.73975,17.66357,78.58887,0.78589,0.13303,0.36473,38.40332,-0.00939,3.03703,0.75065,0.0,30.95703,1784.82666,17.84827,0.11777,0.34318,30.95703,0.01447,2.59714,318.67847,-2.73437,9.43604,687.78076,6.87781,0.39771,0.63064,12.17041,-0.10579,2.97014,47.70195
3306.0,-3.99951,3.99951,-2.84314,-0.02843,0.0,0.00059,7.99902,0.0,2.94867,0.00081,-2.22778,2.12744,1.3728,0.01373,0.0,0.00056,4.35522,-0.0,2.48216,0.00019,-0.22485,2.62585,96.47937,0.96479,0.0,0.00092,2.85071,-0.0,2.70409,0.93083,-74.09668,120.72754,103.57666,1.03577,0.00756,0.08694,194.82422,-1e-05,3.66648,1.08037,-109.49707,194.94629,272.76611,2.72766,0.00676,0.0822,304.44336,3e-05,3.34227,7.44689,-433.1665,468.20068,172.30225,1.72302,0.00751,0.08668,901.36719,0.00022,3.84395,2.97632,-20.73975,17.66357,79.1626,0.79163,0.13399,0.36605,38.40332,-0.0111,3.01617,0.76066,0.0,30.95703,1785.38818,17.85388,0.11759,0.34291,30.95703,0.01293,2.58099,318.87872,-2.73437,9.43604,688.00049,6.88,0.39698,0.63006,12.17041,-0.1082,2.98662,47.73146
3307.0,-3.99951,3.99951,-2.84302,-0.02843,0.0,0.00059,7.99902,0.0,2.93396,0.00081,-2.22778,2.12744,1.37244,0.01372,0.0,0.00056,4.35522,-0.0,2.47845,0.00019,-0.22485,2.62585,96.47852,0.96479,0.0,0.00093,2.85071,-0.0,2.65765,0.93081,-74.09668,120.72754,103.57666,1.03577,0.00756,0.08694,194.82422,-1e-05,3.66648,1.08037,-109.49707,194.94629,272.58301,2.72583,0.00747,0.08641,304.44336,-0.00015,3.89881,7.43761,-433.1665,468.20068,172.24121,1.72241,0.00749,0.08657,901.36719,0.00024,3.87413,2.9742,-20.73975,17.66357,78.67432,0.78674,0.13359,0.3655,38.40332,-0.00945,3.02024,0.75256,0.0,30.95703,1785.4126,17.85413,0.11753,0.34282,30.95703,0.01286,2.58248,318.88739,-2.73437,9.43604,687.56104,6.87561,0.39864,0.63138,12.17041,-0.10364,2.95189,47.67266
3308.0,-3.99951,3.99951,-2.84424,-0.02844,0.0,0.00059,7.99902,0.0,2.88053,0.00081,-2.22778,2.12744,1.37183,0.01372,0.0,0.00055,4.35522,-0.0,2.52344,0.00019,-0.22485,2.62585,96.47925,0.96479,0.0,0.00093,2.85071,-0.0,2.6317,0.93083,-74.09668,120.72754,103.6377,1.03638,0.00745,0.08631,194.82422,-0.0,3.73989,1.08153,-109.49707,194.94629,272.64404,2.72644,0.00738,0.08591,304.44336,-0.00015,3.97876,7.44086,-433.1665,468.20068,172.24121,1.72241,0.00749,0.08657,901.36719,0.00024,3.87413,2.9742,-20.73975,17.66357,78.35693,0.78357,0.13137,0.36245,38.40332,-0.00944,3.07829,0.74535,0.0,30.95703,1785.65674,17.85657,0.11629,0.34102,30.95703,0.0125,2.61405,318.97333,-2.73437,9.43604,689.7583,6.89758,0.37227,0.61014,12.17041,-0.0788,2.84659,47.94893
3309.0,-3.99951,3.99951,-2.84375,-0.02844,0.0,0.00059,7.99902,0.0,2.84459,0.00081,-2.22778,2.12744,1.3728,0.01373,0.0,0.00056,4.35522,-0.0,2.49557,0.00019,-0.22485,2.62585,96.479,0.96479,0.0,0.00093,2.85071,-0.0,2.6394,0.93082,-74.09668,120.72754,103.6377,1.03638,0.00745,0.08631,194.82422,-0.0,3.73989,1.08153,-109.49707,194.94629,272.58301,2.72583,0.00732,0.08555,304.44336,-0.00014,4.0317,7.43747,-433.1665,468.20068,172.18018,1.7218,0.00747,0.08644,901.36719,0.00025,3.90588,2.97207,-20.73975,17.66357,78.68652,0.78687,0.13179,0.36303,38.40332,-0.01061,3.06797,0.75094,0.0,30.95703,1786.24268,17.86243,0.11486,0.3389,30.95703,0.01124,2.63683,319.18121,-2.73437,9.43604,689.72168,6.89722,0.37225,0.61012,12.17041,-0.07839,2.84609,47.94386
3310.0,-3.99951,3.99951,-2.84351,-0.02844,0.0,0.00059,7.99902,0.0,2.83501,0.00081,-2.22778,2.12744,1.37305,0.01373,0.0,0.00056,4.35522,-0.0,2.48517,0.00019,-0.22485,2.62585,96.47827,0.96478,0.0,0.00092,2.85071,-0.0,2.66075,0.93081,-74.09668,120.72754,103.33252,1.03333,0.00762,0.08728,194.82422,-1e-05,3.71387,1.07538,-109.49707,194.94629,272.52197,2.72522,0.00725,0.08518,304.44336,-0.00014,4.08686,7.43408,-433.1665,468.20068,172.05811,1.72058,0.0078,0.08832,901.36719,0.00021,3.8372,2.9682,-20.73975,17.66357,78.28369,0.78284,0.1295,0.35987,38.40332,-0.01016,3.1342,0.74234,0.0,30.95703,1786.64551,17.86646,0.11289,0.336,30.95703,0.01074,2.68464,319.32315,-2.73437,9.43604,691.60156,6.91602,0.38061,0.61693,12.17041,-0.08023,2.87126,48.21189
3311.0,-3.99951,3.99951,-2.84436,-0.02844,0.0,0.00059,7.99902,0.0,2.87747,0.00081,-2.22778,2.12744,1.37219,0.01372,0.0,0.00055,4.35522,-0.0,2.5344,0.00019,-0.22485,2.62585,96.47864,0.96479,0.0,0.00092,2.85071,-0.0,2.6955,0.93081,-74.09668,120.72754,103.45459,1.03455,0.00748,0.08648,194.82422,-2e-05,3.82083,1.07776,-109.49707,194.94629,272.33887,2.72339,0.00751,0.08665,304.44336,-0.00014,3.91609,7.42435,-433.1665,468.20068,171.99707,1.71997,0.00793,0.08903,901.36719,0.0002,3.77052,2.96622,-20.73975,17.66357,78.38135,0.78381,0.12979,0.36026,38.40332,-0.01048,3.12376,0.74415,0.0,30.95703,1785.94971,17.8595,0.10981,0.33137,30.95703,0.0112,2.77587,319.07147,-2.73437,9.43604,691.93115,6.91931,0.38075,0.61705,12.17041,-0.0839,2.87658,48.25763
3312.0,-3.99951,3.99951,-2.84314,-0.02843,0.0,0.00059,7.99902,0.0,2.84445,0.00081,-2.22778,2.12744,1.37292,0.01373,0.0,0.00056,4.35522,-0.0,2.50887,0.00019,-0.22485,2.62585,96.47876,0.96479,0.0,0.00092,2.85071,-0.0,2.68973,0.93082,-74.09668,120.72754,103.39355,1.03394,0.00751,0.08667,194.82422,-1e-05,3.78831,1.07653,-109.49707,194.94629,272.46094,2.72461,0.00741,0.08611,304.44336,-0.00016,4.01115,7.43091,-433.1665,468.20068,172.05811,1.72058,0.00787,0.08874,901.36719,0.00019,3.80744,2.96827,-20.73975,17.66357,77.55127,0.77551,0.12469,0.35312,38.40332,-0.01108,3.18666,0.72611,0.0,30.95703,1786.15723,17.86157,0.11013,0.33186,30.95703,0.01058,2.75309,319.14597,-2.73437,9.43604,691.55273,6.91553,0.37707,0.61406,12.17041,-0.08242,2.91006,48.2016
3313.0,-3.99951,3.99951,-2.84314,-0.02843,0.0,0.00059,7.99902,0.0,2.84445,0.00081,-2.22778,2.12744,1.37207,0.01372,0.0,0.00055,4.35522,-0.0,2.54534,0.00019,-0.22485,2.62585,96.47925,0.96479,0.0,0.00092,2.85071,-0.0,2.67912,0.93083,-74.09668,120.72754,103.33252,1.03333,0.00762,0.08728,194.82422,-1e-05,3.71388,1.07538,-109.49707,194.94629,272.52197,2.72522,0.00733,0.08561,304.44336,-0.00016,4.09376,7.43415,-433.1665,468.20068,172.05811,1.72058,0.00787,0.08874,901.36719,0.00019,3.80744,2.96827,-20.73975,17.66357,77.36816,0.77368,0.12366,0.35166,38.40332,-0.01085,3.22293,0.72225,0.0,30.95703,1786.53564,17.86536,0.11134,0.33368,30.95703,0.00975,2.69306,319.28235,-2.73437,9.43604,691.27197,6.91272,0.37467,0.6121,12.17041,-0.08085,2.93405,48.16037
3314.0,-3.99951,3.99951,-2.84265,-0.02843,0.0,0.00059,7.99902,0.0,2.87945,0.00081,-2.22778,2.12744,1.37109,0.01371,0.0,0.00056,4.35522,-0.0,2.47707,0.00019,-0.22485,2.62585,96.47742,0.96477,0.0,0.00095,2.85071,-0.0,2.63211,0.93079,-74.09668,120.72754,103.39355,1.03394,0.00766,0.08753,194.82422,-2e-05,3.67701,1.07668,-109.49707,194.94629,272.52197,2.72522,0.00733,0.08561,304.44336,-0.00016,4.09376,7.43415,-433.1665,468.20068,172.11914,1.72119,0.00775,0.08803,901.36719,0.0002,3.87574,2.97025,-20.73975,17.66357,78.125,0.78125,0.12465,0.35305,38.40332,-0.01249,3.21375,0.735,0.0,30.95703,1786.93848,17.86938,0.11054,0.33247,30.95703,0.00869,2.71365,319.42548,-2.73437,9.43604,692.23633,6.92236,0.36685,0.60568,12.17041,-0.08459,3.03803,48.28597
3315.0,-3.99951,3.99951,-2.84192,-0.02842,0.0,0.00059,7.99902,-0.0,2.85845,0.00081,-2.22778,2.12744,1.37183,0.01372,0.0,0.00056,4.35522,-0.0,2.45157,0.00019,-0.22485,2.62585,96.47913,0.96479,0.0,0.00094,2.85071,-0.0,2.70306,0.93082,-74.09668,120.72754,103.33252,1.03333,0.00784,0.08856,194.82422,-5e-05,3.64315,1.0756,-109.49707,194.94629,272.70508,2.72705,0.00729,0.0854,304.44336,-0.00018,4.14712,7.4441,-433.1665,468.20068,172.18018,1.7218,0.00785,0.08857,901.36719,0.00019,3.79576,2.97245,-20.73975,17.66357,78.24707,0.78247,0.12509,0.35368,38.40332,-0.01282,3.19695,0.73735,0.0,30.95703,1786.24268,17.86243,0.11667,0.34156,30.95703,0.00617,2.73483,319.18298,-2.73437,9.43604,692.49268,6.92493,0.3715,0.60951,12.17041,-0.08106,3.02516,48.32612
3316.0,-3.99951,3.99951,-2.84131,-0.02841,0.0,0.0006,7.99902,-0.0,2.81425,0.00081,-2.22778,2.12744,1.37085,0.01371,0.0,0.00056,4.35522,-0.0,2.49322,0.00019,-0.22485,2.62585,96.47864,0.96479,0.0,0.00095,2.85071,-0.0,2.66217,0.93081,-74.09668,120.72754,103.27148,1.03271,0.00772,0.08789,194.82422,-5e-05,3.71247,1.07422,-109.49707,194.94629,272.70508,2.72705,0.00729,0.0854,304.44336,-0.00018,4.14712,7.4441,-433.1665,468.20068,172.18018,1.7218,0.00785,0.08857,901.36719,0.00019,3.79576,2.97245,-20.73975,17.66357,78.4668,0.78467,0.12508,0.35367,38.40332,-0.01362,3.20489,0.74078,0.0,30.95703,1785.9375,17.85938,0.11701,0.34207,30.95703,0.00714,2.72589,319.07431,-2.73437,9.43604,691.85791,6.91858,0.3743,0.6118,12.17041,-0.07552,2.97192,48.24104
3317.0,-3.99951,3.99951,-2.84155,-0.02842,0.0,0.0006,7.99902,-0.0,2.79467,0.00081,-2.22778,2.12744,1.37073,0.01371,0.0,0.00056,4.35522,-0.0,2.47859,0.00019,-0.22485,2.62585,96.47949,0.96479,0.0,0.00095,2.85071,-0.0,2.68653,0.93083,-74.09668,120.72754,103.57666,1.03577,0.00756,0.08694,194.82422,-5e-05,3.74867,1.08037,-109.49707,194.94629,272.70508,2.72705,0.00729,0.0854,304.44336,-0.00018,4.14712,7.4441,-433.1665,468.20068,172.11914,1.72119,0.00782,0.08845,901.36719,0.00021,3.82422,2.97032,-20.73975,17.66357,78.22266,0.78223,0.1261,0.35511,38.40332,-0.01306,3.15244,0.73798,0.0,30.95703,1785.62012,17.8562,0.11662,0.34149,30.95703,0.00813,2.7498,318.96057,-2.73437,9.43604,692.15088,6.92151,0.37624,0.61338,12.17041,-0.07779,2.9513,48.28352
3318.0,-3.99951,3.99951,-2.84119,-0.02841,0.0,0.00059,7.99902,0.0,2.80207,0.00081,-2.22778,2.12744,1.36951,0.0137,0.0,0.00056,4.35522,-0.0,2.45794,0.00019,-0.22485,2.62585,96.48071,0.96481,0.0,0.00094,2.85071,-0.0,2.78935,0.93085,-74.09668,120.72754,103.75977,1.0376,0.00767,0.0876,194.82422,-7e-05,3.68084,1.08428,-109.49707,194.94629,272.88818,2.72888,0.00703,0.08382,304.44336,-0.00018,4.34707,7.45382,-433.1665,468.20068,171.99707,1.71997,0.0077,0.08776,901.36719,0.00022,3.93759,2.966,-20.73975,17.66357,78.67432,0.78674,0.12823,0.35809,38.40332,-0.0138,3.09115,0.74719,0.0,30.95703,1784.75342,17.84753,0.12168,0.34883,30.95703,0.00739,2.73063,318.65619,-2.73437,9.43604,691.6748,6.91675,0.37267,0.61047,12.17041,-0.07472,2.98749,48.21407
3319.0,-3.99951,3.99951,-2.8407,-0.02841,0.0,0.00059,7.99902,-0.0,2.80726,0.00081,-2.22778,2.12744,1.37024,0.0137,0.0,0.00056,4.35522,-0.0,2.42866,0.00019,-0.22485,2.62585,96.48206,0.96482,0.0,0.00092,2.85071,-0.0,2.90205,0.93088,-74.09668,120.72754,103.8208,1.03821,0.00771,0.08781,194.82422,-8e-05,3.65105,1.08559,-109.49707,194.94629,272.88818,2.72888,0.00703,0.08382,304.44336,-0.00018,4.34707,7.45382,-433.1665,468.20068,171.93604,1.71936,0.00768,0.08763,901.36719,0.00024,3.97086,2.96388,-20.73975,17.66357,79.45557,0.79456,0.13475,0.36709,38.40332,-0.0116,3.05597,0.76607,0.0,30.95703,1784.15527,17.84155,0.11939,0.34553,30.95703,0.00836,2.80908,318.4404,-2.73437,9.43604,691.89453,6.91895,0.37365,0.61127,12.17041,-0.07682,2.97746,48.24545
3320.0,-3.99951,3.99951,-2.84119,-0.02841,0.0,0.00059,7.99902,-0.0,2.86183,0.00081,-2.22778,2.12744,1.36987,0.0137,0.0,0.00056,4.35522,-0.0,2.44046,0.00019,-0.22485,2.62585,96.48254,0.96483,0.0,0.00093,2.85071,-0.0,2.88005,0.93089,-74.09668,120.72754,104.06494,1.04065,0.0077,0.08776,194.82422,-0.0001,3.66987,1.09065,-109.49707,194.94629,272.82715,2.72827,0.00697,0.08346,304.44336,-0.00017,4.4045,7.45043,-433.1665,468.20068,171.81396,1.71814,0.00755,0.08691,901.36719,0.00025,4.09639,2.95956,-20.73975,17.66357,80.0415,0.80042,0.13671,0.36974,38.40332,-0.013,3.00838,0.77737,0.0,30.95703,1783.98438,17.83984,0.12008,0.34653,30.95703,0.00875,2.78558,318.38013,-2.73437,9.43604,692.77344,6.92773,0.38585,0.62117,12.17041,-0.07244,2.92034,48.37936
3321.0,-3.99951,3.99951,-2.84082,-0.02841,0.0,0.00059,7.99902,-0.0,2.87355,0.00081,-2.22778,2.12744,1.36914,0.01369,0.0,0.00056,4.35522,-0.0,2.48582,0.00019,-0.22485,2.62585,96.48047,0.9648,0.0,0.00093,2.85071,-0.0,2.77915,0.93085,-74.09668,120.72754,103.8208,1.03821,0.00801,0.08949,194.82422,-0.00011,3.55852,1.08588,-109.49707,194.94629,272.88818,2.72888,0.00695,0.08337,304.44336,-0.00018,4.43212,7.45374,-433.1665,468.20068,171.81396,1.71814,0.00755,0.08691,901.36719,0.00025,4.09639,2.95956,-20.73975,17.66357,81.25,0.8125,0.13005,0.36063,38.40332,-0.01067,3.01101,0.79021,0.0,30.95703,1783.55713,17.83557,0.12058,0.34724,30.95703,0.01006,2.77706,318.22821,-2.73437,9.43604,694.36035,6.9436,0.37029,0.60851,12.17041,-0.069,3.00626,48.58391
3322.0,-3.99951,3.99951,-2.84009,-0.0284,0.0,0.00059,7.99902,-0.0,2.88444,0.00081,-2.22778,2.12744,1.37048,0.0137,0.0,0.00055,4.35522,-0.0,2.51692,0.00019,-0.22485,2.62585,96.48096,0.96481,0.0,0.00093,2.85071,-0.0,2.81852,0.93086,-74.09668,120.72754,103.69873,1.03699,0.00831,0.09114,194.82422,-0.00014,3.45998,1.08365,-109.49707,194.94629,272.88818,2.72888,0.00695,0.08337,304.44336,-0.00018,4.43212,7.45374,-433.1665,468.20068,171.75293,1.71753,0.00745,0.08633,901.36719,0.00025,4.19082,2.95736,-20.73975,17.66357,82.16553,0.82166,0.1237,0.35171,38.40332,-0.00893,3.0777,0.79881,0.0,30.95703,1783.36182,17.83362,0.11958,0.3458,30.95703,0.01036,2.8188,318.15753,-2.73437,9.43604,694.05518,6.94055,0.37052,0.60871,12.17041,-0.0657,2.99649,48.54178
3323.0,-3.99951,3.99951,-2.83997,-0.0284,0.0,0.00059,7.99902,-0.0,2.89384,0.00081,-2.22778,2.12744,1.37024,0.0137,0.0,0.00056,4.35522,-0.0,2.50222,0.00019,-0.22485,2.62585,96.48108,0.96481,0.0,0.00093,2.85071,-0.0,2.81259,0.93086,-74.09668,120.72754,103.94287,1.03943,0.0083,0.09113,194.82422,-0.00016,3.48232,1.08872,-109.49707,194.94629,272.88818,2.72888,0.00695,0.08337,304.44336,-0.00018,4.43212,7.45374,-433.1665,468.20068,171.75293,1.71753,0.00745,0.08633,901.36719,0.00025,4.19082,2.95736,-20.73975,17.66357,83.04443,0.83044,0.12463,0.35302,38.40332,-0.01043,3.07732,0.81426,0.0,30.95703,1782.91016,17.8291,0.11541,0.33973,30.95703,0.00884,2.87421,317.99231,-2.73437,9.43604,693.59131,6.93591,0.37147,0.60949,12.17041,-0.06093,2.97357,48.47836
3324.0,-3.99951,3.99951,-2.83838,-0.02838,0.0,0.00059,7.99902,-0.0,2.90207,0.00081,-2.22778,2.12744,1.3717,0.01372,0.0,0.00056,4.35522,-0.0,2.5095,0.00019,-0.22485,2.62585,96.48267,0.96483,0.0,0.00091,2.85071,-0.0,2.91115,0.93089,-74.09668,120.72754,104.00391,1.04004,0.00841,0.09172,194.82422,-0.00016,3.42565,1.09009,-109.49707,194.94629,272.76611,2.72766,0.00691,0.0831,304.44336,-0.00016,4.4644,7.44704,-433.1665,468.20068,171.69189,1.71692,0.0075,0.0866,901.36719,0.00026,4.15327,2.95531,-20.73975,17.66357,83.8623,0.83862,0.12166,0.34879,38.40332,-0.01127,3.17303,0.82495,0.0,30.95703,1782.78809,17.82788,0.11528,0.33953,30.95703,0.00925,2.88406,317.94864,-2.73437,9.43604,693.13965,6.9314,0.37395,0.61152,12.17041,-0.05713,2.9311,48.41821
3325.0,-3.99951,3.99951,-2.8385,-0.02839,0.0,0.00058,7.99902,-0.0,2.91075,0.00081,-2.22778,2.12744,1.37207,0.01372,0.0,0.00056,4.35522,-0.0,2.48845,0.00019,-0.22485,2.62585,96.48438,0.96484,0.0,0.00092,2.85071,-0.0,2.90559,0.93092,-74.09668,120.72754,103.94287,1.03943,0.00845,0.09194,194.82422,-0.00015,3.39035,1.08887,-109.49707,194.94629,272.70508,2.72705,0.00699,0.08363,304.44336,-0.00016,4.36658,7.4438,-433.1665,468.20068,171.69189,1.71692,0.0075,0.0866,901.36719,0.00026,4.15327,2.95531,-20.73975,17.66357,84.36279,0.84363,0.11855,0.34432,38.40332,-0.01132,3.28733,0.83026,0.0,30.95703,1782.76367,17.82764,0.11538,0.33968,30.95703,0.0093,2.88026,317.94003,-2.73437,9.43604,691.61377,6.91614,0.38055,0.61688,12.17041,-0.05088,2.86489,48.2135
3326.0,-3.99951,3.99951,-2.83728,-0.02837,0.0,0.00058,7.99902,-0.0,2.93777,0.00081,-2.22778,2.12744,1.37207,0.01372,0.0,0.00056,4.35522,-0.0,2.48845,0.00019,-0.22485,2.62585,96.48279,0.96483,0.0,0.00091,2.85071,-0.0,2.92141,0.93089,-74.09668,120.72754,103.94287,1.03943,0.00845,0.09194,194.82422,-0.00015,3.39035,1.08887,-109.49707,194.94629,272.70508,2.72705,0.00699,0.08363,304.44336,-0.00016,4.36658,7.4438,-433.1665,468.20068,171.63086,1.71631,0.00755,0.08687,901.36719,0.00027,4.11743,2.95326,-20.73975,17.66357,84.68018,0.8468,0.11946,0.34564,38.40332,-0.01218,3.25367,0.83654,0.0,30.95703,1782.01904,17.82019,0.11005,0.33173,30.95703,0.00791,2.95218,317.66925,-2.73437,9.43604,692.68799,6.92688,0.38972,0.62428,12.17041,-0.05431,2.80334,48.37139
3327.0,-3.99951,3.99951,-2.8374,-0.02837,0.0,0.00058,7.99902,-0.0,2.94131,0.00081,-2.22778,2.12744,1.3728,0.01373,0.0,0.00056,4.35522,-0.0,2.487,0.00019,-0.22485,2.62585,96.48486,0.96485,0.0,0.00089,2.85071,-0.0,3.05882,0.93093,-74.09668,120.72754,104.06494,1.04065,0.0083,0.09109,194.82422,-0.00016,3.49422,1.09125,-109.49707,194.94629,272.70508,2.72705,0.00699,0.08363,304.44336,-0.00016,4.36658,7.4438,-433.1665,468.20068,171.56982,1.7157,0.00752,0.0867,901.36719,0.00028,4.15936,2.95114,-20.73975,17.66357,85.46143,0.85461,0.11037,0.33222,38.40332,-0.00574,3.1011,0.84073,0.0,30.95703,1781.604,17.81604,0.10515,0.32426,30.95703,0.00474,2.89646,317.51645,-2.73437,9.43604,691.73584,6.91736,0.38788,0.6228,12.17041,-0.04563,2.81165,48.23773
3328.0,-3.99951,3.99951,-2.83801,-0.02838,0.0,0.00059,7.99902,-0.0,2.8768,0.00081,-2.22778,2.12744,1.37366,0.01374,0.0,0.00057,4.35522,-0.0,2.44163,0.00019,-0.22485,2.62585,96.48352,0.96484,0.0,0.0009,2.85071,-0.0,2.96991,0.93091,-74.09668,120.72754,104.12598,1.04126,0.00833,0.09128,194.82422,-0.00017,3.47392,1.09255,-109.49707,194.94629,272.58301,2.72583,0.00695,0.08334,304.44336,-0.00014,4.40498,7.43709,-433.1665,468.20068,171.56982,1.7157,0.00752,0.0867,901.36719,0.00028,4.15936,2.95114,-20.73975,17.66357,85.64453,0.85645,0.10994,0.33157,38.40332,-0.00625,3.1274,0.84344,0.0,30.95703,1781.45752,17.81458,0.10463,0.32346,30.95703,0.00505,2.92448,317.46375,-2.73437,9.43604,690.49072,6.90491,0.3706,0.60877,12.17041,-0.05428,2.84319,48.04834
3329.0,-3.99951,3.99951,-2.83875,-0.02839,0.0,0.00059,7.99902,-0.0,2.79763,0.00081,-2.22778,2.12744,1.37451,0.01375,0.0,0.00056,4.35522,-0.0,2.51543,0.00019,-0.22485,2.62585,96.48511,0.96485,0.0,0.0009,2.85071,-0.0,3.00802,0.93094,-74.09668,120.72754,104.12598,1.04126,0.00833,0.09128,194.82422,-0.00017,3.47392,1.09255,-109.49707,194.94629,272.3999,2.724,0.00698,0.08353,304.44336,-0.00012,4.35594,7.42715,-433.1665,468.20068,171.56982,1.7157,0.00752,0.0867,901.36719,0.00028,4.15936,2.95114,-20.73975,17.66357,85.74219,0.85742,0.1087,0.32969,38.40332,-0.00538,3.1153,0.84387,0.0,30.95703,1781.54297,17.81543,0.10538,0.32462,30.95703,0.00528,2.90783,317.49496,-2.73437,9.43604,689.84375,6.89844,0.37169,0.60966,12.17041,-0.04789,2.81877,47.96013
3330.0,-3.99951,3.99951,-2.83789,-0.02838,0.0,0.00059,7.99902,-0.0,2.87888,0.00081,-2.22778,2.12744,1.375,0.01375,0.0,0.00057,4.35522,-0.0,2.50355,0.00019,-0.22485,2.62585,96.48364,0.96484,0.0,0.00091,2.85071,-0.0,2.89327,0.93091,-74.09668,120.72754,104.37012,1.0437,0.00771,0.08781,194.82422,-8e-05,3.4289,1.09702,-109.49707,194.94629,272.70508,2.72705,0.00692,0.08319,304.44336,-0.00011,4.40167,7.44372,-433.1665,468.20068,171.56982,1.7157,0.00752,0.0867,901.36719,0.00028,4.15936,2.95114,-20.73975,17.66357,86.19385,0.86194,0.10429,0.32294,38.40332,-0.00337,3.15758,0.84723,0.0,30.95703,1781.17676,17.81177,0.10836,0.32917,30.95703,0.00452,2.8571,317.36743,-2.73437,9.43604,689.00146,6.89001,0.37791,0.61475,12.17041,-0.04336,2.74327,47.85022
